"id","title","original_title","year","runtime","poster_url","director","writer","cast","production_country","production_companies","genre","tag","keyword","plot","rating","vote_count","popularity","language","mprating","mprated_reason","awards","trailer_url"
"tt7784604","Hereditary","Hereditary",2018,127,"https://m.media-amazon.com/images/M/MV5BNTEyZGQwODctYWJjZi00NjFmLTg3YmEtMzlhNjljOGZhMWMyXkEyXkFqcGc@._V1_.jpg","[""Ari Aster""]","[""Ari Aster""]","[""Toni Collette"", ""Milly Shapiro"", ""Gabriel Byrne"", ""Alex Wolff"", ""Christy Summerhays"", ""Morgan Lund"", ""Mallory Bechtel"", ""Jake Brown"", ""Harrison Nell"", ""BriAnn Rachele"", ""Heidi Méndez"", ""Moises L. Tovar"", ""Jarrod Phillips"", ""Ann Dowd"", ""Brock McKinney"", ""Zachary Arthur"", ""David Stanley"", ""William 'Bus' Riley""]","[""United States""]","[""PalmStar Media"", ""Finch Entertainment"", ""Windy Hill Pictures""]","[""Drama"", ""Horror"", ""Mystery"", ""Thriller""]","[""Folk Horror"", ""Psychological Drama"", ""Psychological Horror"", ""Psychological Thriller"", ""Supernatural Horror"", ""Tragedy"", ""Witch Horror"", ""Drama"", ""Horror"", ""Mystery""]","[""decapitation"", ""anaphylaxis"", ""psychological horror"", ""miniature art"", ""cult"", ""grief"", ""mother daughter relationship"", ""support group"", ""burned to death"", ""husband wife relationship"", ""funeral"", ""car accident"", ""decapitated head"", ""family tragedy"", ""possession"", ""anaphylactic shock"", ""guilt"", ""trauma"", ""decomposed body"", ""attic"", ""violence"", ""decapitated corpse"", ""treehouse"", ""nut allergy"", ""nervous breakdown"", ""seance"", ""miniature model"", ""miniature house"", ""dead body"", ""death"", ""sleepwalking"", ""secret society"", ""paimon"", ""headless body"", ""reference to paimon"", ""supernatural power"", ""fear"", ""manipulation"", ""party"", ""marijuana"", ""bird"", ""teen partying"", ""broken nose"", ""miniature"", ""decapitated child"", ""dysfunctional family"", ""family trauma"", ""tongue clicking"", ""written by director"", ""demon"", ""tragic event"", ""matriarch"", ""family secret"", ""family relationships"", ""mother son relationship"", ""girl"", ""teenage boy"", ""dog"", ""artist"", ""ghost"", ""anger"", ""paint thinner"", ""trust"", ""sketchbook"", ""distracted driver"", ""satanic cult"", ""clicking one's tongue"", ""satanism"", ""satanic worship"", ""pull down ceiling attic door ladder"", ""attic ladder"", ""satan worshipper"", ""mother daughter estrangement"", ""ancestry"", ""child's drawing"", ""emotional breakdown"", ""bodily possession"", ""emotionally disturbed person"", ""host body"", ""resentment"", ""spirit"", ""severed head"", ""king of hell"", ""father son relationship"", ""grave"", ""jumping out a window"", ""crown"", ""grandmother granddaughter relationship"", ""mourning"", ""doll"", ""miniaturist"", ""figurine"", ""reference to sophocles"", ""brother sister relationship"", ""difficulty breathing"", ""screaming"", ""death of girl"", ""emotional outburst"", ""nightmare"", ""terror""]","A grieving family is haunted by tragic and disturbing occurrences.",7.3,435503,152.0,"[""English"", ""Spanish""]","R","horror violence, disturbing images, language, drug use and brief graphic nudity","52 wins & 112 nominations total","https://www.imdb.com/video/vi837793817/"
"tt1259528","Den of Thieves","Den of Thieves",2018,140,"https://m.media-amazon.com/images/M/MV5BMzYyODcwMDAyM15BMl5BanBnXkFtZTgwOTA4MjIwNDI@._V1_.jpg","[""Christian Gudegast""]","[""Christian Gudegast"", ""Paul T. Scheuring""]","[""Gerard Butler"", ""Pablo Schreiber"", ""O'Shea Jackson Jr."", ""50 Cent"", ""Meadow Williams"", ""Maurice Compte"", ""Brian Van Holt"", ""Evan Jones"", ""Mo McRae"", ""Kaiwi Lyman"", ""Dawn Olivieri"", ""Eric Braeden"", ""Jordan Bridges"", ""Lewis Tan"", ""Cooper Andrews"", ""Marcus LaVoi"", ""Nate Boyer"", ""John Lewis""]","[""United States""]","[""STX Films"", ""Diamond Film Productions"", ""Tucker Tooley Entertainment""]","[""Action"", ""Crime"", ""Drama"", ""Thriller""]","[""Cop Drama"", ""Heist"", ""Action"", ""Crime"", ""Drama"", ""Thriller""]","[""los angeles california"", ""strip club"", ""heist"", ""female rear nudity"", ""bank heist"", ""armored truck"", ""punched in the face"", ""shot in the head"", ""handcuffed to a car"", ""major crimes division"", ""shootout"", ""shotgun"", ""criminal mastermind"", ""security"", ""voyeurism"", ""fbi agent"", ""three word title"", ""prostitute"", ""extramarital affair"", ""actor shares first name with character"", ""female nudity"", ""female full frontal nudity"", ""female frontal nudity"", ""shot in the leg"", ""bank robbery"", ""hostage"", ""barkeeper"", ""police"", ""police officer"", ""chase"", ""car chase"", ""police chase"", ""explosion"", ""opening action scene"", ""showdown"", ""final showdown"", ""suicide-by-cop"", ""shot in the chest"", ""shot in the back"", ""pistol"", ""machine gun"", ""assault rifle"", ""armored car"", ""police detective"", ""murder"", ""brutality"", ""mercilessness"", ""kidnapping"", ""rescue"", ""escape"", ""deception"", ""betrayal"", ""double cross"", ""blood"", ""blood splatter"", ""gore"", ""blood on camera lens"", ""vodka"", ""irish"", ""sunglasses"", ""swat team"", ""maverick cop"", ""police brutality"", ""garbage truck"", ""money"", ""machismo"", ""written by director"", ""suspense"", ""neo noir"", ""2010s"", ""photograph"", ""gearing up"", ""locker room"", ""gymnasium"", ""prom date"", ""tattoo"", ""divorce"", ""mother daughter relationship"", ""father daughter relationship"", ""walkie talkie"", ""cell phone"", ""disguise"", ""german"", ""bar"", ""bartender"", ""badge"", ""strangulation"", ""torture"", ""interrogation"", ""stripper"", ""criminal"", ""nightclub"", ""london england"", ""flashback"", ""handcuffs"", ""hotel"", ""apartment"", ""knocked unconscious"", ""taser"", ""security guard""]","An elite unit of the LA County Sheriff's Dept. and the state's most successful bank robbery crew clash as the outlaws plan a seemingly impossible heist on the Federal Reserve Bank.",7.0,148825,981.0,"[""English"", ""Polynesian"", ""Spanish""]","R","violence, language and some sexuality/nudity","1 nomination total","https://www.imdb.com/video/vi4118984729/"
"tt4103724","Forever My Girl","Forever My Girl",2018,108,"https://m.media-amazon.com/images/M/MV5BYzczYTRjNzktNmRkMC00MzU1LTg0M2UtNDYwNzZkNzUyNjJmXkEyXkFqcGc@._V1_.jpg","[""Bethany Ashton Wolf""]","[""Bethany Ashton Wolf"", ""Heidi McLaughlin""]","[""Alex Roe"", ""Jessica Rothe"", ""Abby Ryder Fortson"", ""Travis Tritt"", ""Peter Cambor"", ""Gillian Vigman"", ""Judith Hoag"", ""Tyler Riggs"", ""John Benjamin Hickey"", ""Morgan Alexandria"", ""Lauren Gros"", ""Terayle Hill"", ""James Rackley"", ""Divina Cook"", ""Jason Davis"", ""Adam Drescher"", ""Whitney Goin"", ""Cody Alan""]","[""United States""]","[""LD Entertainment""]","[""Comedy"", ""Drama"", ""Music"", ""Romance""]","[""Comedy"", ""Drama"", ""Music"", ""Romance""]","[""country singer"", ""voice mail"", ""bride left at the altar"", ""rock star returning home"", ""wedding day"", ""father son relationship"", ""playing guitar"", ""father daughter relationship"", ""fear of abandonment"", ""father discovers he has a daughter"", ""choking on food"", ""concert"", ""based on book"", ""flower shop"", ""title directed by female"", ""broken cell phone"", ""new orleans louisiana"", ""french quarter new orleans"", ""flip phone"", ""reference to blake shelton"", ""hometown"", ""family dinner"", ""talent show"", ""st. augustine florida"", ""brother sister relationship"", ""music concert"", ""implied sex"", ""bare chested male"", ""voice message"", ""best friend"", ""funeral service"", ""graveside visit"", ""ex fiance"", ""nashville tennessee"", ""mother daughter relationship"", ""pastor"", ""rose garden"", ""dinner date"", ""stretch limousine"", ""kiss"", ""reference to death"", ""grief"", ""london england"", ""marriage"", ""daughter"", ""singing duet"", ""country music"", ""female director"", ""female filmmaker"", ""horse and carriage"", ""woman punches a man"", ""florida"", ""cell phone store"", ""helicopter ride"", ""ford mustang"", ""time jump"", ""groupie"", ""european tour"", ""berlin germany"", ""f rated""]","After being gone for a decade a country star returns home to the love he left behind.",6.6,24155,"","[""English""]","PG","thematic elements including drinking, and for language","","https://www.imdb.com/video/vi2148579353/"
"tt4500922","Maze Runner: The Death Cure","Maze Runner: The Death Cure",2018,143,"https://m.media-amazon.com/images/M/MV5BMTYyNzk3MDc2NF5BMl5BanBnXkFtZTgwMDk3OTM1NDM@._V1_.jpg","[""Wes Ball""]","[""T.S. Nowlin"", ""James Dashner""]","[""Dylan O'Brien"", ""Ki Hong Lee"", ""Kaya Scodelario"", ""Thomas Brodie-Sangster"", ""Dexter Darden"", ""Will Poulter"", ""Jacob Lofland"", ""Rosa Salazar"", ""Giancarlo Esposito"", ""Patricia Clarkson"", ""Aidan Gillen"", ""Barry Pepper"", ""Nathalie Emmanuel"", ""Katherine McNamara"", ""Walton Goggins"", ""Dylan Smith"", ""Bart Fouche"", ""Greg Kriek""]","[""United States""]","[""Gotham Group"", ""Temple Hill Entertainment"", ""Twentieth Century Fox""]","[""Action"", ""Adventure"", ""Sci-Fi"", ""Thriller""]","[""Dystopian Sci-Fi"", ""Survival"", ""Teen Adventure"", ""Action"", ""Adventure"", ""Sci-Fi"", ""Thriller""]","[""human experimentation"", ""virus"", ""post apocalypse"", ""resistance movement"", ""friendship"", ""infection"", ""captured by enemy"", ""sequel"", ""revolution"", ""insurrection"", ""cure"", ""bus"", ""suicide bomber"", ""walled city"", ""search for cure"", ""serum"", ""laboratory"", ""rescue mission"", ""evil corporation"", ""plague"", ""third part"", ""based on novel"", ""final battle"", ""final showdown"", ""fighting the system"", ""self sacrifice"", ""mind control"", ""race against time"", ""totalitarianism"", ""corrupt system"", ""human monster"", ""vendetta"", ""death of lover"", ""fascism"", ""fight to the death"", ""falling from height"", ""sacrifice"", ""exploding building"", ""eaten alive"", ""living dead"", ""shot to death"", ""revolutionary"", ""dream sequence"", ""hand to hand combat"", ""escape attempt"", ""returning character"", ""kidnapping"", ""hallucination"", ""stabbed to death"", ""faked death"", ""heroic bloodshed"", ""treachery"", ""social discontent"", ""military abuse"", ""suicide"", ""memorial"", ""grenade"", ""psychopath"", ""coup d'etat"", ""hallucinogenic"", ""fistfight"", ""mixed martial arts"", ""martial arts"", ""foot chase"", ""gunfight"", ""machine gun"", ""exploding bus"", ""shotgun"", ""exploding airplane"", ""shot in the chest"", ""shot in the back"", ""rifle"", ""gatling gun"", ""rocket launcher"", ""knife fight"", ""car crash"", ""slow motion scene"", ""bombardment"", ""guerilla warfare"", ""urban warfare"", ""street shootout"", ""missile launcher"", ""assault rifle"", ""collapsing building"", ""fictional war"", ""flare gun"", ""disarming someone"", ""knocked unconscious"", ""no opening credits"", ""abandoned ship"", ""shipwreck"", ""ship"", ""letter"", ""beach"", ""tent"", ""subjective camera"", ""character's point of view camera shot"", ""tunnel"", ""hit by a car"", ""hit by a bus""]","Young hero Thomas embarks on a mission to find a cure for a deadly disease known as ""The Flare"".",6.3,182654,"","[""English""]","PG-13","intense sequences of sci-fi violence and action, language, and some thematic elements","7 nominations total","https://www.imdb.com/video/vi1922152473/"
"tt6998518","Mandy","Mandy",2018,121,"https://m.media-amazon.com/images/M/MV5BZGI1NTNhNzctOTk4OC00N2RjLTkwYTgtOGMwMWFjMzM5ZjNiXkEyXkFqcGc@._V1_.jpg","[""Panos Cosmatos""]","[""Panos Cosmatos"", ""Aaron Stewart-Ahn"", ""Casper Kelly""]","[""Nicolas Cage"", ""Andrea Riseborough"", ""Linus Roache"", ""Ned Dennehy"", ""Olwen Fouéré"", ""Richard Brake"", ""Bill Duke"", ""Line Pillet"", ""Clément Baronnet"", ""Alexis Julemont"", ""Stephan Fraser"", ""Ivailo Dimitrov"", ""Hayley Saywell"", ""Kalin Kerin"", ""Tamás Hagyuó"", ""Madd'yz Dog Lollyta"", ""Corfu"", ""Paul Painter""]","[""United Kingdom"", ""Belgium"", ""United States""]","[""SpectreVision"", ""Umedia"", ""Legion M""]","[""Action"", ""Fantasy"", ""Horror""]","[""Dark Fantasy"", ""Folk Horror"", ""One-Person Army Action"", ""Psychological Horror"", ""Splatter Horror"", ""Action"", ""Fantasy"", ""Horror""]","[""cult"", ""revenge"", ""surrealism"", ""drug trip"", ""chainsaw fight"", ""cult leader"", ""biker gang"", ""psychedelic experience"", ""year 1983"", ""brutal violence"", ""burned alive"", ""biker"", ""demonic gang"", ""sadism"", ""kidnapping"", ""crossbow"", ""hallucination"", ""grief"", ""bound and gagged"", ""torture"", ""lumberjack"", ""cabin in the woods"", ""chainsaw"", ""covered in blood"", ""reference to black sabbath"", ""russian roulette"", ""barbed wire"", ""drug lab"", ""head crushing"", ""religious sect"", ""failed musician"", ""man on fire"", ""beheading"", ""handcuffed to a pipe"", ""screaming in pain"", ""tied to a pipe"", ""seeing girlfriend burned alive"", ""bound with barbed wire"", ""impaled through the mouth"", ""battle axe thrown into a man's skull"", ""1980s"", ""rage"", ""reading"", ""male full frontal nudity"", ""penis"", ""male nudity"", ""fantasy novel"", ""couple"", ""humiliation"", ""agony""]","The enchanted lives of a couple in a secluded forest are brutally shattered by a nightmarish hippie cult and their demon-biker henchmen, propelling a man into a spiraling, surreal rampage of vengeance.",6.5,96946,"","[""English""]","","","13 wins & 43 nominations total","https://www.imdb.com/video/vi3034626841/"
"tt7738784","Resurrection","Peranbu",2019,147,"https://m.media-amazon.com/images/M/MV5BYTJjNDM4NDYtYjkwOS00MDQ1LThmYzgtMjk3OWYzNDNkOTJkXkEyXkFqcGc@._V1_.jpg","[""Ram""]","[""Ram""]","[""Mammootty"", ""Sadhana"", ""Anjali"", ""Anjali Ameer"", ""Samuthirakani"", ""Pavel Navageethan"", ""Livingston"", ""Vadivukkarasi"", ""Aruldoss"", ""Shanmugarajan"", ""Abbas"", ""Gr Adithya"", ""Anand"", ""Anees"", ""Lizzie Antony"", ""Archana"", ""Arianna"", ""Arumugam""]","[""India""]","[""Shree Raajalakshmi Films""]","[""Drama"", ""Family""]","[""Tamil"", ""Drama"", ""Family""]","[""horse"", ""husband wife relationship"", ""river"", ""fog"", ""paralysed"", ""paralyzed girl"", ""bridge"", ""knife"", ""lantern"", ""foreigner"", ""natural beauty"", ""chair"", ""table"", ""sitting in a chair"", ""upset"", ""sadness"", ""dance"", ""dancing"", ""singing"", ""locking door"", ""bed"", ""maid"", ""housemaid"", ""fall in love"", ""compassion"", ""dubai"", ""2010s"", ""fly"", ""sparrow"", ""tree"", ""crow"", ""boat"", ""fraud"", ""sitting on the floor"", ""puberty"", ""beating"", ""period"", ""toilet"", ""doll"", ""family photo"", ""plate"", ""clothes"", ""punctured tire"", ""ex husband ex wife relationship"", ""sleeping on the floor"", ""lying on the floor"", ""well"", ""suicide attempt"", ""breakup"", ""signature"", ""chapters"", ""cleaning toilet"", ""biscuit"", ""water"", ""office"", ""taxi driver"", ""hotel"", ""lollipop"", ""watch"", ""accident"", ""doctor"", ""prostitute"", ""locked in a room"", ""mad"", ""priest"", ""church"", ""locked"", ""raising hand"", ""lift"", ""dog"", ""beach"", ""fields"", ""field"", ""smile"", ""anger"", ""medicine"", ""mountain"", ""cerebral palsy"", ""forest"", ""screaming"", ""house"", ""taxi"", ""divorce"", ""father daughter relationship""]","A single father tries to raise his daughter, who has cerebral palsy, even as she is beginning to wake up to her sexuality.",8.7,18642,"","[""Tamil""]","","","5 wins & 9 nominations total","https://www.imdb.com/video/vi3503209241/"
"tt1413492","12 Strong","12 Strong",2018,130,"https://m.media-amazon.com/images/M/MV5BNTEzMjk3NzkxMV5BMl5BanBnXkFtZTgwNjY2NDczNDM@._V1_.jpg","[""Nicolai Fuglsig""]","[""Ted Tally"", ""Peter Craig"", ""Doug Stanton""]","[""Chris Hemsworth"", ""Michael Shannon"", ""Michael Peña"", ""Navid Negahban"", ""Trevante Rhodes"", ""Geoff Stults"", ""Thad Luckinbill"", ""Austin Hébert"", ""Austin Stowell"", ""Ben O'Toole"", ""Kenneth Miller"", ""Kenny Sheard"", ""Jack Kesy"", ""Rob Riggle"", ""William Fichtner"", ""Arshia Mandavi"", ""Elsa Pataky"", ""Marie Wagenman""]","[""United States""]","[""Alcon Entertainment"", ""Black Label Media"", ""Jerry Bruckheimer Films""]","[""Action"", ""Drama"", ""History"", ""War""]","[""Docudrama"", ""Action"", ""Drama"", ""History"", ""War""]","[""special forces"", ""taliban"", ""afghanistan"", ""behind enemy lines"", ""bravery"", ""based on true story"", ""based on book"", ""cia agent"", ""army ranger"", ""ends with historical notes"", ""what happened to epilogue"", ""armored personnel carrier"", ""sand storm"", ""helicopter"", ""mission"", ""american war in afghanistan"", ""mountain range"", ""parachute"", ""c 130 hercules"", ""b 52 stratofortress"", ""shulgareh caves"", ""courage"", ""heroism"", ""airplane"", ""commando"", ""commando mission"", ""military helicopter"", ""military propaganda"", ""american propaganda"", ""reference to nickelback"", ""reference to britney spears"", ""reference to van halen"", ""american abroad"", ""freedom fighter"", ""two word title"", ""hero"", ""year 2001"", ""horseback riding"", ""war violence"", ""cia operative"", ""machine gun"", ""ammunition"", ""night vision"", ""camouflage"", ""helmet"", ""uniform"", ""military uniform"", ""american flag"", ""flag of hate"", ""military boots"", ""girl"", ""little girl"", ""moving box"", ""blonde woman"", ""news report"", ""news footage"", ""wading through water"", ""mist"", ""jeep"", ""skull cap"", ""map"", ""operation room"", ""planning"", ""plan"", ""laptop computer"", ""bookshelf"", ""office"", ""knocking over a desk"", ""book pile"", ""garage"", ""father and daughter meeting"", ""oven"", ""cleaning an oven"", ""tank top"", ""kiss on the lips"", ""lips"", ""saying goodbye"", ""sharing a bed"", ""cargo plane"", ""backpack"", ""knapsack"", ""watch tower"", ""barbed wire"", ""attack"", ""bench press"", ""warlord"", ""goggles"", ""armoured personnel carrier"", ""pilot"", ""co pilot"", ""escort"", ""enemy lines"", ""american in afghanistan"", ""sand dune"", ""war in afghanistan"", ""baseball cap"", ""baseball cap worn backwards"", ""sentry"", ""kiss on the cheek"", ""bounty""]","12 Strong tells the story of the first Special Forces team deployed to Afghanistan after 9/11; under the leadership of a new captain, the team must work with an Afghan warlord to take down the Taliban.",6.5,98739,"","[""English"", ""Dari"", ""Russian"", ""Spanish"", ""Uzbek""]","R","war violence and language throughout","3 nominations total","https://www.imdb.com/video/vi2478815257/"
"tt5688932","Sorry to Bother You","Sorry to Bother You",2018,112,"https://m.media-amazon.com/images/M/MV5BYjA3ZTYwMzctZTM2ZS00MTllLWE5YzYtOTBjZGRlOTNkODVlXkEyXkFqcGc@._V1_.jpg","[""Boots Riley""]","[""Boots Riley""]","[""LaKeith Stanfield"", ""Tessa Thompson"", ""Jermaine Fowler"", ""Omari Hardwick"", ""Terry Crews"", ""Kate Berlant"", ""Michael X. Sommers"", ""Danny Glover"", ""Steven Yeun"", ""Armie Hammer"", ""Robert Longstreet"", ""David Cross"", ""Patton Oswalt"", ""Lily James"", ""Forest Whitaker"", ""Rosario Dawson"", ""Shelley Mitchell"", ""Jerry McDaniel Jr.""]","[""United States""]","[""Cinereach"", ""MNM Creative"", ""Macro""]","[""Comedy"", ""Drama"", ""Fantasy"", ""Sci-Fi""]","[""Dark Comedy"", ""Satire"", ""Workplace Drama"", ""Comedy"", ""Drama"", ""Fantasy"", ""Sci-Fi""]","[""absurdism"", ""social satire"", ""oakland california"", ""telemarketing"", ""black american"", ""living in a garage"", ""labor union"", ""capitalism"", ""labor strike"", ""slave labor"", ""voice change"", ""performance art"", ""art gallery"", ""surrealism"", ""anti capitalism"", ""directorial debut"", ""corporate ladder"", ""protest"", ""job promotion"", ""job"", ""picket line"", ""meme"", ""african american"", ""salesman"", ""white voice"", ""equisapien"", ""mutation"", ""slavery"", ""corporation"", ""telemarketer"", ""business"", ""anti consumerism"", ""anti conformity"", ""anti establishment"", ""magical realism"", ""horse penis"", ""corporate control"", ""half man half beast"", ""african american protagonist"", ""elevator"", ""animated sequence"", ""throwing an object at someone"", ""snorting cocaine"", ""orgy"", ""riot"", ""scene during end credits"", ""dark comedy"", ""boyfriend girlfriend relationship"", ""job interview"", ""tv commercial"", ""uncle nephew relationship"", ""asian american"", ""tv news"", ""demonstration"", ""fiance fiancee relationship"", ""fictional tv show"", ""creature"", ""betrayal"", ""work stoppage"", ""pink shirt"", ""friendship"", ""head wound"", ""moral dilemma"", ""head bandage"", ""n word"", ""office"", ""artist"", ""monster"", ""activist"", ""success"", ""title spoken by character"", ""female nudity"", ""reference to will smith"", ""rapping"", ""sales"", ""socioeconomics"", ""tv show"", ""beating"", ""color in character's name"", ""garage"", ""talking in an elevator"", ""talking elevator"", ""gig economy"", ""earrings"", ""no opening credits"", ""f word"", ""man wears a wig"", ""hit in the face"", ""subjective camera"", ""tear gas"", ""battle"", ""locked in a van"", ""helicopter"", ""rescue"", ""east oakland california"", ""changing the world"", ""revenge"", ""written by director"", ""bigotry"", ""coworker coworker relationship""]","In an alternate present-day version of Oakland, telemarketer Cassius Green discovers a magical key to professional success, propelling him into a universe of greed.",6.9,92689,"","[""English""]","R","pervasive language, some strong sexual content, graphic nudity, and drug use","20 wins & 56 nominations total","https://www.imdb.com/video/vi1982642201/"
"tt1590193","The Commuter","The Commuter",2018,104,"https://m.media-amazon.com/images/M/MV5BMTc0NDg1MjI4OV5BMl5BanBnXkFtZTgwMDIwMTEwNDI@._V1_.jpg","[""Jaume Collet-Serra""]","[""Byron Willinger"", ""Philip de Blasi"", ""Ryan Engle""]","[""Liam Neeson"", ""Vera Farmiga"", ""Patrick Wilson"", ""Jonathan Banks"", ""Sam Neill"", ""Elizabeth McGovern"", ""Killian Scott"", ""Shazad Latif"", ""Andy Nyman"", ""Clara Lago"", ""Roland Møller"", ""Florence Pugh"", ""Dean-Charles Chapman"", ""Ella-Rae Smith"", ""Nila Aalia"", ""Colin McFarlane"", ""Kobna Holdbrook-Smith"", ""Adam Nagaitis""]","[""United States"", ""United Kingdom"", ""France"", ""China"", ""Canada"", ""Spain""]","[""StudioCanal"", ""TF1 Films Production"", ""The Picture Company""]","[""Action"", ""Mystery"", ""Thriller""]","[""Conspiracy Thriller"", ""One-Person Army Action"", ""Whodunnit"", ""Action"", ""Mystery"", ""Thriller""]","[""passenger train"", ""conspiracy"", ""train"", ""money"", ""train derailment"", ""hostage"", ""race against time"", ""train wreck"", ""train station"", ""fight"", ""gun"", ""train accident"", ""witness"", ""cell phone"", ""commute"", ""fast train"", ""betrayal"", ""courage"", ""commuter"", ""hitchcockian"", ""die hard scenario"", ""rogue cop"", ""fired from a job"", ""police"", ""train passenger"", ""train toilet"", ""newspaper"", ""telephone call"", ""ring"", ""nosebleed"", ""hiding"", ""poker"", ""playing poker"", ""fbi agent"", ""scare tactic"", ""commuting"", ""rail"", ""station"", ""railroad"", ""fast"", ""high speed"", ""deal"", ""bargain"", ""pact"", ""negotiate"", ""negotiation"", ""sack"", ""get one's life back"", ""sacked"", ""job""]","An insurance salesman/ex-cop is caught up in a life-threatening conspiracy during his daily commute home.",6.3,131789,"","[""English"", ""Spanish""]","PG-13","some intense action/violence, and language.","2 nominations total","https://www.imdb.com/video/vi1300019481/"
"tt7668870","Searching","Searching",2018,102,"https://m.media-amazon.com/images/M/MV5BYjA2ZTk3NDEtZDQ2Mi00MzhjLTgwZWYtOTBkMjUyMGYwMjI4XkEyXkFqcGc@._V1_.jpg","[""Aneesh Chaganty""]","[""Aneesh Chaganty"", ""Sev Ohanian""]","[""John Cho"", ""Debra Messing"", ""Joseph Lee"", ""Sara Sohn"", ""Alex Jayne Go"", ""Megan Liu"", ""Kya Dawn Lau"", ""Michelle La"", ""Dominic Hoffman"", ""Sylvia Minassian"", ""Melissa Disney"", ""Connor McRaith"", ""Colin Woodell"", ""Joseph John Schirle"", ""Ashley Edner"", ""Courtney Lauren Cummings"", ""Kenneth Mosley"", ""Miss Benny""]","[""United States"", ""Russia""]","[""Screen Gems"", ""Stage 6 Films"", ""Bazelevs Production""]","[""Drama"", ""Mystery"", ""Thriller""]","[""Psychological Thriller"", ""Suspense Mystery"", ""Drama"", ""Mystery"", ""Thriller""]","[""father daughter relationship"", ""social media"", ""internet"", ""webcam"", ""missing person"", ""facebook"", ""digital footprint"", ""search and rescue"", ""police detective"", ""asian american"", ""instagram"", ""widower"", ""disappearance"", ""mysterious disappearance"", ""police"", ""smartphone"", ""computer screen"", ""one word title"", ""brother brother relationship"", ""forest lake"", ""rainstorm"", ""livestreaming"", ""female detective"", ""instant messaging"", ""missing person investigation"", ""video"", ""car in water"", ""internet search"", ""cancer"", ""google search"", ""death"", ""loss of mother"", ""internet chat"", ""video call"", ""social media account"", ""mother son relationship"", ""laptop computer"", ""attempted murder"", ""interfering with an investigation"", ""faked suicide"", ""traffic camera"", ""internet video"", ""determination"", ""presumed dead"", ""photograph"", ""chatting"", ""cooking"", ""year 2017"", ""found footage"", ""low budget film""]","After his teenage daughter goes missing, a desperate father tries to find clues on her laptop.",7.6,189175,"","[""Trivia"", ""English""]","PG-13","thematic content, some drug and sexual references, and for language","6 wins & 10 nominations total","https://www.imdb.com/video/vi586464025/"
