"id","title","original_title","year","runtime","poster_url","director","writer","cast","production_country","production_companies","genre","tag","keyword","plot","rating","vote_count","popularity","language","mprating","mprated_reason","awards","trailer_url"
"tt0463998","Freedom Writers","Freedom Writers",2007,123,"https://m.media-amazon.com/images/M/MV5BZDFjNWQ5MzktOThjZS00NmY5LWEwNTMtNGFhZGNhYjc3NzBmXkEyXkFqcGc@._V1_.jpg","[""Richard LaGravenese""]","[""Richard LaGravenese"", ""Freedom Writers"", ""Erin Gruwell""]","[""Hilary Swank"", ""Imelda Staunton"", ""Patrick Dempsey"", ""Scott Glenn"", ""April Hernandez Castillo"", ""Mario"", ""Kristin Herrera"", ""Jaclyn Ngan"", ""Sergio Montalvo"", ""Jason Finn"", ""Deance Wyatt"", ""Vanetta Smith"", ""Gabriel Chavarria"", ""Hunter Parrish"", ""Antonio García"", ""Giovonnie Samuels"", ""John Benjamin Hickey"", ""Robert Wisdom""]","[""United States"", ""Germany""]","[""Paramount Pictures"", ""Double Feature Films"", ""MTV Films""]","[""Biography"", ""Crime"", ""Drama""]","[""Tragedy"", ""True Crime"", ""Biography"", ""Crime"", ""Drama""]","[""based on real person"", ""teacher"", ""female teacher"", ""teacher as protagonist"", ""long beach california"", ""based on autobiography"", ""racism"", ""1990s"", ""based on book"", ""based on true story"", ""f rated"", ""school"", ""20th century"", ""california"", ""hood"", ""reference to latasha harlins"", ""car"", ""academia drama"", ""academia"", ""teacher student relationship"", ""year 1994"", ""black american"", ""violence"", ""reference to reginald denny"", ""year 1992"", ""archive footage"", ""reference to rodney king"", ""text on screen"", ""riot"", ""demonstration"", ""protest"", ""african american"", ""school integration"", ""latino american"", ""cambodian american"", ""street gang"", ""daily journal"", ""hate"", ""race relations"", ""education"", ""year 1993"", ""husband wife relationship"", ""asian american"", ""teenage boy"", ""teenage girl"", ""year 1995"", ""hispanic american"", ""boyfriend girlfriend relationship"", ""refugee"", ""narrated by character"", ""part time job"", ""murder of boyfriend"", ""witness to a murder"", ""miep gies character"", ""museum of tolerance los angeles"", ""book"", ""gun"", ""gunshot"", ""reading a book"", ""woodrow wilson high school long beach california"", ""doll"", ""subtitled scene"", ""boxing gloves"", ""first day of school"", ""police"", ""wrongful accusation of murder"", ""beating"", ""fight"", ""girl fights a girl"", ""running teenage boy"", ""running teenage girl"", ""pursuit"", ""shooting"", ""shootout"", ""pride"", ""urban setting"", ""coffee"", ""idealism"", ""cynicism"", ""pearl necklace"", ""family relationships"", ""graffiti"", ""spray paint"", ""chain link fence"", ""classroom"", ""class"", ""backpack"", ""b word"", ""roll call"", ""name calling"", ""bus"", ""ghetto"", ""tribalism"", ""schoolyard"", ""framed photograph"", ""nickname"", ""husband wife embrace"", ""architect"", ""drink"", ""drinking""]","Erin Gruwell, a young teacher in a racially divided Los Angeles school, inspires her class of at-risk students, deemed incapable of learning, to learn tolerance, apply themselves, and pursue education beyond high school.",7.6,91338,"","[""English"", ""Spanish""]","PG-13","violent content, some thematic material and language","2 wins & 1 nomination total","https://www.imdb.com/video/vi3634888985/"
"tt0802948","An American Crime","An American Crime",2007,98,"https://m.media-amazon.com/images/M/MV5BOGExMjY3YzctY2Y1Yi00ZWU3LTg1ODktODAxNDQ1ZTAxMjIzXkEyXkFqcGc@._V1_.jpg","[""Tommy O'Haver""]","[""Tommy O'Haver"", ""Irene Turner""]","[""Elliot Page"", ""Hayley McFarland"", ""Nick Searcy"", ""Romy Rosemont"", ""Catherine Keener"", ""Ari Graynor"", ""Scout Taylor-Compton"", ""Tristan Jarred"", ""Hannah Leigh"", ""Bradley Whitford"", ""Michael O'Keefe"", ""Carlie Westerman"", ""Michelle Benes"", ""Patricia Place"", ""Calvin Keet"", ""Jeremy Sumpter"", ""James Franco"", ""Brian Geraghty""]","[""United States""]","[""First Look International"", ""Killer Films""]","[""Biography"", ""Crime"", ""Drama"", ""Horror""]","[""Docudrama"", ""Period Drama"", ""Psychological Drama"", ""Tragedy"", ""True Crime"", ""Biography"", ""Crime"", ""Drama"", ""Horror""]","[""murder of sylvia likens"", ""basement"", ""1960s"", ""narration from the grave"", ""close up of eyes"", ""single mother"", ""carnival"", ""dysfunctional family"", ""tortured to death"", ""torture of a child"", ""saying grace"", ""record player"", ""money problems"", ""locker room"", ""dead girl"", ""child abuse"", ""poverty"", ""based on true story"", ""underage smoking"", ""kidnapping"", ""tank top"", ""close up of lips"", ""close up of mouth"", ""murder"", ""female kidnapper"", ""man wears a tank top"", ""ford mustang"", ""belting"", ""belt beating"", ""whooping"", ""beating"", ""tragedy drama"", ""period drama"", ""docudrama drama"", ""police"", ""teenager"", ""neighborhood"", ""church pastor"", ""baby"", ""physical disability"", ""sexual abuse"", ""punishment"", ""trial"", ""hallucination"", ""court"", ""first degree murder"", ""reference to polio"", ""hit with a belt"", ""basement stairs"", ""teenage boy""]","The true story of suburban housewife Gertrude Baniszewski, who kept a teenage girl locked in the basement of her Indiana home during the 1960s.",7.2,39390,"","[""English""]","R","strong and disturbing depiction of child abuse and torture","Connections Featured in The 60th Primetime Emmy Awards (2008)","https://www.imdb.com/video/vi2850291993/"
"tt0473308","Waitress","Waitress",2007,108,"https://m.media-amazon.com/images/M/MV5BM2M0ZTNlZDAtMmQ0Zi00NGZjLWE4YzAtZDM3NTcxOTcxZDM0XkEyXkFqcGc@._V1_.jpg","[""Adrienne Shelly""]","[""Adrienne Shelly""]","[""Keri Russell"", ""Nathan Fillion"", ""Jeremy Sisto"", ""Cheryl Hines"", ""Andy Griffith"", ""Adrienne Shelly"", ""Eddie Jemison"", ""Lew Temple"", ""Darby Stanchfield"", ""Heidi Sulzman"", ""Lauri Johnson"", ""Sarah Hunley"", ""Cindy Drummond"", ""Nathan Dean"", ""Caroline Fogarty"", ""Christy Taylor"", ""Jennifer Walsh"", ""Hunter A. King""]","[""United States""]","[""Night and Day Pictures""]","[""Comedy"", ""Drama"", ""Romance""]","[""Quirky Comedy"", ""Comedy"", ""Drama"", ""Romance""]","[""pregnancy"", ""waitress"", ""small town"", ""unwanted pregnancy"", ""abusive husband"", ""unplanned pregnancy"", ""leaving husband"", ""extramarital affair"", ""domestic violence"", ""doctor patient relationship"", ""adultery"", ""single mother"", ""pie"", ""unhappily married woman"", ""pregnancy test"", ""marital problem"", ""southerner"", ""southern accent"", ""infidelity"", ""man hits a woman"", ""written by director"", ""written by cast member"", ""directed by cast member"", ""actress director writer"", ""hospital visit"", ""honking a car horn"", ""down on her luck"", ""pregnant waitress"", ""marriage"", ""doctor"", ""gynecologist"", ""food porn"", ""female protagonist"", ""breasts"", ""unfaithfulness"", ""title directed by female"", ""wife hides money from husband"", ""dinner"", ""kiss"", ""bus stop"", ""horoscope"", ""hidden money"", ""ultrasound"", ""hugging"", ""slapped in the face"", ""wedding reception"", ""pregnant woman's water breaks"", ""woman in labor"", ""searching for happiness"", ""strawberry pie""]","Jenna is a pregnant, unhappily married waitress in the deep south. She meets a newcomer to her town and falls into an unlikely relationship as a last attempt at happiness.",7.0,50719,"","[""English""]","","","6 wins & 16 nominations total","https://www.imdb.com/video/vi2902130969/"
"tt0775529","The Savages","The Savages",2008,114,"https://m.media-amazon.com/images/M/MV5BMWZlNmEyNmYtOTRjNy00MWEwLTkyNTUtZmU1OTk0ZWYyMmY2XkEyXkFqcGc@._V1_.jpg","[""Tamara Jenkins""]","[""Tamara Jenkins""]","[""Laura Linney"", ""Philip Seymour Hoffman"", ""Philip Bosco"", ""Peter Friedman"", ""David Zayas"", ""Gbenga Akinnagbe"", ""Cara Seymour"", ""Tonye Patano"", ""Guy Boyd"", ""Debra Monk"", ""Rosemary Murphy"", ""Harold Blankenship"", ""Joan Jaffe"", ""Katherine Kirkpatrick"", ""Salem Ludwig"", ""Sandra Daley"", ""Peter Frechette"", ""Jennifer Lim""]","[""United States""]","[""Fox Searchlight Pictures"", ""Lone Star Film Group"", ""This Is That Productions""]","[""Comedy"", ""Drama""]","[""Dark Comedy"", ""Comedy"", ""Drama""]","[""theater for the new city"", ""voice mail"", ""hug"", ""tennis"", ""sneaker"", ""pill"", ""illness"", ""watching tv"", ""family relationships"", ""family character name as title"", ""sleeping on a couch"", ""man wears eyeglasses"", ""new york city"", ""woman in a bath"", ""dark comedy"", ""name calling"", ""female playwright"", ""neighbor neighbor relationship"", ""fema federal emergency management agency"", ""volvo the car"", ""marital infidelity"", ""dementia"", ""writing"", ""sun city arizona"", ""arizona"", ""married man"", ""office"", ""writer"", ""professor"", ""nursing home"", ""f rated"", ""apology for kiss"", ""caught in a lie"", ""reference to the wizard of oz"", ""reference to william shakespeare"", ""pet cat"", ""tabby cat"", ""reference to marlene dietrich"", ""wish me luck"", ""contemplating death"", ""end of life care"", ""patient care"", ""singing along to music"", ""bearded man"", ""neck injury"", ""sports injury"", ""messy apartment"", ""reference to the unabomber"", ""parent grown child relationship"", ""death of parent"", ""pants falling down"", ""sick father"", ""sick parent"", ""39 year old"", ""42 year old"", ""sex scene"", ""vomit gagging gesture"", ""writing on a wall with feces"", ""vascular dementia"", ""written by director"", ""2000s"", ""reference to 9 11"", ""two word title"", ""title directed by female"", ""incontinence"", ""adult diaper"", ""neck brace"", ""egg"", ""teacher"", ""balloon"", ""greeting card"", ""wheat chex"", ""bicycle built for two"", ""dance troupe"", ""theatre teacher"", ""hearing aid"", ""cafe"", ""jealousy"", ""ginkgo biloba"", ""bridge"", ""jogging"", ""flying an actor"", ""niagara falls"", ""older man younger woman relationship"", ""master of fine arts"", ""electric heater"", ""rejection"", ""temp worker"", ""interracial relationship"", ""student"", ""train"", ""christmas tree"", ""christmas"", ""elder care"", ""sleeplessness"", ""insomnia"", ""pain pill"", ""hit with a bottle"", ""x ray"", ""song""]","A sister and brother face the realities of familial responsibility as they begin to care for their ailing father.",7.1,39482,"","[""English"", ""German"", ""Cantonese""]","R","some sexuality and language","","https://www.imdb.com/video/vi3522756889/"
"tt0399095","Trade","Trade",2007,120,"https://m.media-amazon.com/images/M/MV5BMmU1OWZiNmItMmU3Yi00ZjYyLWExMGYtMTFlZjc1NGE3OTU4XkEyXkFqcGc@._V1_.jpg","[""Marco Kreuzpaintner""]","[""Jose Rivera"", ""Peter Landesman""]","[""Kevin Kline"", ""Kathleen Gati"", ""Paulina Gaitan"", ""Cesar Ramos"", ""Alicja Bachleda"", ""Marco Pérez"", ""Linda Emond"", ""Zack Ward"", ""Kate del Castillo"", ""Tim Reid"", ""Pasha D. Lychnikoff"", ""Natalia Traven"", ""Guillermo Iván"", ""Christian Vazquez"", ""José Sefami"", ""Leland Pascual"", ""Jorge Angel Toriello"", ""Luz Itzel""]","[""Germany"", ""United States"", ""Mexico""]","[""Lionsgate"", ""Roadside Attractions"", ""Centropolis Entertainment""]","[""Crime"", ""Drama"", ""Thriller""]","[""Crime"", ""Drama"", ""Thriller""]","[""sex"", ""prostitute"", ""underage girl"", ""sex with a minor"", ""teenage girl"", ""sex trade"", ""17 year old"", ""sex trafficking"", ""upskirt"", ""panties pulled down"", ""public nudity"", ""pubic hair"", ""female pubic hair"", ""cleavage"", ""russian mafia"", ""humiliation"", ""pursuit"", ""brutality"", ""human smuggling"", ""forced prostitution"", ""abduction"", ""sex slavery"", ""rape and revenge"", ""remorse"", ""moral dilemma"", ""loss of innocence"", ""juvenile delinquent"", ""internet auction"", ""death threat"", ""arrest"", ""united states of america"", ""searching for daughter"", ""mexico"", ""stratagem"", ""searching for sister"", ""mexico city"", ""girl"", ""new jersey"", ""criminal"", ""gang"", ""stash house"", ""thief"", ""texas"", ""juarez"", ""auction"", ""kidnapping"", ""tween girl"", ""scantily clad female"", ""crime syndicate"", ""border security"", ""internet crime"", ""drugged"", ""criminal godfather"", ""rio grande river"", ""el paso texas"", ""high school student"", ""social worker"", ""black american"", ""african american"", ""child selling"", ""new york city"", ""polish american"", ""poland"", ""zocalo mexico city"", ""river crossing"", ""illegitimate daughter"", ""detention center"", ""border patrol"", ""russian"", ""gun held to one's head"", ""telephone call"", ""underwear"", ""jumping off a cliff"", ""detective"", ""investigation"", ""gringo"", ""father daughter relationship"", ""mother daughter relationship"", ""mother son relationship"", ""injection"", ""heroin"", ""drug use"", ""husband wife relationship"", ""female frontal nudity"", ""police"", ""female nudity"", ""violence"", ""family relationships"", ""smuggling"", ""rescue"", ""punched in the face"", ""missing child"", ""internet cafe"", ""border crossing"", ""oral rape"", ""human trafficking"", ""u.s. mexico border"", ""race against time"", ""prostitution"", ""police raid""]","Adriana, 13, is kidnapped in Mexico City by Russian sex traffickers. Her criminal 17 y.o. brother starts looking for her. Across the border in Texas, he gets help from a cop.",7.3,18787,"","[""English"", ""Spanish"", ""Polish"", ""Russian""]","R","disturbing sexual material involving minors, violence including a rape, language and some drug content","5 wins & 2 nominations total","https://www.imdb.com/video/vi603914521/"
"tt0494222","Eagle vs Shark","Eagle vs Shark",2007,88,"https://m.media-amazon.com/images/M/MV5BOTUxMzY3MzI0NV5BMl5BanBnXkFtZTcwMDUwMDU0MQ@@._V1_.jpg","[""Taika Waititi""]","[""Loren Taylor"", ""Taika Waititi""]","[""Loren Taylor"", ""Jemaine Clement"", ""Craig Hall"", ""Joel Tobeck"", ""Brian Sergent"", ""Rachel House"", ""Morag Hills"", ""Bernard Stewart"", ""Taika Waititi"", ""David Fane"", ""Cohen Holloway"", ""Gentiane Lupi"", ""Chelsie Preston Crayford"", ""Adam Gardiner"", ""Jackie van Beek"", ""Miranda Manasiadis"", ""Ban Abdul"", ""Mike King""]","[""New Zealand""]","[""New Zealand Film Commission"", ""Unison Films"", ""Whenua Films""]","[""Comedy"", ""Romance""]","[""Quirky Comedy"", ""Romantic Comedy"", ""Comedy"", ""Romance""]","[""man wears eyeglasses"", ""nunchaku"", ""typographic abbreviation in title"", ""oceania"", ""quirky comedy"", ""romantic comedy"", ""dead brother"", ""shark"", ""eagle"", ""bully"", ""fight"", ""revenge"", ""three word title"", ""directorial debut"", ""chandler"", ""broken heart"", ""kicked in the head"", ""saved from a fire"", ""fire"", ""bouncing a ball"", ""romance magazine"", ""magazine"", ""losing a job"", ""cashier"", ""clock"", ""computer porn"", ""computer hacker"", ""karate"", ""inventor"", ""tape recorder"", ""loss of mother"", ""loss of brother"", ""kicked in the head by a cow"", ""cow"", ""lesbian"", ""bicycle"", ""phone booth"", ""seagull"", ""cliff"", ""brushing teeth"", ""apology"", ""dysfunctional family"", ""frosting a cake"", ""cake"", ""pig"", ""tarantula"", ""video store"", ""cheese"", ""trampoline"", ""brother in law brother in law relationship"", ""father son relationship"", ""horse"", ""gas station"", ""cartoonist"", ""trophy"", ""snake"", ""cobra"", ""wolverine"", ""telephone call"", ""restaurant"", ""cafe"", ""watching tv"", ""cat"", ""photograph"", ""photographer"", ""camera"", ""sleeping bag"", ""drawing"", ""guitarist"", ""fantasy sequence"", ""dancing"", ""dancer"", ""drunkenness"", ""drinking"", ""drink"", ""bus"", ""song"", ""singing"", ""singer"", ""shark costume"", ""eagle costume"", ""animal costume"", ""costume"", ""mirror"", ""talking to oneself in a mirror"", ""talking to the camera"", ""tears"", ""crying"", ""eating"", ""food"", ""slow motion scene"", ""condom"", ""sex"", ""kiss"", ""waitress"", ""redemption"", ""versus in title"", ""fish in title"", ""bird in title"", ""male female relationship""]","The tale of two socially-awkward misfits and the strange ways they try to find love: through revenge on high-school bullies, burgers, and video games.",6.7,27273,"","[""English""]","R","language, some sexuality, and brief animated violence","6 wins & 4 nominations total","https://www.imdb.com/video/vi191366425/"
"tt0845046","Son of Rambow","Son of Rambow",2008,96,"https://m.media-amazon.com/images/M/MV5BMTM1MjM0ODc5N15BMl5BanBnXkFtZTcwMjMxMDg1MQ@@._V1_.jpg","[""Garth Jennings""]","[""Garth Jennings""]","[""Bill Milner"", ""Will Poulter"", ""Jessica Hynes"", ""Neil Dudgeon"", ""Anna Wing"", ""Tallulah Evans"", ""Emilie Chesnais"", ""Paul Ritter"", ""Finola McMahon"", ""Rachel Mureatroyd"", ""Taylor Richardson"", ""Peter Robinson"", ""Charlie Thrift"", ""Jules Sitruk"", ""Sam Kubrick-Finney"", ""James Clarke"", ""Zofia Brooks"", ""Denise Orita""]","[""United Kingdom"", ""France"", ""Germany"", ""United States""]","[""Hammer & Tongs"", ""Celluloid Dreams"", ""Good Film Productions""]","[""Action"", ""Adventure"", ""Comedy"", ""Drama"", ""Family""]","[""Coming-of-Age"", ""Quirky Comedy"", ""Action"", ""Adventure"", ""Comedy"", ""Drama"", ""Family""]","[""friendship between boys"", ""child protagonist"", ""plymouth brethren"", ""father son relationship"", ""male bonding"", ""foreign exchange student"", ""brother brother relationship"", ""young love"", ""absent mother"", ""barefoot boy"", ""barefoot male"", ""slimehouse"", ""child in jeopardy"", ""accident"", ""beating"", ""hospital"", ""1980s"", ""england"", ""boy crying"", ""quirky comedy"", ""coming of age drama"", ""muscle suit"", ""good samaritan"", ""old people's home"", ""grandmother grandson relationship"", ""mother daughter relationship"", ""brother sister relationship"", ""jumping into a river"", ""jumping from a tree"", ""fundamentalist religion"", ""theater audience"", ""screen test"", ""absent father"", ""kissing competition"", ""school uniform"", ""religious upbringing"", ""reference to rambo"", ""prayer meeting"", ""movie premiere"", ""medical examination"", ""blood brothers"", ""rescue from drowning"", ""religious sect"", ""private school"", ""movie theater"", ""mother son relationship"", ""exchange student"", ""coming of age"", ""blood oath"", ""cigarette smoking""]","During a long English summer in the early 1980s, two schoolboys from differing backgrounds set out to make a film inspired by First Blood (1982).",7.0,33532,"","[""English"", ""French""]","PG-13","some violence and reckless behavior","Nominated for 1 BAFTA Award 3 wins & 10 nominations total","https://www.imdb.com/video/vi558825753/"
"tt0780607","The Signal","The Signal",2008,103,"https://m.media-amazon.com/images/M/MV5BODIxMzcwNTgyMF5BMl5BanBnXkFtZTcwMjk5Mzk1MQ@@._V1_.jpg","[""David Bruckner"", ""Dan Bush"", ""Jacob Gentry""]","[""David Bruckner"", ""Jacob Gentry"", ""Dan Bush""]","[""Anessa Ramsey"", ""Justin Welborn"", ""Scott Poythress"", ""Sahr Ngaujah"", ""AJ Bowen"", ""Matthew Stanton"", ""Suehyla El-Attar Young"", ""Cheri Christian"", ""Christopher Thomas"", ""Lindsey Garrett"", ""Chad McKnight"", ""Claire Bronson"", ""David Bruckner"", ""Dan Bush"", ""John Clifton"", ""Nikki Bingham"", ""Ryan Lewis"", ""Tracy Martin""]","[""United States""]","[""POP Films"", ""Shoreline Entertainment""]","[""Horror"", ""Sci-Fi"", ""Thriller""]","[""Dark Comedy"", ""Horror"", ""Sci-Fi"", ""Thriller""]","[""signal"", ""television signal"", ""television broadcast"", ""violence"", ""brutality"", ""film within a film"", ""telephone terror"", ""choking to death"", ""dark comedy"", ""hedge clippers"", ""garden shears"", ""mass hysteria"", ""mass psychosis"", ""television"", ""insane person"", ""jealousy"", ""woman in peril"", ""hiding under a bed"", ""paranoia"", ""rage"", ""ambiguous ending"", ""sledgehammer used as a weapon"", ""cell phone"", ""cult film"", ""blood splatter"", ""title at the end"", ""sadism"", ""fight"", ""chase"", ""bare chested male"", ""sledgehammer"", ""shovel"", ""male rear nudity"", ""husband wife relationship"", ""duct tape over mouth"", ""covered in blood"", ""breaking through a door"", ""bound and gagged"", ""flashback"", ""bodily dismemberment"", ""suicide"", ""skull crushing"", ""person on fire"", ""killing spree"", ""electrocution"", ""duct tape"", ""chainsaw"", ""bag over head"", ""virus"", ""violent husband"", ""vice"", ""train station"", ""throat slit"", ""strangulation"", ""stabbed to death"", ""stabbed in the head"", ""stabbed in the chest"", ""stabbed in the back"", ""shot in the stomach"", ""shot in the chest"", ""severed head"", ""severed face"", ""self mutilation"", ""psychopath"", ""police officer killed"", ""poison"", ""pesticide"", ""loss of loved one"", ""loss of friend"", ""loss of family"", ""knife"", ""kicked in the face"", ""infidelity"", ""hammer"", ""hallucination"", ""gore"", ""female nudity"", ""drill"", ""dream sequence"", ""doppelganger"", ""distortion"", ""disembodied head"", ""decapitation"", ""death"", ""crime spree"", ""cheating wife"", ""chaos"", ""car crash"", ""blood"", ""beaten to death"", ""baseball bat"", ""anarchy"", ""male nudity"", ""title spoken by character"", ""surprise ending""]","A horror film told in three parts, from three perspectives, in which a mysterious transmission that turns people into killers invades every cell phone, radio, and television.",6.0,22363,"","[""English""]","","","4 nominations total","https://www.imdb.com/video/vi1840382233/"
"tt0796307","Under the Same Moon","La misma luna",2008,106,"https://m.media-amazon.com/images/M/MV5BYmUyOGViZDYtYTI3ZC00MGY2LWFlZTQtNWVlYWViZTA5ZjNkXkEyXkFqcGc@._V1_.jpg","[""Patricia Riggen""]","[""Ligiah Villalobos""]","[""Eugenio Derbez"", ""Kate del Castillo"", ""Adrian Alonso"", ""Maya Zapata"", ""Carmen Salinas"", ""Angelina Peláez"", ""Gabriel Porras"", ""America Ferrera"", ""Jesse Garcia"", ""María Rojo"", ""Ignacio Guadalupe"", ""Pailo Heitz"", ""Mario Almada"", ""Ernesto D'Alessio"", ""Isaac Bravo"", ""Gustavo Sánchez Parra"", ""Catalina López"", ""Yvette Mercedes""]","[""Mexico"", ""United States""]","[""Creando Films"", ""Fidecine"", ""Potomac Pictures""]","[""Adventure"", ""Drama""]","[""Spanish"", ""Adventure"", ""Drama""]","[""young boy"", ""mexico"", ""grandmother grandson relationship"", ""mother son relationship"", ""title directed by female"", ""immigrant"", ""boy sleeps in his underwear"", ""young boy in his underwear"", ""showering in underwear"", ""father son reunion"", ""mother son reunion"", ""f rated"", ""u.s. mexico border"", ""illegal immigration"", ""illegal immigrant"", ""immigration"", ""travel"", ""astronomical object in title"", ""female director"", ""female filmmaker"", ""flatulence"", ""pinata"", ""birthday cake"", ""bus"", ""death"", ""border crossing"", ""walkman"", ""watching soccer on tv"", ""job search"", ""picking tomatoes"", ""hiding from the police"", ""hitchhiking"", ""laundromat"", ""dishwasher"", ""live action"", ""cigarette smoking"", ""human smuggling""]","After his grandmother passes away, a young Mexican boy illegally travels across the border to search for his undocumented mother living and working in the U.S.",7.3,7787,"","[""Spanish"", ""English""]","PG-13","some mature thematic elements","8 wins & 2 nominations total","https://www.imdb.com/video/vi3168796953/"
"tt0415856","Hounddog","Hounddog",2007,98,"https://m.media-amazon.com/images/M/MV5BM2E0NDFhYjMtYzFhYy00NTQ2LTlmMGEtODU3NWU0YzZhY2JiXkEyXkFqcGc@._V1_.jpg","[""Deborah Kampmeier""]","[""Deborah Kampmeier""]","[""Dakota Fanning"", ""David Morse"", ""Piper Laurie"", ""Granoldo Frazier"", ""Isabelle Fuhrman"", ""Cody Hanford"", ""Charlie Lucas"", ""Herman McCloud"", ""Chandler McIntyre"", ""Robin Mullins"", ""Afemo Omilami"", ""Tom Oppenheim"", ""Tim Parati"", ""Blake Rayne"", ""Robin Wright"", ""Ron Prather"", ""Christoph Sanders"", ""Jill Scott""]","[""United States""]","[""Deerjen Films"", ""Full Moon Films NY"", ""The Motion Picture Group""]","[""Drama"", ""Music""]","[""Coming-of-Age"", ""Psychological Drama"", ""Tragedy"", ""Drama"", ""Music""]","[""child rape"", ""grandmother granddaughter relationship"", ""father daughter relationship"", ""child's point of view"", ""domestic violence"", ""1950s"", ""title based on song"", ""rape"", ""role reversal"", ""dress"", ""title directed by female"", ""child"", ""elvis presley character"", ""big momma thorton character"", ""coming of age drama"", ""tragedy drama"", ""psychological drama"", ""american south"", ""stupidity"", ""f rated"", ""mentoring"", ""cross cultural relationship"", ""tween girl"", ""killing an animal"", ""black american"", ""shack"", ""buttocks"", ""sermon"", ""guitar"", ""river"", ""music band"", ""panties"", ""brassiere"", ""abandoned car"", ""african american"", ""shotgun"", ""pet dog"", ""single parent"", ""poor white trash"", ""underwear"", ""kitchen"", ""sex"", ""rural setting"", ""bathtub"", ""church"", ""one word title"", ""underage drinking"", ""climbing a tree"", ""tractor"", ""struck by lightning"", ""stable"", ""southerner"", ""southern accent"", ""singing girl"", ""sex standing up"", ""rock 'n' roll"", ""rapist"", ""rape victim"", ""racial slur"", ""preacher"", ""pool cue"", ""pedophile"", ""male rear nudity"", ""interracial friendship"", ""heavy rain"", ""haircut"", ""girl dog relationship"", ""first kiss"", ""female singer"", ""dress up"", ""doggystyle sex"", ""delivery boy"", ""dead dog"", ""cornfield"", ""cigarette smoking"", ""child smokes a cigarette"", ""child molester"", ""car wreck"", ""car trouble"", ""blues music"", ""bitten by a snake"", ""billiards"", ""barn"", ""title sung by character"", ""dancing girl"", ""barefoot"", ""snake"", ""coming of age"", ""precocious child"", ""southern gothic"", ""sexual abuse"", ""family crisis"", ""alabama"", ""child molestation"", ""child actor"", ""title spoken by character""]","A drama set in the American South, where a precocious, troubled girl finds a safe haven in the music and movement of Elvis Presley.",6.2,6727,"","[""English""]","R","a disturbing sexual assault of a young girl, and brief sexuality","2 wins & 1 nomination total","https://www.imdb.com/video/vi1242890265/"
