"id","title","original_title","year","runtime","poster_url","director","writer","cast","production_country","production_companies","genre","tag","keyword","plot","rating","vote_count","popularity","language","mprating","mprated_reason","awards","trailer_url"
"tt0116922","Lost Highway","Lost Highway",1997,134,"https://m.media-amazon.com/images/M/MV5BNjcyNmM2ODktYzk0Mi00Njk0LTljZGMtNGZhMzI4NmY1NzA1XkEyXkFqcGc@._V1_.jpg","[""David Lynch""]","[""David Lynch"", ""Barry Gifford""]","[""Bill Pullman"", ""Patricia Arquette"", ""John Roselius"", ""Louis Eppolito"", ""Jenna Maetlind"", ""Michael Massee"", ""Robert Blake"", ""Henry Rollins"", ""Michael Shamus Wiles"", ""Mink Stole"", ""Leonard Termo"", ""Ivory Ocean"", ""Jack Kehler"", ""David Byrd"", ""Gene Ross"", ""Balthazar Getty"", ""F. William Parker"", ""Guy Siner""]","[""France"", ""United States""]","[""CiBy 2000"", ""Asymmetrical Productions"", ""Lost Highway Productions""]","[""Drama"", ""Mystery"", ""Thriller""]","[""Psychological Thriller"", ""Drama"", ""Mystery"", ""Thriller""]","[""surrealism"", ""doppelganger"", ""graphic violence"", ""cult film"", ""experimental film"", ""passionate kiss"", ""casual sex"", ""sex scene"", ""sex in bed"", ""promiscuous woman"", ""forced to strip"", ""sex in a car"", ""female nudity"", ""cocktail party"", ""sexuality"", ""missionary position"", ""outdoor sex"", ""psychological thriller"", ""close up of a woman's mouth"", ""sex"", ""psychological horror"", ""hot sex scene"", ""murder"", ""videotape"", ""death row"", ""death"", ""gangster"", ""blood splatter"", ""tailgating"", ""transformation"", ""new identity"", ""lampshade"", ""gangster's moll"", ""violent sex"", ""shot in the head"", ""kidnapping"", ""infidelity"", ""disfigured face"", ""bloody nose"", ""gore"", ""avant garde"", ""mobster"", ""psychogenic fugue"", ""insanity"", ""neo noir"", ""meta film"", ""black bra and panties"", ""cigarette smoking"", ""blonde"", ""independent film"", ""giallo esque"", ""car"", ""dead body in a car trunk"", ""watching a videotape"", ""woman undresses for a man"", ""woman ordered to undress"", ""woman undresses"", ""in medias res"", ""body swap"", ""north america"", ""northern hemisphere"", ""lesbian character"", ""postmodernism"", ""pornography as subject"", ""reference to mephistopheles"", ""director cameo appearance"", ""supernatural horror"", ""female star appears nude"", ""1990s"", ""actor playing dual role"", ""actress playing dual role"", ""prison"", ""detective"", ""jazz"", ""mechanic"", ""portable television"", ""police surveillance"", ""vhs tape"", ""telephone call"", ""obscene finger gesture"", ""violence"", ""threatening telephone call"", ""writer director"", ""full circle"", ""nonlinear timeline"", ""nail polish"", ""video voyeurism"", ""swimming pool"", ""prison doctor"", ""pastiche"", ""los angeles california"", ""jazz club"", ""fireplace"", ""desert"", ""throat slit"", ""pistol"", ""pistol whipped"", ""impalement"", ""flask"", ""electrocution""]","Anonymous videotapes presage a musician's murder conviction, and a gangster's girlfriend leads a mechanic astray.",7.6,166051,"","[""English""]","","","4 wins & 6 nominations total","https://www.imdb.com/video/vi3029647641/"
"tt0118842","Chasing Amy","Chasing Amy",1997,113,"https://m.media-amazon.com/images/M/MV5BZWQ5OWQ4NWEtZGJlYy00MzI3LTg5YzItZjVhYjJhYmNkZjM4XkEyXkFqcGc@._V1_.jpg","[""Kevin Smith""]","[""Kevin Smith""]","[""Ben Affleck"", ""Joey Lauren Adams"", ""Ethan Suplee"", ""Scott Mosier"", ""Jason Lee"", ""Casey Affleck"", ""Dwight Ewell"", ""Guinevere Turner"", ""Carmen Llywelyn"", ""Brian O'Halloran"", ""Matt Damon"", ""Alexander Goebbel"", ""Tony Torn"", ""Rebecca Waxman"", ""Paris Petrick"", ""Welker White"", ""Kelli Simpkins"", ""John Willyung""]","[""United States""]","[""View Askew Productions""]","[""Comedy"", ""Drama"", ""Romance""]","[""Romantic Comedy"", ""Comedy"", ""Drama"", ""Romance""]","[""silent bob character"", ""jay character"", ""dialogue heavy"", ""promiscuous past"", ""comic book convention"", ""comics"", ""argument"", ""boyfriend girlfriend argument"", ""bisexual female protagonist"", ""view askewniverse"", ""comic book"", ""friendship"", ""jealousy"", ""1990s"", ""breakup"", ""man in love with a lesbian"", ""bisexual woman"", ""homosexuality"", ""bisexuality"", ""sexuality"", ""shared universe"", ""sex comedy"", ""car"", ""u.s. car"", ""ford explorer"", ""reference to cunnilingus"", ""ice hockey game"", ""reference to menage a trois"", ""reference to oral sex"", ""implied sex"", ""lesbian club"", ""lesbian cuckold"", ""f word"", ""playing a video game"", ""sega genesis"", ""woman wears a ring"", ""leather jacket"", ""jacket"", ""black leather jacket"", ""woman wears leather jacket"", ""hockey game"", ""rain"", ""rainstorm"", ""heavy rain"", ""rainfall"", ""gay kiss"", ""surprise gay kiss"", ""man kisses a man"", ""closeted bisexual woman"", ""reference to chow yun fat"", ""reference to bill and ted"", ""reference to cheech and chong"", ""reference to shakespeare's hamlet"", ""reference to waiting for godot"", ""reference to uncle tom"", ""reference to lando calrissian"", ""reference to darth vader"", ""reference to luke skywalker"", ""reference to louis farrakhan"", ""reference to michael jackson"", ""new york"", ""reference to steve urkel"", ""reference to archie comics"", ""reference to john grisham"", ""red bank new jersey"", ""new jersey"", ""reference to deney terrio"", ""reference to the ymca"", ""reference to debbie gibson"", ""reference to charles m. schulz"", ""reference to larry flynt"", ""reference to black beauty the fictional horse"", ""reference to santa claus"", ""reference to the easter bunny"", ""reference to angela lansbury"", ""reference to marco polo"", ""reference to hercule poirot"", ""reference to ice cube"", ""reference to barbra streisand"", ""one year later"", ""swing set"", ""adult on a swing set"", ""damon and b. affleck"", ""damon and c. affleck"", ""cigarette smoking"", ""homosexual character"", ""bisexual character"", ""jay and silent bob characters"", ""lesbian character"", ""ex boyfriend ex girlfriend relationship"", ""ford the car"", ""gay character"", ""romantic comedy"", ""secret"", ""the one that got away"", ""magic 8 ball"", ""name in title"", ""written and directed by cast member"", ""black american"", ""sex history"", ""secret past"", ""promiscuity"", ""past catching up"", ""past and present"", ""lesbian lover"", ""lasciviousness"", ""fist"", ""exploring sexuality"", ""two word title"", ""handball"", ""skee ball"", ""female female kiss"", ""character is subject of comic"", ""reference to yanni"", ""catcher in the rye"", ""lesbianism"", ""television"", ""hatred"", ""african american"", ""homosocial friendship"", ""twenty something"", ""emotionally vulnerable"", ""doomed romance"", ""generation x"", ""cult film"", ""homosexual love"", ""homosexual kiss"", ""honesty"", ""racism"", ""schoolgirl uniform"", ""gay slur"", ""sequel"", ""racial slur"", ""finger cuffs"", ""city"", ""homophobia"", ""yearbook"", ""independent film"", ""title spoken by character"", ""surprise ending"", ""three way sex"", ""sexual promiscuity"", ""sexual pleasure"", ""sexual exploration"", ""sex with multiple partners""]","Holden and Banky are comic book artists. Everything's going good for them until they meet Alyssa, also a comic book artist. Holden falls for her, but his hopes are crushed when he finds out she's a lesbian.",7.2,147224,"","[""English"", ""Arabic""]","R","strong graphic sex-related dialogue, language, sexuality and drug content","5 wins & 16 nominations total","https://www.imdb.com/video/vi784532249/"
"tt0119225","Gridlock'd","Gridlock'd",1997,91,"https://m.media-amazon.com/images/M/MV5BYzdiNjRhMGMtMDk1Mi00ZGI5LTg0MzktZjcxYjc4MTRiYjQ2XkEyXkFqcGc@._V1_.jpg","[""Vondie Curtis-Hall""]","[""Vondie Curtis-Hall""]","[""Tupac Shakur"", ""Tim Roth"", ""Thandiwe Newton"", ""Charles Fleischer"", ""Howard Hesseman"", ""James Pickens Jr."", ""John Sayles"", ""Eric Payne"", ""Tom Towles"", ""Tom Wright"", ""James Shanta"", ""Jim O'Malley"", ""George Poulos"", ""Debbie Zaricor"", ""Mik Scriba"", ""Lucy Liu"", ""Richmond Arquette"", ""Billie Neal""]","[""United States""]","[""Def Pictures"", ""Dragon Pictures"", ""Interscope Communications""]","[""Comedy"", ""Crime"", ""Drama""]","[""Dark Comedy"", ""Comedy"", ""Crime"", ""Drama""]","[""murder of an asian woman"", ""murder of a pregnant woman"", ""pregnancy"", ""buddy cop"", ""cult film"", ""friend"", ""government agency"", ""death of co star"", ""frustration"", ""sadness"", ""friendship"", ""bureaucratic frustration"", ""er emergency room"", ""jazz music"", ""musician"", ""flashback"", ""singing"", ""song"", ""anger"", ""rehab"", ""on the run"", ""social commentary"", ""pianist"", ""welfare"", ""directorial debut"", ""singer"", ""f word"", ""flash forward"", ""getting high"", ""open ended"", ""jazz trio"", ""jazz musician"", ""white male pretends to be black"", ""urban setting"", ""gangster"", ""junkie"", ""runaround"", ""bass player"", ""reference to a penis implant"", ""dark comedy"", ""drugs"", ""drug dealer"", ""police"", ""female topless nudity"", ""female nudity"", ""black white friendship"", ""vanity license plate"", ""offscreen murder"", ""one word title"", ""written and directed by cast member""]","Two friends try to kick their drug addiction after a friend dies from an overdose, when they try to enroll in a detox program, things quickly go wrong.",6.9,17192,"","[""English""]","R","graphic drug use, pervasive strong language, some violence and brief nudity","2 wins & 1 nomination total","https://www.imdb.com/video/vi522847001/"
"tt0119572","Love Jones","Love Jones",1997,109,"https://m.media-amazon.com/images/M/MV5BZTUxMzNmMmUtMDNmZC00MDhkLWJiMmEtNzhlYjY5ZDg3M2Q3XkEyXkFqcGc@._V1_.jpg","[""Theodore Witcher""]","[""Theodore Witcher""]","[""Larenz Tate"", ""Nia Long"", ""Isaiah Washington"", ""Lisa Nicole Carson"", ""Bill Bellamy"", ""Leonard Roberts"", ""Bernadette Speakes"", ""Khalil Kain"", ""Cerall Duncan"", ""David Nisbet"", ""Simon James"", ""Oona Hart"", ""Jaqueline Fleming"", ""Manao DeMuth"", ""Marie-Françoise Theodore"", ""Reginald Gibson"", ""Kahil El Zabar"", ""Darryl Jones""]","[""United States""]","[""Addis Wechsler Pictures""]","[""Comedy"", ""Drama"", ""Romance""]","[""Coming-of-Age"", ""Romantic Comedy"", ""Comedy"", ""Drama"", ""Romance""]","[""love"", ""coming of age drama"", ""romantic comedy"", ""sex"", ""cult film"", ""ex boyfriend"", ""african american"", ""middle class"", ""black romance"", ""independent film""]","A poet and photographer in Chicago explore their growing relationship while discussing love with friends. When she tests his feelings, romantic complications follow.",7.3,6104,"","[""English""]","","","2 wins & 7 nominations total","https://www.imdb.com/video/vi647430425/"
"tt0119385","Iruvar","Iruvar",1997,140,"https://m.media-amazon.com/images/M/MV5BMGUzNzhlYjEtMzAwNy00NjRmLTk2NjQtYjg0NjVhODU0MjIxXkEyXkFqcGc@._V1_.jpg","[""Mani Ratnam""]","[""Mani Ratnam"", ""Suhasini""]","[""Mohanlal"", ""Aishwarya Rai Bachchan"", ""Prakash Raj"", ""Gautami"", ""Tabu"", ""Revathi"", ""Nassar"", ""Madhoo"", ""Ravi"", ""Rajesh"", ""Delhi Ganesh"", ""Sunder Rajan"", ""C.K. Saraswathi""]","[""India""]","[""Madras Talkies""]","[""Biography"", ""Drama""]","[""Tamil"", ""Political Drama"", ""Showbiz Drama"", ""Biography"", ""Drama""]","[""grief"", ""train"", ""husband wife relationship"", ""widower"", ""speech"", ""ambition"", ""look alike"", ""poet"", ""poetry"", ""political leader"", ""1970s"", ""1960s"", ""chief minister"", ""rise to power"", ""tamil nadu"", ""politician"", ""rivalry"", ""actor"", ""death of protagonist"", ""adultery"", ""extramarital affair"", ""actress playing multiple roles"", ""mistress"", ""bigamy"", ""rise and fall"", ""price of fame"", ""stardom"", ""film star"", ""end of friendship"", ""death of wife"", ""friendship"", ""politics"", ""madras india"", ""film writer"", ""film actor"", ""screenwriter"", ""1950s"", ""death of friend"", ""based on true story"", ""beating"", ""wedding"", ""mother son relationship"", ""fire"", ""man wears eyeglasses"", ""dual role"", ""actress"", ""crowd"", ""filmmaking"", ""newspaper headline"", ""wedding night"", ""battered woman"", ""political protest"", ""political boss"", ""stopping a train by lying on train tracks"", ""film actress"", ""young"", ""political drama"", ""showbiz drama"", ""death"", ""propaganda"", ""charisma"", ""second wife"", ""second marriage"", ""remarriage"", ""election"", ""political party"", ""marriage"", ""inspired by a true story"", ""film studio"", ""acting audition"", ""struggling artist"", ""one word title""]","A struggling actor and a writer-politician become friends as young men and rise to great heights in cinema and politics respectively. But when both become contenders for the top political post in the state, a rift develops between...",8.4,8761,"","[""Tamil""]","","","3 wins & 1 nomination total","https://www.imdb.com/video/vi1478278169/"
"tt0119324","The House of Yes","The House of Yes",1997,85,"https://m.media-amazon.com/images/M/MV5BMjI5MjMxNzYxOF5BMl5BanBnXkFtZTgwNDQ4MzMzNzE@._V1_.jpg","[""Mark Waters""]","[""Wendy MacLeod"", ""Mark Waters""]","[""Parker Posey"", ""Josh Hamilton"", ""Tori Spelling"", ""Freddie Prinze Jr."", ""Geneviève Bujold"", ""Rachael Leigh Cook"", ""David Love"", ""John Connally"", ""Lady Bird Johnson"", ""Lyndon B. Johnson"", ""John F. Kennedy"", ""Jacqueline Kennedy Onassis""]","[""United States""]","[""Bandeira Entertainment"", ""Spelling Films""]","[""Comedy"", ""Drama"", ""Thriller""]","[""Dark Comedy"", ""Comedy"", ""Drama"", ""Thriller""]","[""female protagonist"", ""eccentricity"", ""fraternal twins"", ""murder"", ""fratricide"", ""brother sister relationship"", ""family relationships"", ""playing piano"", ""pearl necklace"", ""archive footage"", ""brother sister incest"", ""dysfunctional family"", ""incest"", ""based on play"", ""independent film"", ""f rated"", ""co written by director"", ""incestuous brother sister relationship"", ""candlelight"", ""medication"", ""mentally ill woman"", ""mclean virginia"", ""hurricane"", ""fiance fiancee relationship"", ""waitress"", ""power outage"", ""twin brother and sister incest"", ""party costume"", ""caught having sex"", ""voyeur"", ""implied sex"", ""infidelity"", ""blackmail"", ""flashback"", ""dark comedy"", ""lbd"", ""cuckoo"", ""insane person"", ""sibling versus sibling"", ""new girlfriend"", ""based on a stage play"", ""confessing incest"", ""twin brother twin sister relationship"", ""meeting the family"", ""jealous sister"", ""twin brother and sister"", ""older brother younger brother relationship"", ""male virgin"", ""home movie"", ""dark and stormy night"", ""reference to the martin luther king jr. assassination"", ""14 year old girl"", ""twincest"", ""brother sister sex"", ""reference to jacqueline kennedy onassis"", ""older sister younger brother relationship"", ""eccentric family"", ""younger version of character"", ""rum"", ""lights go out"", ""brother brother romantic rivalry"", ""reference to the john f. kennedy assassination"", ""piano duet"", ""ditzy blonde"", ""woman on top sex"", ""woman with a gun"", ""lying to get sex"", ""sex with sister"", ""crazy sister"", ""woman has sex with two brothers"", ""revolver"", ""role playing"", ""post coital scene"", ""brothers have sex with the same woman"", ""sleeping on a couch"", ""sex with brother's fiancee"", ""forbidden love"", ""sex with brother"", ""brother and sister in love with each other"", ""brother slaps his sister"", ""brother and sister sleep together"", ""brother rejects his sister's romantic advances"", ""sister obsessed with her brother"", ""sister attracted to her brother"", ""boyfriend cheats on his girlfriend with his sister"", ""1980s"", ""1970s"", ""sex with fiance's brother"", ""female playwright"", ""thanksgiving""]","A mentally unbalanced young woman - who is convinced she is Jackie Kennedy - flies into a murderous rage when her brother returns home to reveal he is engaged.",6.6,9207,"","[""English""]","R","language, perverse sex-related situations, and an image of violence","1 win & 6 nominations total","https://www.imdb.com/video/vi385089817/"
"tt0119361","In the Company of Men","In the Company of Men",1997,97,"https://m.media-amazon.com/images/M/MV5BMDYxNzM3OWEtYjNmMS00NWI0LTg3MGUtNWE5YzRjM2ZmNDM2XkEyXkFqcGc@._V1_.jpg","[""Neil LaBute""]","[""Neil LaBute""]","[""Aaron Eckhart"", ""Matt Malloy"", ""Stacy Edwards"", ""Michael Martin"", ""Mark Rector"", ""Christopher P. Hayes"", ""Jason Dixie"", ""Emily Cline"", ""Roxanne Butler"", ""Tahirah Essix"", ""Julia Henkel"", ""Sara Pauley"", ""Cheryl Russell"", ""Jasen Savage"", ""Lynette Smith"", ""William Young"", ""Tamara Reiter"", ""Chan Aye""]","[""United States"", ""Canada""]","[""Stephen Pevner Inc."", ""Alliance Atlantis Communications"", ""Fair and Square Productions""]","[""Comedy"", ""Drama""]","[""Dark Comedy"", ""Workplace Drama"", ""Comedy"", ""Drama""]","[""misogynist"", ""deaf woman"", ""sexism"", ""office"", ""secretary"", ""revenge"", ""androphobia"", ""1990s"", ""misandry"", ""sexist"", ""lip reading"", ""humiliation"", ""corporation"", ""businessman"", ""deafness"", ""man wears eyeglasses"", ""indiana"", ""bad guy wins"", ""adaptation directed by original author"", ""workplace drama"", ""business executives"", ""business executive"", ""innocent girl"", ""implied sex"", ""woman slaps a man"", ""explicit profanity"", ""religious profanity"", ""profanity"", ""disparaging"", ""smoking"", ""grotesque character"", ""dark comedy"", ""girl"", ""business"", ""love"", ""business trip"", ""vomiting"", ""cult film"", ""bank"", ""cafe"", ""love triangle"", ""mother daughter relationship"", ""amusement park"", ""ring"", ""jewelry store"", ""caution tape"", ""dolphin"", ""telling a joke"", ""telephone call"", ""typewriter"", ""influenza"", ""flowers"", ""inner title card"", ""eating"", ""food"", ""computer"", ""hotel"", ""wager"", ""bet"", ""airport"", ""men's bathroom"", ""sex"", ""testicles"", ""racial prejudice"", ""prejudice"", ""sexual exploitation"", ""exploitation"", ""tears"", ""coworker coworker relationship"", ""african american"", ""reference to the elephant man"", ""dialogue driven"", ""woman hater"", ""misogyny"", ""sexual discrimination"", ""slapped in the face"", ""disabled person"", ""urination"", ""toilet"", ""restaurant"", ""diner"", ""controversy"", ""golf"", ""zoo"", ""whiskey"", ""unrequited love"", ""typist"", ""stairway"", ""rose"", ""rooftop"", ""practical joke"", ""payback"", ""party hat"", ""office party"", ""nervous breakdown"", ""model airplane"", ""hotel room"", ""hotel bar"", ""headphones"", ""first kiss""]","Two business executives--one an avowed misogynist, the other recently emotionally wounded by his love interest--set out to exact revenge on the female gender by seeking out the most innocent, uncorrupted girl they can find and rui...",7.1,14703,"","[""English"", ""American Sign Language""]","R","language and emotional abuse","14 wins & 12 nominations total","https://www.imdb.com/video/vi3601727769/"
"tt0118976","Didier","Didier",1997,105,"https://m.media-amazon.com/images/M/MV5BODE2NzQ4MTI3OF5BMl5BanBnXkFtZTgwMzM0MzgwMzE@._V1_.jpg","[""Alain Chabat""]","[""Alain Chabat""]","[""Elliot"", ""Caroline Cellier"", ""Jean-Pierre Bacri"", ""Pascal Gennesseaux"", ""Laurent Dailland"", ""Jean-Marie Frin"", ""Chantal Lauby"", ""Claude Berri"", ""Jérôme Seydoux"", ""Isabelle Gélinas"", ""Pierre Amzallag"", ""Sasha Rucavina"", ""Michel Hazanavicius"", ""Zinedine Soualem"", ""Lionel Abelanski"", ""Michel Bompoil"", ""Oliver Doran"", ""Nathalie Levy-Lang""]","[""France"", ""Belgium"", ""Switzerland""]","[""Katharina"", ""Renn Productions"", ""TF1 Films Production""]","[""Comedy"", ""Fantasy"", ""Sport""]","[""French"", ""Comedy"", ""Fantasy"", ""Sport""]","[""character name as title"", ""1990s"", ""animal metamorphosis"", ""montpellier france"", ""soccer player"", ""title appears in writing"", ""animal's point of view"", ""sprained ankle"", ""soccer club owner"", ""nightclub"", ""reference to the parc des princes"", ""smelling someone"", ""awkward situation"", ""socially awkward"", ""dressing room"", ""soccer team"", ""reference to paris saint germain fc"", ""playing with a soccer ball"", ""animal becomes a human"", ""body transformation"", ""man acting like a dog"", ""skinhead gang"", ""baseball bat"", ""reference to john lennon"", ""reference to yoko ono"", ""one word title"", ""friendship"", ""soccer"", ""dog"", ""title spoken by character""]","Jean-Pierre, a frazzled sport agent, has better things to do than to look after his friend's labrador Didier. An amazing discovery will lead him off on an amazing adventure.",6.3,5146,"","[""French""]","","","1 win & 1 nomination total","https://www.imdb.com/video/vi338935065/"
"tt0117786","Mr. Nice Guy","Yat goh ho yan",1998,88,"https://m.media-amazon.com/images/M/MV5BYmU1MWQ0NGEtZTRmOC00NWJiLWFkZjYtZWM5NmM1ODQ5Y2U3XkEyXkFqcGc@._V1_.jpg","[""Sammo Kam-Bo Hung""]","[""Fibe Ma"", ""Edward Tang""]","[""Jackie Chan"", ""Richard Norton"", ""Miki Lee"", ""Karen McLymont"", ""Gabrielle Fitzpatrick"", ""Vince Poletto"", ""Barry Otto"", ""Sammo Kam-Bo Hung"", ""Emil Chau"", ""Joyce Godenzi"", ""Peter Houghton"", ""Peter Lindsay"", ""David Will No"", ""Rachel Blakely"", ""Judy Green"", ""Stefan Fredrich"", ""Stuart Ritchie"", ""Jonathan Isgar""]","[""Hong Kong""]","[""Trivia"", ""GH Pictures"", ""Golden Harvest Company"", ""Golden Harvest Pictures (China)""]","[""Action"", ""Adventure"", ""Comedy"", ""Crime""]","[""Dark Comedy"", ""Martial Arts"", ""Action"", ""Adventure"", ""Comedy"", ""Crime""]","[""man murders a woman"", ""woman wears a bra and panties"", ""body lands on a car"", ""child in jeopardy"", ""dark comedy"", ""bikini"", ""martial arts action"", ""gang"", ""gangster"", ""drugs"", ""reporter"", ""chef"", ""chinese"", ""television"", ""cook"", ""drug lord"", ""journalist"", ""police detective"", ""detective"", ""police"", ""apartment"", ""male female relationship"", ""fight"", ""cocaine"", ""melbourne australia"", ""videotape"", ""chase"", ""martial arts"", ""wedding"", ""biker gang"", ""motorcycle gang"", ""morse code"", ""cement mixer"", ""babysitter"", ""fountain"", ""tied up"", ""rope"", ""hospital"", ""restaurant"", ""stalker"", ""stalking"", ""stick fight"", ""knife fight"", ""head butt"", ""hit with a chair"", ""breaking a bottle over someone's head"", ""investigation"", ""bodyguard"", ""security guard"", ""walkie talkie""]","A Chinese chef accidentally gets involved with a news reporter who filmed a drug bust that went awry, and is now being chased by gangs who are trying to get the video tape.",6.2,30414,"","[""English"", ""Cantonese"", ""Mandarin""]","PG-13","pervasive action violence, some sensuality and drug content","1 win & 2 nominations total","https://www.imdb.com/video/vi2007826713/"
"tt0119937","Prefontaine","Prefontaine",1997,106,"https://m.media-amazon.com/images/M/MV5BMTk2MzE0NjQ0Nl5BMl5BanBnXkFtZTcwMzUxMjkxMQ@@._V1_.jpg","[""Steve James""]","[""Steve James"", ""Eugene Corr""]","[""Jared Leto"", ""R. Lee Ermey"", ""Ed O'Neill"", ""Breckin Meyer"", ""Lindsay Crouse"", ""Amy Locane"", ""Laurel Holloman"", ""Brian McGovern"", ""Kurtwood Smith"", ""Adrian Amadeus"", ""Laurence Ballard"", ""Ryan Brewer"", ""Robert Burke"", ""Kevin Calabro"", ""George Catalano"", ""Wade Clegg"", ""Wally Dalton"", ""Adam Fitzhugh""]","[""United States""]","[""Hollywood Pictures""]","[""Biography"", ""Drama"", ""Romance"", ""Sport""]","[""Docudrama"", ""Biography"", ""Drama"", ""Romance"", ""Sport""]","[""american athlete"", ""american sportsman"", ""long distance runner"", ""watching tv"", ""sweating"", ""athletics"", ""based on real people"", ""track"", ""journey"", ""endurance"", ""1970s"", ""1960s"", ""egotist"", ""hope"", ""controversy"", ""high school sweetheart"", ""archive footage"", ""tragic death"", ""high school"", ""living in a trailer"", ""sportsman"", ""male protagonist"", ""lasse viren character"", ""setback"", ""aging"", ""bloodbath"", ""palestinian"", ""24 year old man"", ""athletes' rights"", ""arrogance"", ""roommate roommate relationship"", ""documentary style"", ""steve prefontaine character"", ""1972 summer olympics"", ""dying young"", ""death in a car accident"", ""russian"", ""24 year old"", ""docudrama drama"", ""oregon"", ""runner"", ""montreal quebec canada"", ""vomiting"", ""guerrilla raid"", ""surname as title"", ""rifle"", ""construction worker"", ""saying goodbye"", ""airport"", ""airplane""]","Based on the life of Olympic hopeful Steve Prefontaine, a long distance runner who lived in Oregon and died young.",6.8,7892,"","[""English""]","PG-13","brief strong language","","https://www.imdb.com/video/vi1737671449/"
