"id","title","original_title","year","runtime","poster_url","director","writer","cast","production_country","production_companies","genre","tag","keyword","plot","rating","vote_count","popularity","language","mprating","mprated_reason","awards","trailer_url"
"tt0144084","American Psycho","American Psycho",2000,102,"https://m.media-amazon.com/images/M/MV5BNzBjM2I5ZjUtNmIzNy00OGNkLWIwZDMtOTAwYWUwMzA2YjdlXkEyXkFqcGc@._V1_.jpg","[""Mary Harron""]","[""Bret Easton Ellis"", ""Mary Harron"", ""Guinevere Turner""]","[""Christian Bale"", ""Justin Theroux"", ""Josh Lucas"", ""Bill Sage"", ""Chloë Sevigny"", ""Reese Witherspoon"", ""Samantha Mathis"", ""Matt Ross"", ""Jared Leto"", ""Willem Dafoe"", ""Cara Seymour"", ""Guinevere Turner"", ""Stephen Bogaert"", ""Monika Meier"", ""Reg E. Cathey"", ""Blair Williams"", ""Marie Dame"", ""Kelley Harron""]","[""United States""]","[""Am Psycho Productions"", ""Lionsgate"", ""Muse Productions""]","[""Crime"", ""Drama"", ""Horror""]","[""Dark Comedy"", ""Psychological Drama"", ""Psychological Horror"", ""Serial Killer"", ""Slasher Horror"", ""Workplace Drama"", ""Crime"", ""Drama"", ""Horror""]","[""narcissism"", ""materialism"", ""serial murder"", ""sociopath"", ""sadistic sex"", ""1980s"", ""business card"", ""new york city"", ""rape"", ""hedonism"", ""male rear nudity"", ""violence"", ""male nudity"", ""truth taken as a joke"", ""threesome"", ""pornographic video"", ""psychological thriller"", ""serial killer as protagonist"", ""unreliable narrator"", ""chainsaw"", ""sex with a prostitute"", ""ambiguous ending"", ""rivalry"", ""antisocial personality disorder"", ""narcissistic personality disorder"", ""misogynist"", ""serial killer"", ""psycho killer"", ""slashing"", ""female victim"", ""psychological drama"", ""psychopathic behavior"", ""perverse"", ""prostitute killer"", ""serial killer crime"", ""slasher film"", ""slasher horror"", ""workplace drama"", ""listening to music on headphones"", ""misanthrope"", ""champagne"", ""death"", ""stockbroker"", ""false alibi"", ""duct tape"", ""lasciviousness"", ""scantily clad female"", ""slaughter"", ""cannibal"", ""human monster""]","A wealthy New York City investment banking executive, Patrick Bateman, hides his alternate psychopathic ego from his co-workers and friends as he delves deeper into his violent, hedonistic fantasies.",7.6,802308,246.0,"[""English"", ""Spanish"", ""Cantonese""]","R","strong violence, sexuality, drug use and language","7 wins & 11 nominations total","https://www.imdb.com/video/vi4060743449/"
"tt0181984","Boiler Room","Boiler Room",2000,120,"https://m.media-amazon.com/images/M/MV5BZGU2NmQwNTQtNzVkYi00MDg4LTk5NWUtZDE5ZWM2NDA1N2JlXkEyXkFqcGc@._V1_.jpg","[""Ben Younger""]","[""Ben Younger""]","[""Giovanni Ribisi"", ""Vin Diesel"", ""Nia Long"", ""Nicky Katt"", ""Scott Caan"", ""Ron Rifkin"", ""Jamie Kennedy"", ""Taylor Nichols"", ""Bill Sage"", ""Tom Everett Scott"", ""Ben Affleck"", ""John Griesemer"", ""David Younger"", ""Herbert Russell"", ""Mark Webber"", ""Christopher Fitzgerald"", ""Donna Mitchell"", ""André Vippolis""]","[""United States""]","[""New Line Cinema"", ""Team Todd""]","[""Crime"", ""Drama"", ""Thriller""]","[""Workplace Drama"", ""Crime"", ""Drama"", ""Thriller"", ""Financial Drama""]","[""financial fraud"", ""stock trader"", ""securities fraud"", ""stock market"", ""securities exchange commission"", ""fraudster"", ""life savings"", ""miller high life beer"", ""stock"", ""stock broker"", ""wall street manhattan new york city"", ""financial ruin"", ""bridge financing"", ""audio surveillance"", ""long island new york"", ""white collar crime"", ""vulture capitalist"", ""interracial romance"", ""black woman"", ""black woman white man relationship"", ""interracial relationship"", ""interracial kiss"", ""african american"", ""white man black woman relationship"", ""african american woman"", ""white man black woman romance"", ""fbi federal bureau of investigation"", ""workplace drama"", ""boiler room"", ""white male black female relationship"", ""financial drama"", ""college"", ""job"", ""casino"", ""judge"", ""career"", ""wealth"", ""office"", ""investment"", ""ferrari"", ""in medias res"", ""manager"", ""bankster"", ""manhattan new york city"", ""tragic event"", ""voice over narration"", ""lie"", ""kitchen"", ""diner"", ""bar"", ""train"", ""subway"", ""marriage"", ""watching tv"", ""violence"", ""shaved head"", ""secretary"", ""scam"", ""savings"", ""rivalry"", ""redhead"", ""recital"", ""racial slur"", ""profit"", ""pillow talk"", ""photograph"", ""nonlinear timeline"", ""newspaper"", ""new york skyline"", ""necktie"", ""motivational speaker"", ""mother son relationship"", ""misogynist"", ""millionaire"", ""mentor"", ""male bonding"", ""liar"", ""job interview"", ""interrogation"", ""illegal gambling"", ""hotel"", ""greased back hair"", ""gay slur"", ""financial problem"", ""fbi agent"", ""employer employee relationship"", ""drug abuse"", ""desperation"", ""croupier"", ""criminal investigation"", ""coworker coworker relationship"", ""childhood memory"", ""card playing"", ""business suit"", ""broken leg"", ""breakup"", ""billiards"", ""bar fight"", ""arrest"", ""racism""]","A college dropout, attempting to live up to his father's high standards, gets a job as a broker for a suburban investment firm which puts him on the fast track to success. But the job might not be as legitimate as it first appeare...",7.0,59011,"","[""English"", ""Russian""]","R","strong language and some drug content","1 win & 9 nominations total","https://www.imdb.com/video/vi1622868249/"
"tt0204137","Animal Factory","Animal Factory",2000,94,"https://m.media-amazon.com/images/M/MV5BN2RiNzk3ODItYzIxYi00MzFmLWE5MDMtZTRlMDA2YTI2Mjk4XkEyXkFqcGc@._V1_.jpg","[""Steve Buscemi""]","[""Edward Bunker"", ""John Steppling""]","[""Willem Dafoe"", ""Edward Furlong"", ""Danny Trejo"", ""Mark Boone Junior"", ""Seymour Cassel"", ""Mickey Rourke"", ""Tom Arnold"", ""John Heard"", ""Chris Bauer"", ""Rockets Redglare"", ""Jake La Botz"", ""Mark Engelhardt"", ""Edward Bunker"", ""Victor Pagan"", ""Ernest Harden Jr."", ""Afemo Omilami"", ""Michael Buscemi"", ""J.C. Quinn""]","[""United States""]","[""Animal Productions LLC"", ""Arts Production Corporation"", ""Franchise Pictures""]","[""Crime"", ""Drama""]","[""Prison Drama"", ""Crime"", ""Drama""]","[""prison"", ""prison cell"", ""transvestite"", ""murder"", ""violence"", ""based on novel"", ""friendship"", ""male bonding"", ""mentor protege relationship"", ""marijuana"", ""gang"", ""garbage truck"", ""survival"", ""solitary confinement"", ""shower"", ""prison gang"", ""homosexual"", ""drug use"", ""gang leader"", ""prison rape"", ""homosexual rape"", ""friend"", ""cellmate"", ""cell phone"", ""prison yard"", ""attempted rape"", ""shaving one's head"", ""fight"", ""stabbed in the side"", ""fake suicide attempt"", ""convict"", ""racism"", ""parole"", ""feigned insanity"", ""prejudice"", ""prison visit"", ""musician"", ""men's bathroom"", ""father son relationship"", ""singer"", ""x ray"", ""metal detector"", ""male nudity"", ""bunk bed"", ""knife"", ""toilet"", ""hispanic american"", ""riot"", ""african american"", ""bus""]","A young man goes to prison and a tough, older convict takes him under his wing as a mentor.",6.6,15650,"","[""English""]","R","strong language, violence and drug use","1 nomination total","https://www.imdb.com/video/vi481755417/"
"tt0195945","Next Friday","Next Friday",2000,98,"https://m.media-amazon.com/images/M/MV5BZmU0MTAwNDAtYmU1Zi00NDViLThkZDYtYmVhZGJhM2E4NzMxXkEyXkFqcGc@._V1_.jpg","[""Steve Carr""]","[""Ice Cube"", ""DJ Pooh""]","[""Ice Cube"", ""Mike Epps"", ""Justin Pierce"", ""John Witherspoon"", ""Don 'D.C.' Curry"", ""Jacob Vargas"", ""Lobo Sebastian"", ""Rolando Molina"", ""Lisa Rodríguez"", ""Tom Lister Jr."", ""Kym Whitley"", ""Amy Hill"", ""Tamala Jones"", ""The Lady of Rage"", ""Carmen Serano"", ""Maria Arcé"", ""Vanessa White"", ""Clifton Powell""]","[""United States""]","[""New Line Cinema"", ""Cube Vision""]","[""Comedy""]","[""Stoner Comedy"", ""Comedy""]","[""voice over narration"", ""dogcatcher"", ""neighbor"", ""profanity"", ""suburb"", ""african american"", ""cousin cousin relationship"", ""second part"", ""marijuana"", ""sequel"", ""uncle nephew relationship"", ""father son relationship"", ""two word title"", ""record store"", ""ex boyfriend ex girlfriend relationship"", ""smoking marijuana"", ""fired from a job"", ""hispanic"", ""latina"", ""escaped prisoner"", ""escape from prison"", ""bicycle"", ""money"", ""keying a car"", ""stolen money"", ""throwing a brick through a windshield"", ""hydraulic pump"", ""eviction notice"", ""nymphomaniac"", ""rescue"", ""coward"", ""machine gun"", ""fistfight"", ""sister sister relationship"", ""arrest"", ""theft"", ""bound and gagged"", ""lottery winner"", ""grudge"", ""toilet"", ""female stalker"", ""fight"", ""house party"", ""brother brother relationship"", ""latino"", ""pregnancy"", ""dog"", ""limousine"", ""stalker"", ""title spoken by character""]","A streetwise man flees South Central Los Angeles, heading to the suburbs and his lottery-winner uncle and cousin, to avoid a neighborhood thug with a grudge who has just escaped from prison.",6.1,46646,"","[""English"", ""Spanish""]","","","2 nominations total","https://www.imdb.com/video/vi1134100761/"
"tt0203230","You Can Count on Me","You Can Count on Me",2000,111,"https://m.media-amazon.com/images/M/MV5BYzQ3Zjg4Y2YtOGQzMi00MTFjLTlkZjQtMDBmYWYwMjk3M2U0XkEyXkFqcGc@._V1_.jpg","[""Kenneth Lonergan""]","[""Kenneth Lonergan""]","[""Laura Linney"", ""Matthew Broderick"", ""Amy Ryan"", ""Michael Countryman"", ""Adam LeFevre"", ""Halley Feiffer"", ""Whitney Vance"", ""Peter Kerwin"", ""Betsy Aidem"", ""Rory Culkin"", ""J. Smith-Cameron"", ""Jon Tenney"", ""Gaby Hoffmann"", ""Mark Ruffalo"", ""Lisa Altomare"", ""Kenneth Lonergan"", ""Nina Garbiras"", ""Richard Hummer""]","[""United States""]","[""Hart Sharp Entertainment"", ""Cappa Production"", ""Crush Entertainment""]","[""Drama""]","[""Drama""]","[""single mother"", ""brother sister relationship"", ""homecoming"", ""bank"", ""siblings raising child together"", ""siblings living together"", ""adultery"", ""precocious child"", ""rain"", ""countryside"", ""father figure"", ""mother son relationship"", ""employer employee relationship"", ""independent film"", ""prodigal son"", ""attempted suicide"", ""f rated"", ""upstate new york"", ""return home"", ""held upside down"", ""brother"", ""domestic drama"", ""car accident"", ""motel"", ""sex scene"", ""dysfunctional relationship"", ""pancake"", ""automated teller machine"", ""cemetery"", ""bus trip"", ""billiards"", ""fishing"", ""fistfight"", ""police"", ""small town"", ""pastor"", ""orphan"", ""marriage proposal"", ""plumber"", ""pool table"", ""loss of parent"", ""house construction"", ""uncle nephew relationship"", ""church"", ""stargazing"", ""billiard contest"", ""cannabis""]","A single mother's life is thrown into turmoil after her struggling, rarely seen younger brother returns to town.",7.5,32738,"","[""English""]","R","language, some drug use and a scene of sexuality","","https://www.imdb.com/video/vi4232887833/"
"tt0199725","Love & Basketball","Love & Basketball",2000,124,"https://m.media-amazon.com/images/M/MV5BZmExZDZlZGEtNjBlNy00MjA4LWJjNjYtOWUzOTJmMmM2N2VhXkEyXkFqcGc@._V1_.jpg","[""Gina Prince-Bythewood""]","[""Gina Prince-Bythewood""]","[""Sanaa Lathan"", ""Omar Epps"", ""Glenndon Chatman"", ""Jess Willard"", ""Chris Warren"", ""Kyla Pratt"", ""Alfre Woodard"", ""Naykia Harris"", ""Harry Lennix"", ""Debbi Morgan"", ""Dennis Haysbert"", ""Colleen Matsuhara"", ""Al Foster"", ""Nathaniel Bellamy Jr."", ""Regina Hall"", ""Shar Jackson"", ""Gabrielle Union"", ""James DuMont""]","[""United States""]","[""40 Acres & A Mule Filmworks""]","[""Drama"", ""Romance"", ""Sport""]","[""Basketball"", ""Feel-Good Romance"", ""Drama"", ""Romance"", ""Sport""]","[""1980s"", ""basketball movie"", ""high school"", ""1990s"", ""los angeles lakers"", ""university of southern california"", ""national film registry"", ""marriage"", ""national basketball association"", ""student athlete"", ""los angeles california"", ""african american"", ""basketball"", ""father son relationship"", ""independent film"", ""title directed by female"", ""sport in title"", ""hood"", ""basketball sport"", ""feel good romance"", ""female director"", ""female filmmaker"", ""sex scene"", ""women's national basketball association"", ""high heels"", ""climbing out a window"", ""torn acl surgery"", ""high school basketball"", ""college basketball"", ""sister sister relationship"", ""coach"", ""episodic structure"", ""female nudity"", ""reunion"", ""loneliness"", ""isolation"", ""barcelona spain"", ""jealousy"", ""marriage engagement"", ""unfaithfulness"", ""extramarital affair"", ""curfew"", ""adultery"", ""women's rights"", ""arrogance"", ""kiss"", ""neighbor"", ""rivalry"", ""baldwin hills los angeles"", ""athlete""]","Monica and Quincy love and play basketball together through many life challenges from childhood to adulthood.",7.2,25969,"","[""English"", ""Spanish""]","PG-13","sexuality and language","14 wins & 15 nominations total","https://www.imdb.com/video/vi697762073/"
"tt0195234","Saving Grace","Saving Grace",2000,93,"https://m.media-amazon.com/images/M/MV5BMDI5NzdjYzktYWZhNy00ZjgzLTk3MDUtZDUzMjI3Njc5OTE4XkEyXkFqcGc@._V1_.jpg","[""Nigel Cole""]","[""Mark Crowdy"", ""Craig Ferguson""]","[""Brenda Blethyn"", ""Craig Ferguson"", ""Martin Clunes"", ""Tchéky Karyo"", ""Jamie Foreman"", ""Bill Bailey"", ""Valerie Edmond"", ""Tristan Sturrock"", ""Clive Merrison"", ""Leslie Phillips"", ""Diana Quick"", ""Phyllida Law"", ""Linda Kerr Scott"", ""Denise Coffey"", ""Paul Brooke"", ""Ken Campbell"", ""John Fortune"", ""Philip Wright""]","[""United Kingdom""]","[""Portman Entertainment Group"", ""Sky Pictures"", ""WAVEpictures""]","[""Comedy"", ""Crime""]","[""Dark Comedy"", ""Quirky Comedy"", ""Comedy"", ""Crime""]","[""marijuana"", ""greenhouse"", ""drug dealer"", ""gay couple"", ""england"", ""london england"", ""growing cannabis"", ""plant"", ""debt"", ""bank"", ""drugs"", ""small town"", ""cornwall"", ""female protagonist"", ""drug humor"", ""cannabis use"", ""420"", ""watching a movie"", ""vicar"", ""vicarage"", ""techno music"", ""sorrow"", ""smoking marijuana"", ""shopping trolley"", ""shopping mall"", ""pusher"", ""priest"", ""pregnant girlfriend"", ""policeman"", ""male female relationship"", ""marijuana joint"", ""loss of husband"", ""lawnmower"", ""laughter"", ""gardner"", ""funeral party"", ""fish"", ""fishing boat"", ""fisherwoman"", ""fisherboat"", ""drug use"", ""drinking wine"", ""cigarette smoking"", ""church"", ""cemetery"", ""cashier"", ""botany"", ""bar"", ""bank employee"", ""cult film""]","A small-town English widow, facing financial troubles after her husband's suicide, turns to agriculture of an illegal kind.",6.9,19863,"","[""English"", ""French""]","","","Nominated for 1 BAFTA Award 4 wins & 9 nominations total",""
"tt0210075","Girlfight","Girlfight",2000,110,"https://m.media-amazon.com/images/M/MV5BY2M2MzAxMGUtZjc4Yi00YzNjLWI1MzgtMTAzNDAwNmI2ZTI1XkEyXkFqcGc@._V1_.jpg","[""Karyn Kusama""]","[""Karyn Kusama""]","[""Michelle Rodriguez"", ""Douglas Santiago"", ""Jamie Tirelli"", ""Paul Calderon"", ""Ray Santiago"", ""Víctor Sierra"", ""Elisa Bocanegra"", ""Shannon Walker Williams"", ""Louis Guss"", ""Herb Lovelle"", ""Thomas Barbour"", ""Graciella Ortiz"", ""J.P. Linton"", ""Iris Little Thomas"", ""Dadi Pinero"", ""Belqui Ortiz"", ""Chuck Hickey"", ""Anthony Ruiz""]","[""United States""]","[""Green/Renzi"", ""Independent Film Channel (IFC)""]","[""Drama"", ""Sport""]","[""Boxing"", ""Coming-of-Age"", ""Drama"", ""Sport""]","[""female protagonist"", ""teen angst"", ""teenage girl"", ""title directed by woman"", ""anger"", ""teenage protagonist"", ""latin american"", ""female boxer"", ""directorial debut"", ""boxing trainer"", ""sexism"", ""boxing"", ""kiss"", ""boxing match"", ""father son relationship"", ""brother sister relationship"", ""love"", ""one word title"", ""friendship between teenage girls"", ""dysfunctional family"", ""fight"", ""ghetto"", ""domestic violence"", ""montage"", ""single father"", ""braided hair"", ""temper"", ""inner city"", ""high school"", ""boxing gym"", ""boxer"", ""f rated"", ""father daughter relationship"", ""independent film"", ""underdog"", ""woman fights a woman"", ""singing the national anthem"", ""theft"", ""high school principal"", ""punched in the face"", ""slow motion scene"", ""diner"", ""crying"", ""jealousy"", ""argument"", ""drunkenness"", ""classroom"", ""jogging"", ""pawnshop"", ""house party""]","Diana, without her father knowing it, trains as a boxer and achieves impressive success, blazing new trails for female boxers.",6.7,11816,"","[""English"", ""Spanish""]","R","language","15 wins & 18 nominations total","https://www.imdb.com/video/vi11141401/"
"tt0208196","Happy Accidents","Happy Accidents",2001,110,"https://m.media-amazon.com/images/M/MV5BMTYyNDY2ODg3NF5BMl5BanBnXkFtZTcwMDQ0Mjk3OA@@._V1_.jpg","[""Brad Anderson""]","[""Brad Anderson""]","[""Marisa Tomei"", ""Vincent D'Onofrio"", ""Holland Taylor"", ""Mick Weber"", ""Nadia Dajani"", ""Tamara Jenkins"", ""Cara Buono"", ""Lianna Pai"", ""Neal Huff"", ""Sam Seder"", ""Robert Stanton"", ""Stephen Gevedon"", ""Larry Fessenden"", ""Sean Gullette"", ""Bronson Dudley"", ""José Zúñiga"", ""Joreen Baquilod"", ""Lyn Vaus""]","[""United States""]","[""Independent Film Channel (IFC)""]","[""Comedy"", ""Romance""]","[""Comedy"", ""Romance""]","[""time travel romance"", ""the future"", ""therapist"", ""time travel"", ""2000s"", ""20th century"", ""year 2470"", ""bootstrap paradox"", ""male time traveler"", ""temporal paradox"", ""time displacement"", ""time loop"", ""time paradox"", ""time traveler"", ""implied sex"", ""eccentric man"", ""esl teacher"", ""reference to global warming"", ""bare chested male"", ""sketch book"", ""neurotic woman"", ""driver"", ""taxi driver"", ""beach house"", ""smoking marijuana"", ""temporal lobe epilepsy"", ""art opening"", ""back story"", ""small dog"", ""merlot wine"", ""premonition of death"", ""crosswalk"", ""25th century"", ""2470s"", ""year 2011"", ""man"", ""flashback"", ""changing the future"", ""dubuque iowa"", ""dramamine"", ""barcode tattoo"", ""dancing"", ""vinyl record"", ""new york city"", ""reference to anais nin"", ""reverse footage"", ""independent film""]","New Yorker Ruby Weaver believes she has found the man of her dreams in Sam Deed, who is her best catch in some time--except that he assures her that he came from the future.",7.1,10503,"","[""English""]","R","language","1 win & 2 nominations total","https://www.imdb.com/video/vi3567649049/"
"tt0156812","My Dog Skip","My Dog Skip",2000,95,"https://m.media-amazon.com/images/M/MV5BMTc1NDgxMjg5MV5BMl5BanBnXkFtZTYwNTUxODc5._V1_.jpg","[""Jay Russell""]","[""Willie Morris"", ""Gail Gilchriest""]","[""Frankie Muniz"", ""Kevin Bacon"", ""Diane Lane"", ""Luke Wilson"", ""Mark Beech"", ""Susan Carol Davis"", ""David Pickens"", ""Bradley Coryell"", ""Daylan Honeycutt"", ""Cody Linley"", ""Lucile Doan Ewing"", ""Polly Craig"", ""John Stiritz"", ""Enzo"", ""Moose"", ""Caitlin Wachs"", ""Elizabeth Rice"", ""Nate Bynum""]","[""United States""]","[""Alcon Entertainment"", ""MDS Productions LLC""]","[""Comedy"", ""Drama"", ""Family""]","[""Animal Adventure"", ""Coming-of-Age"", ""Comedy"", ""Drama"", ""Family""]","[""1940s"", ""mississippi"", ""dog"", ""coming of age"", ""childhood"", ""only child"", ""boy"", ""boy dog relationship"", ""child protagonist"", ""voice over narration"", ""childhood memory"", ""little league"", ""based on novel"", ""war veteran"", ""girl"", ""three word title"", ""world war two"", ""birthday gift"", ""movie theater"", ""husband wife relationship"", ""yazoo mississippi"", ""searching for a missing dog"", ""african american"", ""bicycle"", ""prosthetic leg"", ""9th birthday"", ""9 year old"", ""puppy"", ""baseball"", ""small town"", ""innocence"", ""veterinarian"", ""told in flashback"", ""mother son relationship"", ""moonshiner"", ""father son relationship"", ""american football"", ""segregation"", ""cemetery"", ""bully"", ""based on true story"", ""character name in title"", ""title spoken by character"", ""crypt"", ""grave"", ""graveyard"", ""spending the night in the graveyard"", ""wagging tail"", ""liquor"", ""newsreel""]","A shy boy grows up in 1940s Mississippi with the help of his beloved dog, Skip.",7.0,21888,"","[""English"", ""German""]","PG","some violent content and mild language","7 wins & 4 nominations total","https://www.imdb.com/video/vi3480142105/"
