"id","title","original_title","year","runtime","poster_url","director","writer","cast","production_country","production_companies","genre","tag","keyword","plot","rating","vote_count","popularity","language","mprating","mprated_reason","awards","trailer_url"
"tt5052448","Get Out","Get Out",2017,104,"https://m.media-amazon.com/images/M/MV5BMjUxMDQwNjcyNl5BMl5BanBnXkFtZTgwNzcwMzc0MTI@._V1_.jpg","[""Jordan Peele""]","[""Jordan Peele""]","[""Daniel Kaluuya"", ""Allison Williams"", ""Bradley Whitford"", ""Catherine Keener"", ""Caleb Landry Jones"", ""Marcus Henderson"", ""Betty Gabriel"", ""LaKeith Stanfield"", ""Stephen Root"", ""Lil Rel Howery"", ""Ashley LeConte Campbell"", ""John Wilmot"", ""Caren L. Larkey"", ""Julie Ann Jones"", ""Rutherford Cravens"", ""Geraldine Singer"", ""Yasuhiko Oyama"", ""Richard Herd""]","[""Japan"", ""United States""]","[""Universal Pictures"", ""Blumhouse Productions"", ""QC Entertainment""]","[""Horror"", ""Mystery"", ""Thriller""]","[""Body Horror"", ""Dark Comedy"", ""Folk Horror"", ""Psychological Horror"", ""Psychological Thriller"", ""Suspense Mystery"", ""Horror"", ""Mystery"", ""Thriller""]","[""hypnosis"", ""racism"", ""african american"", ""neurosurgeon"", ""abduction"", ""racist"", ""photographer"", ""brain surgery"", ""maid"", ""reference to barack obama"", ""deer"", ""reference to jeffrey dahmer"", ""revenge"", ""kidnapping"", ""loss of mother"", ""body switching"", ""betrayal"", ""manipulation"", ""friend"", ""escape"", ""blind man"", ""quitting smoking"", ""servant"", ""paranoia"", ""brainwashing"", ""racial conflict"", ""british actor playing american character"", ""survivor"", ""police"", ""nightmare"", ""boyfriend girlfriend relationship"", ""race relations"", ""immortality"", ""auction"", ""strange behavior"", ""interracial relationship"", ""tsa agent"", ""blood"", ""missing person"", ""mounted deer head"", ""cult"", ""detective"", ""reflection in eyeglasses"", ""stabbed in the hand"", ""shot in the stomach"", ""evil girlfriend"", ""dog sitting"", ""cotton"", ""running after someone"", ""running over someone"", ""talking in a car"", ""cell phone"", ""racist family"", ""secret society"", ""shotgun"", ""death from a car accident"", ""searching for missing friend"", ""brain transplant"", ""21st century"", ""deer hit by a car"", ""objectification"", ""transhumanism"", ""dog"", ""stabbed in the eye"", ""cigarette smoking"", ""paralysis"", ""sinking into the floor"", ""friendship"", ""racial hatred"", ""white supremacist"", ""black maid"", ""stabbed in the throat"", ""suicide by gunshot"", ""groundskeeper"", ""title spoken by character"", ""black hero"", ""female psychopath"", ""airport security"", ""roadkill"", ""genetics"", ""running"", ""dragging a dead body"", ""scene during opening credits"", ""looking at oneself in a mirror"", ""father daughter relationship"", ""mother daughter relationship"", ""husband wife relationship"", ""mother son relationship"", ""art dealer"", ""strapped to a chair"", ""anger"", ""woman shot to death"", ""entire family killed"", ""racial discrimination"", ""older woman younger man relationship"", ""reference to adolf hitler"", ""rifle"", ""upstate new york"", ""brother sister relationship"", ""rain""]","A young African-American visits his white girlfriend's parents for the weekend, where his simmering uneasiness about their reception of him eventually reaches a boiling point.",7.8,782504,190.0,"[""English"", ""Swahili""]","R","violence, bloody images, and language including sexual references","","https://www.imdb.com/video/vi2005186073/"
"tt5362988","Wind River","Wind River",2017,107,"https://m.media-amazon.com/images/M/MV5BMTUyMjU1OTUwM15BMl5BanBnXkFtZTgwMDg1NDQ2MjI@._V1_.jpg","[""Taylor Sheridan""]","[""Taylor Sheridan""]","[""Elizabeth Olsen"", ""Jeremy Renner"", ""Graham Greene"", ""Kelsey Asbille"", ""Julia Jones"", ""Teo Briones"", ""Apesanahkwat"", ""Tantoo Cardinal"", ""Eric Lange"", ""Gil Birmingham"", ""Althea Sam"", ""Tokala Black Elk"", ""Martin Sensmeier"", ""Tyler Laracca"", ""Shayne J. Cullen"", ""Dallin Tusieseina"", ""Austin R. Grant"", ""Ian Bohen""]","[""United Kingdom"", ""France"", ""United States"", ""Canada""]","[""Acacia Filmed Entertainment"", ""Savvy Media Holdings"", ""The Fyzz Facility""]","[""Crime"", ""Drama"", ""Mystery"", ""Thriller"", ""Western""]","[""Contemporary Western"", ""Cop Drama"", ""Tragedy"", ""Whodunnit"", ""Crime"", ""Drama"", ""Mystery"", ""Thriller"", ""Western""]","[""rape"", ""dead body in the snow"", ""investigation"", ""neo noir"", ""native american reservation"", ""neo western"", ""native american"", ""indian reservation"", ""reservation police"", ""snow"", ""murder"", ""fbi agent"", ""death of daughter"", ""snowmobile"", ""frozen to death"", ""revenge killing"", ""missing persons report"", ""rape victim"", ""attempted gang rape"", ""binoculars"", ""wind river indian reservation wyoming"", ""arapaho indian"", ""tribal police"", ""rape and revenge"", ""female full frontal nudity"", ""written by director"", ""tracker"", ""thug"", ""ex husband ex wife relationship"", ""sniper"", ""homicide"", ""barefoot in the snow"", ""death"", ""murder investigation"", ""revenge"", ""loss of daughter"", ""cowboy hat"", ""blood"", ""kiss"", ""death by exposure"", ""assault weapon"", ""female fbi agent"", ""female nudity"", ""female rear nudity"", ""clothed male naked female scene"", ""clothed female naked female scene"", ""violence"", ""shootout"", ""gunfight"", ""handgun"", ""gun"", ""bloody snow"", ""hat"", ""eye for an eye"", ""interracial marriage"", ""haunted by the past"", ""death trap"", ""conspiracy"", ""corrupt security guard"", ""medical examiner"", ""racial slur"", ""human remains"", ""deputy"", ""flanking maneuver"", ""shot through a door"", ""voice over whispering"", ""gore"", ""luck"", ""survival"", ""deer"", ""blanket"", ""looking out a window"", ""telephone call"", ""whimpering"", ""convoy"", ""no trespassing sign"", ""bruised face"", ""standoff"", ""crossfire"", ""slip the undergarment"", ""drunkenness"", ""hit in the face"", ""gannett peak wyoming"", ""beating"", ""head butt"", ""head wound"", ""flash forward"", ""torture"", ""shot in the chest"", ""mass murder"", ""climbing out a window"", ""kicking out a glass window"", ""loneliness"", ""beaten to death"", ""apology"", ""pain"", ""suffering"", ""abandoned car"", ""brother brother relationship"", ""echo""]","A wildlife officer helps an FBI agent investigate a murder on an American Indian reservation.",7.7,304083,410.0,"[""English""]","R","strong violence, a rape, disturbing images, and language","17 wins & 27 nominations total","https://www.imdb.com/video/vi3821713689/"
"tt5726616","Call Me by Your Name","Call Me by Your Name",2018,132,"https://m.media-amazon.com/images/M/MV5BNDk3NTEwNjc0MV5BMl5BanBnXkFtZTgwNzYxNTMwMzI@._V1_.jpg","[""Luca Guadagnino""]","[""James Ivory"", ""André Aciman""]","[""Timothée Chalamet"", ""Armie Hammer"", ""Michael Stuhlbarg"", ""Amira Casar"", ""Esther Garrel"", ""Victoire Du Bois"", ""Vanda Capriolo"", ""Antonio Rimoldi"", ""Elena Bucci"", ""Marco Sgrosso"", ""André Aciman"", ""Peter Spears"", ""Andrew Duncan Hinojosa"", ""Maria Caggianelli Villani"", ""Krystal Ellsworth""]","[""Brazil"", ""France"", ""Italy"", ""United States""]","[""Frenesy Film Company"", ""La Cinéfacture"", ""RT Features""]","[""Drama"", ""Romance""]","[""Coming-of-Age"", ""Steamy Romance"", ""Drama"", ""Romance""]","[""gay romance"", ""male male kiss"", ""gay teenager"", ""father son relationship"", ""american abroad"", ""sex with fruit"", ""gay kiss"", ""homoeroticism"", ""self discovery"", ""gay"", ""gay son"", ""peach"", ""first gay sexual experience"", ""first love"", ""playing piano"", ""homosexuality"", ""gay sex"", ""gay protagonist"", ""swimming"", ""bicycle"", ""masturbation"", ""fellatio"", ""sex with food"", ""gay flirting"", ""gay couple"", ""gay crush"", ""gay youth"", ""coming of age"", ""sexual awakening"", ""northern italy"", ""year 1983"", ""gay relationship"", ""bisexual"", ""gay jew"", ""male rear nudity"", ""small town"", ""volleyball"", ""italian villa"", ""mother son relationship"", ""scene during end credits"", ""erection"", ""star of david"", ""star of david pendant"", ""reference to world war one"", ""male masturbation"", ""gay character"", ""gay shame"", ""gay love"", ""gay virgin"", ""defloration"", ""vito russo test passed"", ""italy"", ""gay teenage boy"", ""gay desire"", ""summer"", ""teenage boy"", ""independent film"", ""based on novel"", ""title spoken by character"", ""unrequited love"", ""lgbt"", ""queer cinema"", ""gay student"", ""short shorts"", ""male nudity"", ""boxer shorts"", ""graduate student"", ""orchard"", ""hanukkah"", ""bus"", ""waterfall"", ""coming out"", ""flirting"", ""dancing"", ""vomiting"", ""train station"", ""train"", ""fireplace"", ""guitar"", ""piano"", ""telephone call"", ""teenage girl"", ""statue"", ""archaeology"", ""archaeologist"", ""cigarette smoking"", ""reading a book"", ""sunglasses"", ""nudity"", ""female nudity"", ""bikini"", ""book of poetry"", ""marriage engagement"", ""homosexual"", ""seduction"", ""reference to world war two"", ""love"", ""reference to sonny and cher"", ""piano playing"", ""barefoot male""]","In the summer of 1983, 17-year-old Elio is spending the days with his family at their villa in Lombardy, Italy. He soon meets 24-year-old Oliver, an intern working for Elio's father. They discover the heady beauty of awakening des...",7.8,347369,738.0,"[""English"", ""Italian"", ""French"", ""German"", ""Hebrew""]","R","sexual content, nudity and some language","","https://www.imdb.com/video/vi1152171801/"
"tt4425200","John Wick: Chapter 2","John Wick: Chapter 2",2017,122,"https://m.media-amazon.com/images/M/MV5BMjE2NDkxNTY2M15BMl5BanBnXkFtZTgwMDc2NzE0MTI@._V1_.jpg","[""Chad Stahelski""]","[""Derek Kolstad""]","[""Keanu Reeves"", ""Riccardo Scamarcio"", ""Ian McShane"", ""Ruby Rose"", ""Common"", ""Claudia Gerini"", ""Lance Reddick"", ""Laurence Fishburne"", ""Tobias Segal"", ""John Leguizamo"", ""Bridget Moynahan"", ""Thomas Sadoski"", ""Eric Frandsen"", ""David Patrick Kelly"", ""Perry Yung"", ""Franco Nero"", ""Youma Diakite"", ""Peter Serafinowicz""]","[""United States"", ""Italy"", ""Hong Kong"", ""Canada""]","[""Summit Entertainment"", ""TIK Films"", ""Thunder Road Pictures""]","[""Action"", ""Crime"", ""Thriller""]","[""Gun Fu"", ""One-Person Army Action"", ""Action"", ""Crime"", ""Thriller""]","[""one man army"", ""hitman"", ""one against many"", ""sequel"", ""violence"", ""italy"", ""shot in the head"", ""blood"", ""dog"", ""neo noir"", ""coming out of retirement"", ""betrayal"", ""gun"", ""sign language"", ""professional assassin"", ""female frontal nudity"", ""john wick character"", ""slide locked back"", ""concert"", ""jealousy"", ""suicide"", ""honor"", ""stylized violence"", ""fugitive"", ""assassin"", ""survival"", ""chase"", ""handshake"", ""party"", ""roof"", ""painting"", ""stabbed in the hand"", ""cave"", ""car chase"", ""mirror"", ""cell phone"", ""subtitles"", ""murder"", ""shootout"", ""character name in title"", ""drifting"", ""driving a wrecked car"", ""dog on bed"", ""hiding place"", ""motorcycle crash"", ""street fighting"", ""kevlar suit"", ""pouring a drink"", ""ford mustang"", ""stack of gold coins"", ""blood oath"", ""milkor usa m32a1 grenade launcher"", ""marker"", ""body search"", ""safe deposit box"", ""arsenal"", ""continental hotel rome"", ""blueprint"", ""benelli m4 shotgun"", ""paying in gold"", ""loading a gun"", ""dressed to kill"", ""padlock"", ""chained gate"", ""female singer"", ""outdoor concert"", ""roman forum"", ""walking a red carpet"", ""vendetta"", ""crime syndicate"", ""woman undresses"", ""suicide by slitting wrists"", ""switchboard operator"", ""quick draw"", ""royal typewriter"", ""catacomb"", ""death threat"", ""bounty"", ""facial cut"", ""knuckle tattoo"", ""intravenous"", ""shot point blank"", ""crematorium"", ""stabbed in the heart"", ""shot multiple times"", ""trail of bodies"", ""water fountain"", ""pigeon"", ""champagne"", ""cocktail party"", ""toasting with a drink"", ""string quartet"", ""statue"", ""shot with own gun"", ""one hour head start"", ""running for one's life"", ""debt"", ""obligation"", ""liability"", ""score""]","After returning to the criminal underworld to repay a debt, John Wick discovers that a large bounty has been put on his life.",7.4,554836,"","[""Which sign language are they using?"", ""English"", ""Italian"", ""Russian"", ""American Sign Language"", ""Hebrew""]","R","strong violence throughout, some language and brief nudity.","4 wins & 10 nominations total","https://www.imdb.com/video/vi1127331353/"
"tt5155780","The Discovery","The Discovery",2017,102,"https://m.media-amazon.com/images/M/MV5BMTUzNjE5ODYwN15BMl5BanBnXkFtZTgwMTY4MjQ1MTI@._V1_.jpg","[""Charlie McDowell""]","[""Charlie McDowell"", ""Justin Lader""]","[""Robert Redford"", ""Mary Steenburgen"", ""Brian McCarthy"", ""Jason Segel"", ""Rooney Mara"", ""Jesse Plemons"", ""Ron Canada"", ""Riley Keough"", ""Connor Ratliff"", ""M.J. Karmi"", ""Kimleigh Smith"", ""Willie C. Carpenter"", ""Wendy Makkena"", ""Adam Khaykin"", ""Lindsay Schnebly"", ""Colin Allen"", ""Paul Bellefeuille"", ""Jim Boyd""]","[""United States""]","[""Endgame Entertainment"", ""Netflix"", ""Protagonist Pictures""]","[""Drama"", ""Romance"", ""Sci-Fi"", ""Thriller""]","[""Dystopian Sci-Fi"", ""Psychological Drama"", ""Drama"", ""Romance"", ""Sci-Fi"", ""Thriller""]","[""suicide"", ""alternative reality"", ""afterlife"", ""black and white scene"", ""low budget sci fi movie"", ""electric guitar"", ""surf"", ""playing"", ""dystopian sci fi"", ""psychological drama"", ""mouth organ"", ""mansion"", ""interview""]","Two years after the afterlife is scientifically proven, a man attempts to help a young woman break away from her dark past.",6.2,39518,"","[""English""]","","","","https://www.imdb.com/video/vi2742924825/"
"tt5990474","Columbus","Columbus",2017,100,"https://m.media-amazon.com/images/M/MV5BODYxY2Q0NDAtMWU2ZS00MjFmLWI2YzYtYTA4MWI3YmNiYzkzXkEyXkFqcGc@._V1_.jpg","[""Kogonada""]","[""Kogonada""]","[""John Cho"", ""Haley Lu Richardson"", ""Parker Posey"", ""Michelle Forbes"", ""Rory Culkin"", ""Erin Allegretti"", ""Shani Salyers Stiles"", ""Reen Vogel"", ""Rosalyn R. Ross"", ""Lindsey Shope"", ""Jem Cohen"", ""Caitlin Ewald"", ""Jim Dougherty"", ""Joseph Anthony Foronda"", ""Alphaeus Green Jr."", ""Wynn Reichert"", ""Tera Smith"", ""William Willet""]","[""United States""]","[""Depth of Field"", ""Nonetheless Productions"", ""Superlative Films""]","[""Drama""]","[""Coming-of-Age"", ""Drama""]","[""architecture"", ""asian man white woman relationship"", ""indiana"", ""city name in title"", ""one word title"", ""library"", ""outdoor sculpture"", ""tour guide"", ""bank"", ""hospital visit"", ""mother daughter relationship"", ""father son relationship"", ""covered bridge"", ""columbus indiana"", ""cleaning lady"", ""reference to eero saarinen"", ""reference to eliel saarinen"", ""athens on the prairie"", ""2010s"", ""translator"", ""comatose father"", ""hospital"", ""american midwest"", ""architect"", ""middle aged man"", ""professor"", ""rain"", ""umbrella"", ""cell phone"", ""apology"", ""prologue"", ""old man falls to the ground"", ""church"", ""mls masters of library science degree"", ""sitting on the floor"", ""bridge"", ""college student"", ""irwin conference center columbus indiana"", ""watering plants"", ""f word"", ""crying woman"", ""restaurant"", ""telephone call"", ""flashback"", ""cleaning a vegetable"", ""watching tv"", ""year 1954"", ""man wears a bathrobe"", ""man brushes his teeth"", ""friend"", ""friendship"", ""schoolmate schoolmate relationship"", ""talking over a fence"", ""closet"", ""camera"", ""glass figurine"", ""healing"", ""glass building"", ""modernist architecture"", ""inaudible dialogue"", ""reference to james polshek"", ""metaphor"", ""mental health"", ""factory"", ""worrying daughter"", ""saying goodbye"", ""drug addiction"", ""female drug addict"", ""drug addicted mother"", ""crying teenage girl"", ""teenage girl"", ""miller house columbus indiana"", ""sleeping man"", ""reflection in a mirror"", ""sleeping teenage girl"", ""man in a shower"", ""nudity"", ""male nudity"", ""male rear nudity"", ""wiping steam off a bathroom mirror"", ""looking at oneself in a mirror"", ""teenage girl wrapped in a towel"", ""photographer"", ""games store"", ""man's white hat"", ""year 1950"", ""church bell"", ""nerdy teenage girl"", ""religion"", ""modernism"", ""paradox"", ""sitting on the ground"", ""tower"", ""single mother"", ""omnivisibility"", ""grief"", ""sadness"", ""guilt"", ""factory worker"", ""man teenage girl relationship""]","A Korean-born man finds himself stuck in Columbus, Indiana, where his architect father is in a coma. The man meets a young woman who wants to stay in Columbus with her mother, a recovering addict, instead of pursuing her own dreams.",7.2,23054,"","[""English"", ""Korean""]","","","12 wins & 32 nominations total","https://www.imdb.com/video/vi1305655577/"
"tt6265828","A Ghost Story","A Ghost Story",2017,92,"https://m.media-amazon.com/images/M/MV5BMzcyNTc1ODQzMF5BMl5BanBnXkFtZTgwNTgzMzY4MTI@._V1_.jpg","[""David Lowery""]","[""David Lowery""]","[""Casey Affleck"", ""Rooney Mara"", ""McColm Cephas Jr."", ""Kenneisha Thompson"", ""Grover Coulson"", ""Liz Cardenas"", ""Barlow Jacobs"", ""Richard Krause"", ""Dagger Salazar"", ""Sonia Acevedo"", ""Carlos Bermudez"", ""Yasmina Violeta"", ""Kimberly Fiddes"", ""Daniel Escudero"", ""Kesha"", ""Jared Kopf"", ""Afomia Hailemeskel"", ""Will Oldham""]","[""United States""]","[""Sailor Bear"", ""Zero Trans Fat Productions"", ""Ideaman Studios""]","[""Drama"", ""Fantasy"", ""Mystery"", ""Romance""]","[""Psychological Drama"", ""Supernatural Fantasy"", ""Tragic Romance"", ""Drama"", ""Fantasy"", ""Mystery"", ""Romance""]","[""death of husband"", ""sitting on the floor and eating"", ""surrealism"", ""loneliness"", ""legacy"", ""ghost"", ""loss"", ""hiding notes in a house"", ""young widow"", ""invisibility"", ""hospital"", ""haunting"", ""looking out a window"", ""watching someone"", ""being watched"", ""subtitled scene"", ""smashing dishes"", ""memory"", ""voice over conversation"", ""poem"", ""rhyme"", ""book"", ""prologue"", ""implied nudity"", ""pajama bottoms"", ""kiss"", ""kissing someone's eyelids"", ""knocking on a door"", ""writing a note"", ""rain"", ""vomiting"", ""flash forward"", ""little girl"", ""toy train"", ""christmas tree"", ""toy laser beam gun"", ""card trick"", ""reference to ludwig van beethoven"", ""atheist"", ""existence of god"", ""humming"", ""construction site"", ""broken lightbulb"", ""despair"", ""building site"", ""business meeting"", ""office building"", ""skyscraper"", ""reflecton in a window"", ""hammering a stake into the ground"", ""covered wagon"", ""prayer"", ""campfire"", ""hiding a note under a rock"", ""unlocking a door"", ""nonlinear timeline"", ""light flare"", ""banging on a door"", ""broken dish"", ""broken glass"", ""scream"", ""arrow in the back"", ""arrow in the chest"", ""wrapped in a sheet"", ""sleeping nude"", ""killed in a car crash"", ""psychotronic film"", ""low budget film"", ""supernatural drama"", ""derelict house"", ""scene before opening title"", ""no opening credits"", ""quoting virginia woolf"", ""musician"", ""strange noise"", ""landlady"", ""grieving widow"", ""native american attack"", ""love and loss"", ""magician"", ""prognostication"", ""pioneers"", ""listening to music on headphones"", ""naivete"", ""flickering lights"", ""memory triggers"", ""packing up a house"", ""secret note"", ""spiritual connection"", ""hispanic family"", ""house demolished by bulldozer"", ""jumping off a balcony"", ""husband wife conflict"", ""time going backwards"", ""family killed"", ""resolution"", ""light reflection"", ""loss and grief"", ""indian massacre"", ""sound effects during opening credits""]","In this singular exploration of legacy, love, loss, and the enormity of existence, a recently deceased, white-sheeted ghost returns to his suburban home to try to reconnect with his bereft wife.",6.8,84941,"","[""English"", ""Spanish""]","R","brief language and a disturbing image","11 wins & 21 nominations total","https://www.imdb.com/video/vi1531360793/"
"tt2763304","T2 Trainspotting","T2 Trainspotting",2017,117,"https://m.media-amazon.com/images/M/MV5BMjI0MTE1ODkzMl5BMl5BanBnXkFtZTgwMTQ1MTg5MDI@._V1_.jpg","[""Danny Boyle""]","[""John Hodge"", ""Irvine Welsh""]","[""Ewan McGregor"", ""Ewen Bremner"", ""Jonny Lee Miller"", ""Logan Gillies"", ""Ben Skelton"", ""Aiden Haggarty"", ""Daniel Smith"", ""Elijah Wolf"", ""Robert Carlyle"", ""Steven Robertson"", ""John Kazek"", ""Shirley Henderson"", ""Charlie Hardie"", ""Scott Aitken"", ""Gordon Kennedy"", ""Angela Nedyalkov"", ""Tereza Duskova"", ""Elek Kish""]","[""United Kingdom"", ""United States""]","[""TriStar Pictures"", ""Film4"", ""DNA Films""]","[""Comedy"", ""Crime"", ""Drama""]","[""Dark Comedy"", ""Comedy"", ""Crime"", ""Drama""]","[""old friends reunited"", ""sequel"", ""drugs"", ""male full frontal nudity"", ""male frontal nudity"", ""escape from prison"", ""female nudity"", ""homecoming"", ""prostitute"", ""prison visit"", ""plastic bag over head"", ""drug addiction"", ""reunited friends"", ""haunted by the past"", ""anal sex"", ""attempted suffocation with plastic bag"", ""revenge porn"", ""dildo"", ""edinburgh scotland"", ""scottish accent"", ""snorting cocaine"", ""male impotence"", ""fake penis"", ""male nudity"", ""fugitive"", ""fistfight"", ""heart attack"", ""hit with a pool cue"", ""loss of mother"", ""prison"", ""hospital"", ""stabbed in the stomach"", ""pub brawl"", ""on the run"", ""kicking in a door"", ""falling from height"", ""falling off a roof"", ""escape from custody"", ""attempted murder"", ""hanging"", ""head butt"", ""escape from hospital"", ""scam"", ""held at gunpoint"", ""suicide note"", ""intimidation"", ""threat"", ""death threat"", ""heroin addict"", ""stolen credit card""]","After 20 years abroad, Mark Renton returns to Scotland and reunites with his old friends Sick Boy, Spud, and Begbie.",7.1,139254,"","[""English"", ""Bulgarian"", ""Scots""]","","","6 wins & 8 nominations total","https://www.imdb.com/video/vi3395794457/"
"tt5462602","The Big Sick","The Big Sick",2017,120,"https://m.media-amazon.com/images/M/MV5BYWQ4MWVkMTMtOTE4YS00Y2VmLWE5Y2YtMWJkOTMwZjIyZjY4XkEyXkFqcGc@._V1_.jpg","[""Michael Showalter""]","[""Emily V. Gordon"", ""Kumail Nanjiani""]","[""Kumail Nanjiani"", ""Zoe Kazan"", ""Holly Hunter"", ""Ray Romano"", ""Anupam Kher"", ""Zenobia Shroff"", ""Adeel Akhtar"", ""Bo Burnham"", ""Aidy Bryant"", ""Kurt Braunohler"", ""Vella Lovell"", ""Myra Lucretia Taylor"", ""Jeremy Shamos"", ""David Alan Grier"", ""Ed Herbstman"", ""Shenaz Treasury"", ""Rebecca Naomi Jones"", ""Kuhoo Verma""]","[""United States""]","[""Apatow Productions"", ""FilmNation Entertainment"", ""Story Ink""]","[""Comedy"", ""Drama"", ""Romance""]","[""Romantic Comedy"", ""Comedy"", ""Drama"", ""Romance""]","[""interracial love"", ""arranged marriage"", ""illness"", ""family relationships"", ""based on true story"", ""coma"", ""apartment"", ""urdu"", ""show"", ""burger"", ""stage"", ""school"", ""telephone"", ""pakistan"", ""cheese"", ""romantic comedy"", ""comedian"", ""chicago illinois"", ""hospital"", ""reference to 9 11"", ""reference to daniel day lewis"", ""reference to elijah wood"", ""heckler"", ""reference to cocaine"", ""reference to facebook"", ""reference to vincent price"", ""reference to allah"", ""anger"", ""joke"", ""three word title"", ""family conflict"", ""magic trick"", ""f word"", ""reference to nintendo"", ""reference to pakistan"", ""stand up comic"", ""reference to heroin"", ""pickup line"", ""reference to the university of chicago"", ""inflatable mattress"", ""family dinner"", ""reference to tumblr"", ""reference to kurt vonnegut"", ""batting cage"", ""reference to sammy sosa"", ""intensive care unit"", ""reference to rita rudner"", ""reference to isis"", ""stuffed toy giraffe"", ""drive thru"", ""reference to quentin tarantino"", ""actor playing himself"", ""ends with real life photos"", ""pakistani family"", ""uber driver"", ""bypassing security"", ""husband wife relationship"", ""racism"", ""telling a joke"", ""nurse"", ""comedy club"", ""backstage"", ""induced coma"", ""infection"", ""confession"", ""talking about sex"", ""eating pizza"", ""mother son relationship"", ""atheist"", ""upset mother"", ""fast food worker"", ""stand up comedian"", ""fast food employee"", ""mother kisses daughter's hand"", ""overalls"", ""marriage"", ""bar"", ""uber"", ""graduate student"", ""first meeting"", ""brother"", ""in laws"", ""actor shares first name with character""]","Pakistan-born comedian Kumail Nanjiani and grad student Emily Gardner fall in love but struggle as their cultures clash. When Emily contracts a mysterious illness, Kumail finds himself forced to face her feisty parents, his family...",7.5,148406,"","[""English"", ""Urdu""]","","","","https://www.imdb.com/video/vi3014637849/"
"tt2396589","Mudbound","Mudbound",2017,134,"https://m.media-amazon.com/images/M/MV5BMGJmNWIzYjMtMzg0ZC00YmU1LThmZDctYWM4MzBlMWQ1OTg3XkEyXkFqcGc@._V1_.jpg","[""Dee Rees""]","[""Virgil Williams"", ""Dee Rees"", ""Hillary Jordan""]","[""Jason Mitchell"", ""Carey Mulligan"", ""Jason Clarke"", ""Mary J. Blige"", ""Rob Morgan"", ""Garrett Hedlund"", ""Jonathan Banks"", ""Frankie Smith"", ""Kennedy Derosin"", ""Joshua J. Williams"", ""Elizabeth Windley"", ""Piper Blair"", ""Jason Kirkpatrick"", ""Kerry Cahill"", ""David Jensen"", ""Oyeleke Oluwafolakanmi"", ""Kelvin Harrison Jr."", ""Roderick Hill""]","[""United States""]","[""Armory Films"", ""ArtImage Entertainment"", ""Black Bear""]","[""Drama"", ""War""]","[""Drama"", ""War""]","[""drunkenness"", ""poverty"", ""misery"", ""picking cotton"", ""church"", ""son murders father"", ""mississippi"", ""belgium"", ""lynching"", ""suffering"", ""illness"", ""suffocated with a pillow"", ""southern gothic"", ""ku klux klan"", ""murder"", ""torture"", ""1930s"", ""1940s"", ""preacher"", ""husband wife relationship"", ""brother brother relationship"", ""father son relationship"", ""mother son relationship"", ""family relationships"", ""racism"", ""prejudice"", ""beating"", ""pickup truck"", ""pre world war two"", ""post world war two"", ""world war two"", ""letter"", ""voice over letter"", ""voice over narration"", ""multiple narrators"", ""flash forward"", ""flashback"", ""airplane"", ""violence"", ""tank"", ""photograph"", ""interracial romance"", ""memory"", ""pickup truck accident"", ""mud"", ""piano"", ""pianist"", ""whooping cough"", ""mule"", ""killing a mule"", ""singer"", ""singing"", ""hymn"", ""dancer"", ""dancing"", ""brother in law sister in law relationship"", ""blood"", ""broken leg"", ""leg cast"", ""knife"", ""bloody face"", ""sermon"", ""civil rights"", ""general store"", ""hate"", ""digging a grave"", ""saving a life"", ""doctor"", ""pain"", ""extramarital affair"", ""adultery"", ""sheriff"", ""police car"", ""farm"", ""farming"", ""farmer"", ""sharecropper"", ""rural setting"", ""flowers"", ""killing a chicken"", ""aspiring stenographer"", ""money"", ""end of world war two"", ""title directed by female"", ""australian actor playing american character"", ""marriage"", ""bombardier"", ""biracial child"", ""ptsd post traumatic stress disorder"", ""end of war"", ""cheating wife"", ""based on novel"", ""cotton"", ""black american"", ""african american"", ""rain"", ""hershey bar"", ""sex"", ""song"", ""unfaithfulness"", ""infidelity"", ""brief male full frontal nudity"", ""brother in law sister in law sex"", ""sex with sister in law"", ""sex with brother in law"", ""pubic hair"", ""one word title"", ""female cinematographer""]","Two men return home from World War II to work on a farm in rural Mississippi, where they struggle to deal with racism and adjusting to life after war.",7.4,56674,"","[""English""]","R","some disturbing violence, brief language and nudity","","https://www.imdb.com/video/vi188922137/"
