"id","title","original_title","year","runtime","poster_url","director","writer","cast","production_country","production_companies","genre","tag","keyword","plot","rating","vote_count","popularity","language","mprating","mprated_reason","awards","trailer_url"
"tt28249919","Presence","Presence",2025,84,"https://m.media-amazon.com/images/M/MV5BZWRmNzM1YjktM2YyMi00M2YwLWE2YjMtNjgwNTQ3MGU3MzczXkEyXkFqcGc@._V1_.jpg","[""Steven Soderbergh""]","[""David Koepp""]","[""Lucy Liu"", ""Chris Sullivan"", ""Callina Liang"", ""Eddy Maday"", ""West Mulholland"", ""Julia Fox"", ""Benny Elledge"", ""Daniel Danielson"", ""Jared Wiseman"", ""Robert M. Jimenez"", ""Lucas Papaelias"", ""Natalie Woolams-Torres"", ""Nathaly Sabino"", ""Abigale Coakley""]","[""United States""]","[""Extension 765"", ""The Spectral Spirit Company""]","[""Drama"", ""Horror"", ""Thriller""]","[""Psychological Drama"", ""Psychological Horror"", ""Psychological Thriller"", ""Drama"", ""Horror"", ""Thriller""]","[""ghost"", ""psychological drama"", ""psychological thriller"", ""psychological horror"", ""drugs"", ""serial killer"", ""long take"", ""assimilation"", ""drone footage"", ""shot in a single take"", ""silver nitrate mirror"", ""supernatural drama"", ""supernatural thriller"", ""closet"", ""house"", ""death"", ""sex scene"", ""medium"", ""alcohol"", ""new home"", ""murder attempt interrupted"", ""misunderstood character"", ""cling film covering mouth"", ""attempted murder"", ""silver nitrate"", ""asphyxiation"", ""one word title"", ""orange juice"", ""mirror"", ""falling from height"", ""reflection in a mirror"", ""falling through a window"", ""f word"", ""profanity""]","A family becomes convinced they are not alone after moving into their new home in the suburbs.",6.1,36778,506.0,"[""English""]","R","violence, drug material, language, sexuality and teen drinking.","","https://www.imdb.com/video/vi3913140505/"
"tt21823606","A Real Pain","A Real Pain",2024,90,"https://m.media-amazon.com/images/M/MV5BODY2YWYwM2YtZTVlNC00MjgyLTgzYTgtNmFmYWE5ZmY1MDM5XkEyXkFqcGc@._V1_.jpg","[""Jesse Eisenberg""]","[""Jesse Eisenberg""]","[""Kieran Culkin"", ""Jesse Eisenberg"", ""Olha Bosova"", ""Banner Eisenberg"", ""Jakub Gasowski"", ""Will Sharpe"", ""Daniel Oreskes"", ""Liza Sadovy"", ""Kurt Egyiawan"", ""Jennifer Grey"", ""Ellora Torchia"", ""Piotr Czarniecki"", ""Krzysztof Jaszczak"", ""Marek Kasprzyk"", ""Jakub Pruski""]","[""United States"", ""Poland""]","[""Topic Studios"", ""Extreme Emotions"", ""Fruit Tree""]","[""Comedy"", ""Drama""]","[""Buddy Comedy"", ""Comedy"", ""Drama""]","[""jewish"", ""cousin cousin relationship"", ""poland"", ""reference to the holocaust"", ""travel"", ""tour"", ""placing a stone on a grave"", ""concentration camp"", ""death"", ""airport"", ""21st century"", ""rooftop"", ""male protagonist"", ""airplane"", ""train"", ""train station"", ""train ride"", ""two protagonists"", ""written and directed by cast member"", ""cell phone"", ""jewish protagonist"", ""judaism"", ""grief"", ""unresolved grief"", ""loss of grandmother"", ""cousin"", ""jewish man"", ""jewish american"", ""jewish convert"", ""new york city"", ""rwandan genocide survivor"", ""guided tour"", ""smoking a joint"", ""jewish cemetery"", ""warsaw poland"", ""tour guide"", ""lublin poland"", ""majdanek concentration camp"", ""american abroad"", ""smoking marijuana"", ""genocide survivor"", ""graveyard"", ""man slaps a man"", ""rwandan man"", ""family history"", ""holocaust"", ""tourism"", ""monument"", ""jewish heritage"", ""domestic drama"", ""buddy comedy"", ""male bonding"", ""three word title"", ""written and directed by star"", ""dramedy drama"", ""burp"", ""male cousin male cousin relationship"", ""watching a video"", ""bare chested male"", ""trip"", ""metro"", ""dinner"", ""cousins"", ""playing piano"", ""bearded man"", ""male male relationship"", ""slapped in the face"", ""train hopping"", ""reference to marxism"", ""reference to ebay"", ""reference to ricola"", ""reference to target store"", ""reference to the new york knicks"", ""reference to florence nightingale"", ""2020s"", ""montage"", ""drug use"", ""train journey"", ""hotel room"", ""hugging"", ""cemetery"", ""hotel"", ""taking a photograph"", ""grave"", ""train travel"", ""stone"", ""hotel roof"", ""character says sorry for your loss"", ""original story"", ""original screenplay""]","Mismatched cousins reunite for a tour through Poland to honor their beloved grandmother, but their old tensions resurface against the backdrop of their family history.",7.0,115337,575.0,"[""English"", ""Polish""]","R","language throughout and some drug use.","","https://www.imdb.com/video/vi2556282393/"
"tt15314262","The Beekeeper","The Beekeeper",2024,105,"https://m.media-amazon.com/images/M/MV5BNzg3YjVmZGYtOTc5MC00MDdiLTllOTYtZWQ0ODQ1MmMyNTExXkEyXkFqcGc@._V1_.jpg","[""David Ayer""]","[""Kurt Wimmer""]","[""Jason Statham"", ""Emmy Raver-Lampman"", ""Bobby Naderi"", ""Josh Hutcherson"", ""Jeremy Irons"", ""David Witts"", ""Michael Epp"", ""Taylor James"", ""Phylicia Rashad"", ""Jemma Redgrave"", ""Minnie Driver"", ""Don Gilet"", ""Sophia Feliciano"", ""Enzo Cilenti"", ""Megan Le"", ""Dan Li"", ""Georgia Goodman"", ""Derek Siow""]","[""United Kingdom"", ""United States""]","[""Miramax"", ""Cedar Park Entertainment"", ""Punch Palace Productions""]","[""Action"", ""Crime"", ""Thriller""]","[""Conspiracy Thriller"", ""One-Person Army Action"", ""Political Thriller"", ""Action"", ""Crime"", ""Thriller""]","[""scam"", ""one person army action"", ""call center"", ""scammer"", ""scam artist"", ""scam operation"", ""malware"", ""suicide"", ""money scam"", ""emptied bank account"", ""financial fraud"", ""corruption"", ""laptop computer"", ""con game"", ""swindle"", ""fraudulent scheme"", ""one man army"", ""vigilante justice"", ""strong male lead"", ""righteous rage"", ""african american woman"", ""suicide by shooting oneself"", ""female fbi agent"", ""cutting off a finger"", ""government assassin"", ""female assassin"", ""gas station explosion"", ""hand to hand combat"", ""phishing scam"", ""brass knuckles"", ""tourniquet"", ""snorting cocaine"", ""shot in the head"", ""data mining"", ""secret government program"", ""shot in the cheek"", ""fistfight"", ""vigilante killing"", ""revenge thriller"", ""telephone scammer"", ""action violence"", ""hornets' nest"", ""title spoken by character"", ""two word title"", ""beekeeper"", ""beekeeping"", ""beekeeping suit"", ""social engineering"", ""explosion"", ""murder"", ""massachusetts"", ""barn"", ""boston massachusetts"", ""gun action"", ""shot to death"", ""imax"", ""action hero"", ""improvised weapon"", ""produced by lead actor"", ""satellite phone"", ""computer virus"", ""jar of honey"", ""retired schoolteacher"", ""knocked unconscious"", ""police interrogation"", ""telephone call"", ""minigun"", ""head of security"", ""beehive"", ""ex cia agent"", ""martial arts fight"", ""burned alive"", ""online scam"", ""punched in the face"", ""assault rifle"", ""springfield massachusetts"", ""dead body"", ""ex cia director"", ""honey"", ""death caused by snapped neck"", ""held at gunpoint"", ""washington d.c."", ""one against many"", ""fbi federal bureau of investigation"", ""shot in the bulletproof vest"", ""parent grown child relationship"", ""stab wound"", ""jumping through a window"", ""fingerprint scanner"", ""stabbed to death"", ""knife wound"", ""hit on the head with a fire extinguisher"", ""choke hold"", ""scene of the crime"", ""computer program code change"", ""corrupt corporate executive"", ""isolated farmhouse"", ""sequel option"", ""children's charity"", ""attempted assassination""]","A former operative of a powerful organization embarks on a brutal campaign for vengeance.",6.3,170021,642.0,"[""English"", ""Japanese""]","R","strong violence throughout, pervasive language, some sexual references and drug use.","1 win & 6 nominations total","https://www.imdb.com/video/vi2866595609/"
"tt21942598","Freaky Tales","Freaky Tales",2025,107,"https://m.media-amazon.com/images/M/MV5BOTYyNmYyN2EtYTFjNS00ZWY5LWJiZmMtNTk5N2MyYzkzMDhmXkEyXkFqcGc@._V1_.jpg","[""Anna Boden"", ""Ryan Fleck""]","[""Anna Boden"", ""Ryan Fleck""]","[""Pedro Pascal"", ""Ben Mendelsohn"", ""Jay Ellis"", ""Too $hort"", ""Ji-young Yoo"", ""Jack Champion"", ""Marteen"", ""Zack Roberts"", ""LeQuan Antonio Bennett"", ""Michelle Farrah Huang"", ""Keir Gilchrist"", ""Nate Bonner"", ""Shane Camp"", ""Jack Cissell"", ""Ethan Thurston"", ""Tyler Jarreau Legarda"", ""Dan Marotte"", ""James Coker""]","[""United States"", ""Canada""]","[""Entertainment One"", ""Macro"", ""Gowanus Projections""]","[""Action"", ""Adventure"", ""Comedy"", ""Crime"", ""Drama""]","[""Action"", ""Adventure"", ""Comedy"", ""Crime"", ""Drama""]","[""neo nazi"", ""homophobia"", ""racist"", ""white supremacy"", ""skinhead"", ""woman shoots a man"", ""love"", ""year 1987"", ""oakland california"", ""glowing eyes"", ""chapters"", ""gay slur"", ""racism"", ""punk rock girl"", ""vegan"", ""crippled boy"", ""riot"", ""punk rock"", ""fight back"", ""battle"", ""missing tooth"", ""cgi blood"", ""interracial kiss"", ""african american"", ""police officer"", ""pervert"", ""rap battle"", ""spiritual guide"", ""man performs oral sex on a woman"", ""rap"", ""black female rapper"", ""rapping"", ""gun"", ""pregnant woman"", ""poker"", ""smoking"", ""breaking finger"", ""eyes glowing green"", ""gun pointed at someone"", ""man shoots pregnant woman"", ""suicide"", ""envelope"", ""one last job"", ""burning an envelope"", ""mixtape"", ""husband wife relationship"", ""little boy"", ""police station"", ""lighter"", ""stare down"", ""phone calls"", ""doctor"", ""revenge"", ""crying"", ""father son relationship"", ""snorting coke"", ""breaking into house"", ""dog"", ""stealing jewelry"", ""family shot dead"", ""dead girlfriend"", ""dead wife"", ""bare chested male"", ""mediation"", ""man rides a motorcycle"", ""arm cut off"", ""fight"", ""bat"", ""katana sword"", ""knife fight"", ""snake"", ""mouse"", ""head cut off"", ""man holding a baby"", ""reference to the seven dwarfs"", ""making someone's head explode"", ""warrior"", ""superman"", ""triple f rated"", ""f rated"", ""1980s"", ""punk band"", ""shot in the head with a slingshot"", ""man on fire"", ""reference to eddie money"", ""korean american"", ""doused with gasoline"", ""punk rock band"", ""reference to superman"", ""slingshot"", ""asian american girl"", ""slow motion violence"", ""bus ride"", ""reference to jesse jackson"", ""reference to ronald reagan"", ""calling someone a nazi"", ""green light"", ""severed arm"", ""calling someone a bonehead"", ""blood spatter""]","Four interconnected stories set in 1987 Oakland, CA. will tell about the love of music, movies, people, places and memories beyond our knowable universe.",6.2,13513,972.0,"[""English""]","R","strong bloody violence, language throughout including slurs, sexual content and drug use.","3 nominations total","https://www.imdb.com/video/vi4236888089/"
"tt14577874","It's What's Inside","It's What's Inside",2024,103,"https://m.media-amazon.com/images/M/MV5BNDkxOTZmZTYtYTNmNS00MDk3LWE0MDAtMzY5M2Y5YmU1MmI2XkEyXkFqcGc@._V1_.jpg","[""Greg Jardin""]","[""Greg Jardin""]","[""Brittany O'Grady"", ""James Morosini"", ""Gavin Leatherwood"", ""Nina Bloomgarden"", ""Alycia Debnam-Carey"", ""Reina Hardesty"", ""Devon Terrell"", ""David Thompson"", ""Madison Davenport"", ""Myhraliza Aala"", ""Francisco Diego Garcia"", ""Dana Millican"", ""Aly Nordlie"", ""Tyrone J. Criss"", ""A. Brian Daniels"", ""Tommy Hestmark"", ""Timothy Krabill"", ""Jesaar Landavaso""]","[""United States""]","[""Such Content"", ""Edith Productions"", ""Boldly Go Productions""]","[""Comedy"", ""Mystery"", ""Sci-Fi"", ""Thriller""]","[""Dark Comedy"", ""Whodunnit"", ""Comedy"", ""Mystery"", ""Sci-Fi"", ""Thriller""]","[""body swap"", ""party"", ""cancelled wedding"", ""birthday"", ""wrongfully convicted"", ""influencer"", ""dark comedy"", ""killed during sex"", ""polaroid camera"", ""reference to jared leto"", ""instagram"", ""wig"", ""jealousy"", ""peanut butter"", ""peanut allergy"", ""revenge"", ""mind bending"", ""deceit"", ""infidelity"", ""male rear nudity"", ""accidental death"", ""reference to ted talk"", ""reference to black lives matter"", ""falling off a roof"", ""groom killed on wedding eve"", ""fiance killed"", ""birthday party"", ""coda"", ""reference to malcolm x"", ""road rage"", ""reference to the dalai lama"", ""reference to christian bale"", ""cheating on fiancee"", ""counting down from three"", ""mental hospital"", ""reference to buddha"", ""polaroid"", ""suitcase"", ""black eye"", ""reference to audible"", ""hennessy"", ""cerebral"", ""hooking up"", ""brother sister relationship"", ""nervous breakdown"", ""male nudity"", ""reframe stamp"", ""murder mystery"", ""whodunnit mystery"", ""falling to death""]","A group of friends gather for a pre-wedding party that descends into an existential nightmare when an estranged friend arrives with a mysterious game that awakens long-hidden secrets, desires and grudges.",6.6,47023,"","[""English""]","R","pervasive language, sexual content, drug use and some violent content.","1 win & 3 nominations total","https://www.imdb.com/video/vi2020460057/"
"tt22741760","Your Monster","Your Monster",2024,103,"https://m.media-amazon.com/images/M/MV5BNjNmMjU0MDAtYTQ4Ni00ODdjLWFlNjMtNDk2ZmNkMjE2Y2ZiXkEyXkFqcGc@._V1_.jpg","[""Caroline Lindy""]","[""Caroline Lindy""]","[""Melissa Barrera"", ""Tommy Dewey"", ""Edmund Donovan"", ""Meghann Fahy"", ""Kayla Foster"", ""Ikechukwu Ufomadu"", ""Megan Haley"", ""Brandon Victor Dixon"", ""Taylor Trensch"", ""Lana Young"", ""Brian McCarthy"", ""Katy Grenfell"", ""Woody Fu"", ""Jawan Jackson"", ""Kasey Bella Suarez"", ""Matthew Lamb"", ""Jake Nordwind"", ""Peter Falls""]","[""United States"", ""United Kingdom""]","[""Bombo Sports & Entertainment"", ""Mermade""]","[""Comedy"", ""Horror"", ""Romance""]","[""Dark Comedy"", ""Dark Romance"", ""Monster Horror"", ""Romantic Comedy"", ""Comedy"", ""Horror"", ""Romance""]","[""monster in the closet"", ""female protagonist"", ""romantic comedy"", ""halloween"", ""love"", ""reference to beauty and the beast"", ""cancer"", ""hospital"", ""closet"", ""isolation"", ""actress"", ""boyfriend girlfriend relationship"", ""audition"", ""glasses"", ""understudy"", ""musical play"", ""pies"", ""food fight"", ""smashing plate"", ""table read"", ""halloween party"", ""dancing at party"", ""boyfriend breaks up with his girlfriend"", ""crying"", ""sex with a monster"", ""playing the piano"", ""singing"", ""screaming"", ""sex with ex boyfriend"", ""anger"", ""meltdown"", ""jellybean"", ""sleeping with one's ex"", ""murder"", ""blood"", ""dark romance"", ""dark comedy"", ""monster horror"", ""overalls"", ""f rated"", ""triple f rated""]","After her life falls apart, soft-spoken actress Laura Franco finds her voice again when she meets a terrifying, yet weirdly charming Monster living in her closet. A romantic-comedy-horror film about falling in love with your inner...",6.4,7155,"","[""English""]","R","language, some sexual content and brief bloody violence.","3 wins & 6 nominations total","https://www.imdb.com/video/vi2691679769/"
"tt19637052","Love Lies Bleeding","Love Lies Bleeding",2024,104,"https://m.media-amazon.com/images/M/MV5BNWUxZTliMDgtOWVkZS00MjkwLWI5ZWUtNTZmMjhlYTFlN2I5XkEyXkFqcGc@._V1_.jpg","[""Rose Glass""]","[""Rose Glass"", ""Weronika Tofilska""]","[""Anna Baryshnikov"", ""Kristen Stewart"", ""Dave Franco"", ""Katy O'Brian"", ""Jena Malone"", ""Eldon Jones"", ""Ed Harris"", ""Catherine Haun"", ""Orion Carrington"", ""Matthew Blood-Smyth"", ""Keith Jardine"", ""Jerry G. Angelo"", ""Tait Fletcher"", ""Jamie Javier Guerrero"", ""Roger Ivens"", ""Kim S. Monti"", ""David DeLao"", ""Mikandrew""]","[""United Kingdom"", ""United States""]","[""A24"", ""Film4"", ""Escape Plan Productions""]","[""Crime"", ""Drama"", ""Mystery"", ""Romance"", ""Thriller""]","[""Dark Romance"", ""Drug Crime"", ""Erotic Thriller"", ""Crime"", ""Drama"", ""Mystery"", ""Romance"", ""Thriller""]","[""lesbian"", ""female bodybuilder"", ""female female kiss"", ""female rear nudity"", ""lesbian sex"", ""female nudity"", ""sex scene"", ""non traditional family"", ""lesbianism"", ""lgbtq"", ""toe sucking"", ""female topless nudity"", ""f rated"", ""drug crime"", ""title directed by female"", ""bodybuilder"", ""fitness"", ""female muscle growth"", ""lesbian foot fetish"", ""1980s"", ""unclogging toilet with hand"", ""reference to popeye the sailor"", ""hospital"", ""fingering a bullet hole"", ""giant woman"", ""mullet haircut"", ""gymnasium"", ""gym"", ""cat"", ""restaurant"", ""hitchhiker"", ""rear nudity"", ""escape"", ""desert"", ""female masturbation"", ""shaved vagina"", ""sexualized female attire"", ""toxicity"", ""sexualized female movie poster"", ""sexualized female imagery"", ""fistfight"", ""year 1989"", ""three word title"", ""f word"", ""drug addiction"", ""alliteration in title"", ""las vegas nevada"", ""gym manager"", ""violence"", ""female female relationship"", ""lesbian protagonist"", ""bisexual female protagonist"", ""bisexual"", ""lesbian woman bisexual woman relationship"", ""bisexual protagonist"", ""lesbian woman bisexual woman sex"", ""bisexual woman"", ""lesbian woman bisexual woman love"", ""clogged toilet"", ""gun with a silencer"", ""mountain dew"", ""shooting a cop"", ""hitchhiking"", ""steroids"", ""sex in a car"", ""abusive husband"", ""mullet"", ""bug collector"", ""shooting range"", ""dead body rolled up in a rug"", ""choked to death"", ""corrupt cop"", ""husband cheats on wife"", ""unclogging toilet"", ""lesbian slur"", ""teaching someone how to shoot a gun"", ""throwing up on stage"", ""cleaning up blood"", ""tripping up stairs"", ""hiding a dead body"", ""molotov cocktail"", ""reference to john rambo"", ""toilet"", ""injection"", ""ringing telephone"", ""birthday"", ""audio cassette"", ""gun"", ""blowing out candles on a birthday cake"", ""dark romance"", ""erotic thriller"", ""sapphic relationship"", ""scene during end credits"", ""happy birthday to you"", ""uzi"", ""long take"", ""grindhouse film"", ""product placement"", ""dead body"", ""surprise during end credits""]","Reclusive gym manager Lou falls hard for Jackie, an ambitious bodybuilder headed through town to Vegas in pursuit of her dream. But their love ignites violence, pulling them deep into the web of Lou's criminal family.",6.6,60828,"","[""English""]","R","violence and grisly images, sexual content, nudity, language throughout and drug use.","Nominated for 1 BAFTA Award 5 wins & 49 nominations total","https://www.imdb.com/video/vi1140835865/"
"tt18559464","My Old Ass","My Old Ass",2024,89,"https://m.media-amazon.com/images/M/MV5BNDhiYjE1ZTAtMjM2My00OGZhLWE4MGMtMDI1YzRiYWYzMTdkXkEyXkFqcGc@._V1_.jpg","[""Megan Park""]","[""Megan Park""]","[""Maisy Stella"", ""Aubrey Plaza"", ""Percy Hynes White"", ""Maddie Ziegler"", ""Kerrice Brooks"", ""Maria Dizzia"", ""Alain Goulem"", ""Seth Isaac Johnson"", ""Carter Trozzolo"", ""Alexandria Rivera""]","[""United Kingdom"", ""Canada"", ""United States""]","[""Indian Paintbrush"", ""LuckyChap"", ""Scythia Films""]","[""Comedy"", ""Drama"", ""Romance""]","[""Coming-of-Age"", ""Comedy"", ""Drama"", ""Romance""]","[""family relationships"", ""title directed by female"", ""lesbian in love with a man"", ""mother daughter relationship"", ""musical number"", ""18 year old girl"", ""cranberry farm"", ""lesbian character"", ""fluid sexuality"", ""teenage girl"", ""lesbian sex"", ""cranberry farming"", ""lesbian sex on a boat"", ""teenage girl teenage girl sex"", ""teenage boy teenage girl sex"", ""future self"", ""18th birthday"", ""high on shrooms"", ""39 year old woman"", ""coming of age drama"", ""meeting future self"", ""lesbian"", ""woman teenage girl kiss"", ""female nudity"", ""f rated"", ""female rear nudity"", ""female female kiss"", ""38 year old"", ""brother brother relationship"", ""friend"", ""dancer"", ""golf"", ""younger version of character"", ""lake"", ""dancing"", ""farm"", ""camping"", ""talking to one's younger self"", ""teenage sex"", ""reference to death"", ""tractor"", ""reference to toronto ontario canada"", ""brother sister relationship"", ""golf cart"", ""watching a movie on tv"", ""song"", ""singer"", ""father daughter relationship"", ""roasting marshmallows"", ""campfire"", ""mother son relationship"", ""father son relationship"", ""friendship"", ""reference to justin bieber"", ""girlfriend girlfriend relationship"", ""18 year old"", ""boyfriend girlfriend relationship"", ""boy wears eyeglasses"", ""reference to saorise ronan"", ""bisexual character"", ""38 year old woman"", ""sex"", ""bearded man"", ""singing"", ""motorboat"", ""teenage boy"", ""african canadian"", ""teenage girl teenage girl kiss"", ""canadian"", ""black canadian"", ""teenager"", ""teenage boy with long hair"", ""written by director"", ""cell phone"", ""texting"", ""calling someone a peeping tom"", ""birthday cake"", ""reference to apple"", ""throwing a phone into water"", ""birthday"", ""socks with sandals"", ""peeing outside"", ""reference to saoirse ronan"", ""reference to celine dion"", ""cranberries"", ""summer romance"", ""reference to subway"", ""reference to penelope disick"", ""summer"", ""reference to petsmart"", ""shrooms"", ""reference to ray romano"", ""reference to chad michael murray"", ""wearing socks in sandals"", ""sex dream"", ""title spoken in dialogue"", ""phone in rice"", ""ageing"", ""childhood home"", ""future self past self friendship""]","A mushroom trip brings free-spirited Elliott face-to-face with her 39-year-old self. But when Elliott's ""old ass"" delivers warnings to her younger self, Elliott realizes she has to rethink everything about her family, life and love.",6.9,44650,"","[""English""]","R","language throughout, drug use and sexual material.","9 wins & 37 nominations total","https://www.imdb.com/video/vi656590361/"
"tt19864802","Land of Bad","Land of Bad",2024,113,"https://m.media-amazon.com/images/M/MV5BOWI2YjMwMGEtZDJlZC00NGVkLTk2OTktMjhjNTZiNTIxOTg3XkEyXkFqcGc@._V1_.jpg","[""William Eubank""]","[""David Frigerio"", ""William Eubank""]","[""Liam Hemsworth"", ""Russell Crowe"", ""Luke Hemsworth"", ""Ricky Whittle"", ""Milo Ventimiglia"", ""Chika Ikogwe"", ""Daniel MacPherson"", ""Robert Rabiah"", ""Jack Finsterer"", ""Chris Masters Mah"", ""Lincoln Lewis"", ""Lachlan Engeler"", ""Miguel Usares"", ""Timothy Latimer"", ""Michael Joaquin"", ""Joey Vieira"", ""Gunner Wright"", ""Eric Zivic""]","[""United States"", ""Australia""]","[""Volition Media Partners"", ""Broken Open Pictures"", ""Cutting Edge""]","[""Action"", ""Thriller""]","[""Martial Arts"", ""Spy"", ""Action"", ""Thriller""]","[""supermarket"", ""mission"", ""team"", ""anger"", ""telephone"", ""gun violence"", ""danger"", ""army"", ""helicopter"", ""prisoner"", ""bombing"", ""drone"", ""watching tv"", ""explosion"", ""drone pilot"", ""rpg"", ""jumping into water"", ""fight"", ""kidnapping"", ""countdown"", ""violence"", ""smashing a television"", ""gun"", ""action violence"", ""murder"", ""survival"", ""death"", ""mustache"", ""drone operator"", ""rocket launcher"", ""graphic violence"", ""delta force"", ""combat search and rescue"", ""reaper"", ""terrorism"", ""veganism"", ""male protagonist"", ""three word title"", ""water torture"", ""obscene finger gesture"", ""fear"", ""hand grenade"", ""held at gunpoint"", ""horse"", ""ambush"", ""reference to buffalo bill"", ""near death experience"", ""suspense"", ""fighter jet"", ""subjective camera"", ""air strike"", ""montage"", ""deception"", ""jumping from a helicopter"", ""hostage"", ""captain"", ""attempted murder"", ""las vegas nevada"", ""reference to lassie"", ""no opening credits"", ""2020s"", ""character repeating someone else's dialogue"", ""blood splatter"", ""escape"", ""sergeant"", ""destruction"", ""character's point of view camera shot"", ""grenade"", ""rescue"", ""brutality"", ""slow motion scene"", ""pig"", ""panic"", ""golf club"", ""rookie"", ""race against time"", ""fighter pilot"", ""airplane"", ""dog"", ""film starts with text"", ""blood"", ""colonel"", ""missile"", ""mercilessness"", ""american flag"", ""beard"", ""rescue mission"", ""f word"", ""special forces"", ""interrogation"", ""mercenary"", ""binoculars"", ""scar"", ""ocean"", ""commando raid"", ""cave"", ""product placement"", ""disarming someone"", ""night vision binoculars"", ""tunnel""]","A Delta Force team fights for survival as an Air Force drone pilot becomes its eyes in the sky.",6.6,55285,"","[""English""]","R","strong bloody violence and language throughout.","1 nomination total","https://www.imdb.com/video/vi3222128409/"
"tt21097228","A Different Man","A Different Man",2024,112,"https://m.media-amazon.com/images/M/MV5BYTQ0NDI2NzItZjNiOC00ZDc0LWJiNGMtMzZmMGM2NmVjMmJkXkEyXkFqcGc@._V1_.jpg","[""Aaron Schimberg""]","[""Aaron Schimberg""]","[""Sebastian Stan"", ""Renate Reinsve"", ""Adam Pearson"", ""Miles G. Jackson"", ""Patrick Wang"", ""Neal Davidson"", ""Jed Rapfogel"", ""Marc Geller"", ""James Foster Jr."", ""JJ McGlone"", ""Sergio Delavicci"", ""Lawrence Arancio"", ""Billy Griffith"", ""John Klacsmann"", ""Cosmo Bjorkenheim"", ""John Keating"", ""C. Mason Wells"", ""Corey R. Taylor""]","[""United States""]","[""A24"", ""Grand Motel Films"", ""Killer Films""]","[""Drama"", ""Thriller""]","[""Dark Comedy"", ""Drama"", ""Thriller""]","[""male full frontal nudity"", ""female nudity"", ""female topless nudity"", ""brief female full frontal nudity"", ""brief female frontal nudity"", ""male nudity"", ""male frontal nudity"", ""female full frontal nudity"", ""female frontal nudity"", ""facial surgery"", ""stage production"", ""aspiring actor"", ""neurofibromatosis"", ""dark comedy"", ""bare chested male"", ""actor"", ""disfigured face"", ""sex scene"", ""skin ripped off face"", ""pubic hair"", ""blow job"", ""male pubic hair"", ""reference to abraham lincoln"", ""reference to facebook"", ""no opening credits"", ""suicide"", ""reference to peppa pig"", ""reference to woody allen"", ""reference to lady gaga"", ""photographic memory"", ""reference to the juilliard school"", ""calling someone a nervous nelly"", ""reference to jfk assassination"", ""ice cream truck"", ""reference to the sound of music"", ""water leak in the ceiling"", ""reference to john hinckley jr."", ""reference to fabio"", ""reference to kenneth branagh"", ""reference to hamlet"", ""christmas tree"", ""typewriter"", ""playwright"", ""physical therapy"", ""reference to william shakespeare"", ""moving a couch"", ""throwing up in the toilet"", ""reference to john f. kennedy"", ""reference to lee harvey oswald"", ""reference to john coltrane"", ""suicide by hanging"", ""standee"", ""off broadway"", ""reference to 'the bluest eye' by toni morrison"", ""leak in the ceiling"", ""reference to death of a salesman the play"", ""reference to toni morrison"", ""water leak in ceiling"", ""reference to john wilkes booth"", ""reference to beauty and the beast"", ""living statue"", ""reference to st. francis"", ""character says i don't know my own strength"", ""character says fight or flight"", ""character says i am not a crook"", ""identity"", ""hole in the ceiling"", ""neighbor neighbor relationship"", ""experimental treatment"", ""neighbor"", ""doctor"", ""hole in ceiling"", ""hole"", ""experimental medical treatment""]","An aspiring actor undergoes a radical medical procedure to drastically transform his appearance, but his new dream face quickly turns into a nightmare.",6.9,34688,"","[""English""]","R","sexual content, graphic nudity, language and some violent content.","","https://www.imdb.com/video/vi236242457/"
