"id","title","original_title","year","runtime","poster_url","director","writer","cast","production_country","production_companies","genre","tag","keyword","plot","rating","vote_count","popularity","language","mprating","mprated_reason","awards","trailer_url"
"tt0309593","Final Destination 2","Final Destination 2",2003,90,"https://m.media-amazon.com/images/M/MV5BMjExMTMyODAzN15BMl5BanBnXkFtZTYwNjc5NDQ3._V1_.jpg","[""David R. Ellis""]","[""J. Mackye Gruber"", ""Eric Bress"", ""Jeffrey Reddick""]","[""A.J. Cook"", ""Ali Larter"", ""Tony Todd"", ""Michael Landes"", ""David Paetkau"", ""James Kirk"", ""Lynda Boyd"", ""Keegan Connor Tracy"", ""Jonathan Cherry"", ""Terrence 'T.C.' Carson"", ""Justina Machado"", ""Sarah Carter"", ""Alejandro Rae"", ""Shaun Sipos"", ""Andrew Airlie"", ""Christina Jastrzembska"", ""Eileen Pedde"", ""Jill Krop""]","[""United States"", ""Canada""]","[""New Line Cinema"", ""Zide-Perry Productions""]","[""Horror"", ""Thriller""]","[""Splatter Horror"", ""Supernatural Horror"", ""Horror"", ""Thriller""]","[""sequel"", ""repeat sequel"", ""supernatural horror"", ""accident"", ""death"", ""car accident"", ""car crash"", ""blood splatter"", ""characters killed one by one"", ""precognition"", ""cheating death"", ""woman in jeopardy"", ""trying to warn someone in danger"", ""danger after danger"", ""2000s"", ""numbered sequel"", ""teen movie"", ""underwater scene"", ""cynical ending"", ""cruel twist of fate"", ""crematorium"", ""crematory"", ""police database"", ""mortician"", ""cigarette smoking"", ""human body ashes"", ""ashes from bones"", ""crematorium garden"", ""the body burns in the oven"", ""human burns in the oven"", ""cremation oven"", ""cremation of the body"", ""cremation of the human"", ""eye socket"", ""driving off a cliff"", ""freak accident"", ""hospital"", ""explosion"", ""latex gloves"", ""scantily clad female"", ""police station"", ""exploding truck"", ""gas explosion"", ""killed in an elevator"", ""airbag"", ""violence"", ""fictional talk show"", ""cell phone"", ""smoking marijuana"", ""fire extinguisher"", ""bodily dismemberment"", ""auto accident"", ""stabbed in the eye"", ""blood"", ""answering machine"", ""birth"", ""second part"", ""torso cut in half"", ""severed head"", ""severed arm"", ""exploding car"", ""exploding body"", ""psychiatric hospital"", ""rescue"", ""lottery winner"", ""homelessness"", ""ambulance"", ""fish tank"", ""police officer"", ""construction site"", ""car in water"", ""microwave oven"", ""dentist"", ""lake"", ""ladder"", ""single mother"", ""drug use"", ""fire escape"", ""crushed to death"", ""barbecue"", ""dismemberment"", ""loss of son"", ""garbage disposal"", ""fire"", ""internet"", ""lumber truck"", ""drowning"", ""cremation"", ""drugs"", ""decapitation"", ""tv news"", ""drunk driving"", ""cut into pieces"", ""pregnancy"", ""pigeon"", ""new york"", ""jail"", ""elevator"", ""electrical fire"", ""death of child""]","Death is stalking Kimberly Corman and multiple survivors of a deadly highway accident.",6.2,211442,"","[""English""]","R","strong violent/gruesome accidents, language, drug content and some nudity","4 nominations total","https://www.imdb.com/video/vi799277337/"
"tt0328538","Thirteen","Thirteen",2003,100,"https://m.media-amazon.com/images/M/MV5BOWVlOWU0NjgtOGY3Yi00MTI2LWEyNDgtNmJlNDRiM2Y2MzFhXkEyXkFqcGc@._V1_.jpg","[""Catherine Hardwicke""]","[""Catherine Hardwicke"", ""Nikki Reed""]","[""Evan Rachel Wood"", ""Holly Hunter"", ""Nikki Reed"", ""Vanessa Hudgens"", ""Brady Corbet"", ""Ulysses Estrada"", ""Sarah Blakley-Cartwright"", ""Jenicka Carey"", ""Sarah Clarke"", ""Jasmine Di Angelo"", ""Tessa Ludwick"", ""Kip Pardue"", ""Cece Tsou"", ""Jeremy Sisto"", ""Jamison Yang"", ""Frank Merino"", ""Cynthia Ettinger"", ""Charles Duckworth""]","[""United States"", ""United Kingdom""]","[""Fox Searchlight Pictures"", ""Michael London Productions"", ""Working Title Films""]","[""Drama""]","[""Coming-of-Age"", ""Teen Drama"", ""Drama""]","[""female frontal nudity"", ""coming of age"", ""female nudity"", ""oral sex"", ""borderline personality disorder"", ""underwear"", ""panties"", ""self mutilation"", ""teenage girl"", ""thong"", ""eating disorder"", ""lesbianism"", ""cigarette smoking"", ""interracial relationship"", ""independent film"", ""title written by female"", ""pretending to be cool"", ""female full frontal nudity"", ""flashing breasts"", ""implied oral sex"", ""teen sexuality"", ""bra and panties"", ""self harm"", ""female protagonist"", ""sex scene"", ""self destructiveness"", ""girls' bathroom"", ""promiscuous mother"", ""brassiere"", ""sexual awakening"", ""self injury"", ""dysfunctional family"", ""single mother"", ""mother daughter relationship"", ""f rated"", ""deception"", ""necklace"", ""tattoo artist"", ""being cool"", ""coolness"", ""water"", ""plastic cup"", ""latex gloves"", ""best friend"", ""coffee cup"", ""piercing"", ""out of control"", ""earrings"", ""hoop earrings"", ""teen angst""]","A thirteen-year-old girl's relationship with her mother is put to the test as she discovers drugs, sex, and petty crime in the company of her cool but troubled best friend.",6.8,105707,"","[""English"", ""Spanish"", ""Portuguese""]","R","drug use, self destructive violence, language and sexuality - all involving young teens","","https://www.imdb.com/video/vi1744634137/"
"tt0340377","The Station Agent","The Station Agent",2003,89,"https://m.media-amazon.com/images/M/MV5BMTUzNDgyMzg3Ml5BMl5BanBnXkFtZTcwMzIxNTAwMQ@@._V1_.jpg","[""Tom McCarthy""]","[""Tom McCarthy""]","[""Peter Dinklage"", ""Patricia Clarkson"", ""Bobby Cannavale"", ""Paul Benjamin"", ""Jase Blankfort"", ""Paula Garcés"", ""Josh Pais"", ""Richard Kind"", ""Lynn Cohen"", ""Raven Goodwin"", ""Marla Sucharetza"", ""Michelle Williams"", ""Jayce Bartok"", ""Joe Lo Truglio"", ""John Slattery"", ""Maile Flanagan"", ""Sarah Bolger"", ""Ileen Getz""]","[""United States""]","[""SenArt Films"", ""Next Wednesday Productions"", ""The Station Agent""]","[""Comedy"", ""Drama""]","[""Quirky Comedy"", ""Comedy"", ""Drama""]","[""new in town"", ""small town"", ""grief"", ""depression"", ""friendship"", ""train"", ""little person"", ""new friend"", ""fitting in"", ""almost hit by a train"", ""loner"", ""unlikely friendship"", ""railroad agent"", ""ex husband ex wife relationship"", ""harassment"", ""moving"", ""train chasing"", ""inheritance"", ""humiliation"", ""loneliness"", ""death of father"", ""death of friend"", ""pokies"", ""gentle cinema"", ""dog"", ""friend"", ""man lives alone"", ""quirky comedy"", ""depot"", ""abandoned"", ""newfoundland new jersey"", ""train station"", ""death"", ""artist"", ""hot dog vendor"", ""librarian"", ""attempted suicide"", ""hitchhiking"", ""survivor"", ""observer"", ""outcast"", ""dancing on a bar"", ""heir"", ""overcoming fear"", ""fear"", ""guilt"", ""train car"", ""public speaking"", ""aging"", ""illness of father""]","When his only friend dies, a man born with dwarfism moves to rural New Jersey to live a life of solitude, only to meet a chatty hot dog vendor and a woman dealing with her own personal loss.",7.6,77477,"","[""English"", ""Spanish""]","R","language and some drug content","Won 1 BAFTA Award 29 wins & 31 nominations total","https://www.imdb.com/video/vi2731580953/"
"tt0308152","Dead End","Dead End",2003,85,"https://m.media-amazon.com/images/M/MV5BZGZmZGI5ZTMtZWIzMS00NzBhLWJiNGEtM2Q3MjI5OGMzZThiXkEyXkFqcGc@._V1_.jpg","[""Jean-Baptiste Andrea"", ""Fabrice Canepa""]","[""Jean-Baptiste Andrea"", ""Fabrice Canepa""]","[""Ray Wise"", ""Lin Shaye"", ""Mick Cain"", ""Alexandra Holden"", ""William Rosenfeld"", ""Amber Smith"", ""Karen S. Gregan"", ""Sharon Madden"", ""Steve Valentine"", ""Jimmie F. Skaggs"", ""Clement Blake""]","[""France""]","[""Captain Movies"", ""Sagittaire Films"", ""Le Studio Canal+""]","[""Adventure"", ""Horror"", ""Mystery"", ""Thriller""]","[""B-Horror"", ""Dark Comedy"", ""Folk Horror"", ""Psychological Drama"", ""Psychological Horror"", ""Psychological Thriller"", ""Road Trip"", ""Supernatural Horror"", ""Suspense Mystery"", ""Tragedy""]","[""christmas eve"", ""male masturbation"", ""christmas"", ""forest"", ""woods"", ""night"", ""going in circles"", ""christmas horror"", ""masturbation"", ""surprise after end credits"", ""surprise ending"", ""gay slur"", ""cabin in the woods"", ""female rear nudity"", ""female nudity"", ""no cell phone signal"", ""supernatural horror"", ""redneck"", ""vacation gone wrong"", ""dead but doesn't know it"", ""man wears black"", ""holiday horror"", ""afterlife"", ""dark comedy"", ""lips bitten off"", ""reference to playstation"", ""reference to motel 6"", ""burned corpse"", ""road trip"", ""asleep in the car"", ""fell asleep driving"", ""coma"", ""pie"", ""frozen in time"", ""father hits daughter"", ""hospital"", ""never ending road"", ""scene during end credits"", ""b horror"", ""road trip adventure"", ""psychological drama"", ""tragedy drama"", ""psychological thriller"", ""dark fantasy"", ""supernatural fantasy"", ""suspense mystery"", ""psychological horror"", ""dramedy drama"", ""supernatural drama"", ""supernatural thriller""]","Christmas Eve. On his way to his in-laws with his family, Frank Harrington decides to try a shortcut, for the first time in 20 years. It turns out to be the biggest mistake of his life.",6.4,34468,"","[""English""]","R","violence, language, sexual content and some drug use","7 wins & 5 nominations total","https://www.imdb.com/video/vi3558719769/"
"tt0368909","Ong-Bak: The Thai Warrior","Ong-Bak",2005,105,"https://m.media-amazon.com/images/M/MV5BOTcwMTAzNDItODg2MC00MjE0LWEyNzYtYzZjNjZmNjdhODE2XkEyXkFqcGc@._V1_.jpg","[""Prachya Pinkaew""]","[""Panna Rittikrai"", ""Prachya Pinkaew"", ""Suphachai Sittiaumponpan""]","[""Tony Jaa"", ""Phetthai Vongkumlao"", ""Pumwaree Yodkamol"", ""Suchao Pongwilai"", ""Chatthapong Phantana-Angkul"", ""Wannakit Sirioput"", ""Cheathavuth Watcharakhun"", ""Rungrawee Barijindakul"", ""Pornpimol Chookanthong"", ""Chumphorn Thepphithak"", ""Sukanya Kongkawong"", ""Boonsri Yindee"", ""Woranard Tantipidok"", ""Sawang Rodnuch"", ""Sutin Rodnuch"", ""Udom Chouncheun"", ""Arirat Ratanakaitkosol"", ""Woravit Tanochitsirikul""]","[""Thailand"", ""Hong Kong"", ""France""]","[""Baa-Ram-Ewe"", ""Sahamongkol Film International""]","[""Action"", ""Crime"", ""Thriller""]","[""Thai"", ""Kung Fu"", ""Martial Arts"", ""Action"", ""Crime"", ""Thriller""]","[""thailand"", ""antique smuggling"", ""martial arts"", ""buddha"", ""martial arts action"", ""village"", ""young"", ""artist"", ""crooked gambling"", ""kung fu action"", ""asia"", ""combat"", ""head"", ""muay thai"", ""martial artist"", ""thief"", ""statue"", ""thug"", ""gang"", ""desecration"", ""elephant"", ""syringe"", ""two man saw"", ""kip up"", ""cave"", ""machete"", ""smoking"", ""helmet"", ""silencer"", ""gun"", ""gunfire"", ""tuk tuk"", ""construction crew"", ""fruit cart"", ""addict"", ""letter from home"", ""police"", ""coin"", ""refrigerator"", ""scaffold"", ""knife"", ""chase"", ""gambling"", ""covered in mud"", ""tree"", ""flag"", ""underwater scene"", ""buddha statue"", ""looting"", ""looted art""]","When the head of a statue sacred to a village is stolen, a young martial artist goes to the big city and finds himself taking on the underworld to retrieve it.",7.1,80581,"","[""Thai"", ""English""]","R","sequences of strong violence, language, some drug use and sexuality","2 wins & 5 nominations total","https://www.imdb.com/video/vi3264872729/"
"tt0292506","The Recruit","The Recruit",2003,115,"https://m.media-amazon.com/images/M/MV5BMjE5MDMzOTk3MV5BMl5BanBnXkFtZTYwNTE0NTg2._V1_.jpg","[""Roger Donaldson""]","[""Roger Towne"", ""Kurt Wimmer"", ""Mitch Glazer""]","[""Al Pacino"", ""Colin Farrell"", ""Bridget Moynahan"", ""Gabriel Macht"", ""Kenneth Mitchell"", ""Mike Realba"", ""Ron Lea"", ""Karl Pruner"", ""Jeanie Calleja"", ""Jenny Cooper"", ""Angelo Tsarouchas"", ""Veronica Hurnick"", ""Eugene Lipinski"", ""Mark Ellis"", ""Richard Fitzpatrick"", ""John Watson"", ""Chris Owens"", ""Jessica Greco""]","[""United States"", ""Switzerland""]","[""Touchstone Pictures"", ""Spyglass Entertainment"", ""Epsilon Motion Pictures""]","[""Action"", ""Thriller""]","[""Spy"", ""Action"", ""Thriller""]","[""recruit"", ""training"", ""jefferson memorial"", ""capitol building"", ""union station washington d.c."", ""man tied up"", ""tied to chair"", ""cia central intelligence agency"", ""spy thriller"", ""handsome man"", ""young"", ""female pedal pumping"", ""smithsonian institution"", ""two word title"", ""secret"", ""mission"", ""suspense"", ""cat and mouse"", ""trust"", ""spy"", ""tied hands"", ""incarceration"", ""applause"", ""stage"", ""music band"", ""dancing"", ""gambling"", ""gunshot"", ""technology"", ""monitor"", ""harmonica"", ""brassiere"", ""secrecy"", ""making out"", ""bugging device"", ""headphones"", ""electronics"", ""cover story"", ""elevator"", ""fireplace"", ""photograph"", ""isolation tank"", ""punched in the face"", ""assault"", ""weapon"", ""document"", ""infiltration"", ""gadget"", ""cigar smoking"", ""transmitter"", ""microphone"", ""facility"", ""target practice"", ""persian"", ""interview"", ""phone booth"", ""mask"", ""writer"", ""compact disc"", ""undercover"", ""riding a bicycle"", ""newspaper clipping"", ""boxing gloves"", ""scoped rifle"", ""interrogation"", ""playing cards"", ""monument"", ""scream"", ""pain"", ""captive"", ""covert"", ""crab"", ""code"", ""anger"", ""speech"", ""bomb"", ""soldier"", ""explosion"", ""helicopter"", ""guard"", ""bus"", ""security"", ""classroom"", ""tattoo"", ""gym"", ""agent"", ""exercise"", ""shootout"", ""public address system"", ""held at gunpoint"", ""bullhorn"", ""searchlight"", ""instructor"", ""flashlight"", ""laptop computer"", ""car crash"", ""memory stick"", ""bridge"", ""memorial"", ""briefcase""]","A brilliant young CIA trainee is asked by his mentor to help find a mole in the Agency.",6.6,145942,"","[""English"", ""Persian"", ""Russian""]","PG-13","violence, sexuality and language","2 nominations total","https://www.imdb.com/video/vi499253529/"
"tt0367495","Anbe Sivam","Anbe Sivam",2003,160,"https://m.media-amazon.com/images/M/MV5BNDAxNWM0NmMtOTE0YS00M2I0LTkwNjItNWY2N2VmNzJiZTdmXkEyXkFqcGc@._V1_.jpg","[""Sundar C.""]","[""Kamal Haasan"", ""Madan"", ""Mohan Nair""]","[""Kamal Haasan"", ""Madhavan"", ""Kiran Rathod"", ""Nassar"", ""Santhana Bharathi"", ""Uma Riyaz Khan"", ""Yugi Sethu"", ""Ilavarasu"", ""Balu Anand"", ""Seema"", ""R.S. Shivaji"", ""Laxmi Rattan"", ""Chelladurai"", ""Hillaary"", ""Jacob"", ""Madhaiyyan"", ""Jaya Murali"", ""Muthukalai""]","[""India""]","[""Lakshmi Movie Makers""]","[""Adventure"", ""Comedy"", ""Drama""]","[""Tamil"", ""Adventure"", ""Comedy"", ""Drama""]","[""man wears eyeglasses"", ""child in jeopardy"", ""arranged marriage"", ""swimming pool"", ""comrade"", ""flood"", ""cliff"", ""journey"", ""wedding"", ""blood"", ""communist"", ""accident"", ""henchman"", ""train accident"", ""train"", ""fight"", ""love"", ""industrialist"", ""flashback"", ""airport"", ""train station"", ""reference to karl marx"", ""marriage hall"", ""reference to god"", ""crying"", ""fingers in ears"", ""cpr"", ""friendship"", ""rubber ball"", ""ambulance"", ""blood donation"", ""blood donor"", ""covered in blood"", ""severed head"", ""headless corpse"", ""robbery"", ""train ride"", ""punched in the nose"", ""argument"", ""generosity"", ""compassion"", ""recovery"", ""disfigured face"", ""nun"", ""accident victim"", ""bus falling off a cliff"", ""bus crash"", ""bus accident"", ""stray dog"", ""elopement""]","Two men, one young and arrogant, the other damaged - physically but not spiritually - by life, are thrown together by circumstances, and find that they are in some ways bound together by fate.",8.6,27515,"","[""Tamil""]","","","2 wins & 3 nominations total","https://www.imdb.com/video/vi2824911641/"
"tt0318374","The Cooler","The Cooler",2004,101,"https://m.media-amazon.com/images/M/MV5BMjUwMTgyN2UtMGI2OS00NDFjLTk1MjQtYTJmMDQwNGYyYzU1XkEyXkFqcGc@._V1_.jpg","[""Wayne Kramer""]","[""Frank Hannah"", ""Wayne Kramer""]","[""William H. Macy"", ""Maria Bello"", ""Alec Baldwin"", ""Shawn Hatosy"", ""Ron Livingston"", ""Paul Sorvino"", ""Estella Warren"", ""Arthur J. Nascarella"", ""Joey Fatone"", ""M.C. Gainey"", ""Ellen Greene"", ""Don Scribner"", ""Tony Longo"", ""Richard Israel"", ""Timothy Landfield"", ""T.J. Gioia"", ""Jewel Shepard"", ""Gordon Michaels""]","[""United States""]","[""ContentFilm"", ""Pierce/Williams Entertainment"", ""Furst Films""]","[""Drama"", ""Romance""]","[""Dark Romance"", ""Psychological Drama"", ""Drama"", ""Romance""]","[""casino"", ""card playing"", ""sex in bed"", ""female frontal nudity"", ""female rear nudity"", ""female full frontal nudity"", ""waitress"", ""money"", ""cocktail waitress"", ""gambling"", ""public nudity"", ""orgasm"", ""cunnilingus"", ""sex"", ""female nudity"", ""card dealer"", ""casino card game"", ""blackjack"", ""oral sex"", ""gambler"", ""red panties"", ""luck"", ""cooler"", ""mob"", ""loser"", ""high roller"", ""neo noir"", ""fondling"", ""undressing"", ""nightclub singer"", ""prostitute"", ""cheating"", ""dice"", ""bad luck"", ""cigarette smoking"", ""male nudity"", ""blonde woman"", ""topless dancer"", ""school"", ""extreme close up"", ""playing craps"", ""drug addict"", ""studio apartment"", ""trembling hand"", ""alka seltzer"", ""architectural model"", ""reference to danny davies gans"", ""gold zippo lighter"", ""lucky streak"", ""slight of hand"", ""drinking liquor from a bottle"", ""changing sex position"", ""close up of eyes"", ""mistaken for a prostitute"", ""woman wears a thong body suit"", ""tattoo on butt"", ""punched in the face over and over"", ""faking labor pains"", ""yab yum sex position"", ""physical disability"", ""playing roulette"", ""dice tattoo"", ""facial cut"", ""black persian cat"", ""limping man"", ""cigar smoking"", ""looking over shoulder"", ""male star appears nude"", ""female orgasm"", ""shooting up"", ""sweaty face"", ""male singer"", ""screaming fans"", ""breaking a mirror"", ""switching dice"", ""mob execution"", ""hearing sex through a wall"", ""death of a friend"", ""hit by a car"", ""jackpot"", ""loaded dice"", ""bankroll"", ""female star appears nude"", ""shangri la hotel and casino las vegas"", ""band the musical group"", ""love"", ""fictional tv show"", ""pregnant woman smokes"", ""mother gives up her child for adoption"", ""man hits a woman"", ""dark romance"", ""psychological drama"", ""cocktail"", ""scam"", ""losing"", ""winning"", ""hotel"", ""limp"", ""jinx"", ""violence""]","In an old school Las Vegas casino, its top gambling jinx breaks his curse when he falls in love, much to his boss' consternation.",6.9,36762,"","[""English""]","R","strong sexuality, violence, language and some drug use","","https://www.imdb.com/video/vi1743782169/"
"tt0320244","Party Monster","Party Monster",2003,98,"https://m.media-amazon.com/images/M/MV5BYmU2ZjQ5ZjItODY5ZC00NTJjLWEzOTktNDY5YTc1NDM5NmQ5XkEyXkFqcGc@._V1_.jpg","[""Fenton Bailey"", ""Randy Barbato""]","[""Fenton Bailey"", ""Randy Barbato"", ""James St. James""]","[""Macaulay Culkin"", ""Wilson Cruz"", ""Seth Green"", ""Diana Scarwid"", ""Dillon Woolley"", ""Marilyn Manson"", ""Dylan McDermott"", ""Mia Kirshner"", ""Wilmer Valderrama"", ""Elliot Kriss"", ""Janis Dardaris"", ""Manny Perez"", ""Justin Hagan"", ""Brendan O'Malley"", ""Phillip Knasiak"", ""John Henry Summerour"", ""John Stamos"", ""Chloë Sevigny""]","[""United States""]","[""World of Wonder Productions"", ""Killer Films"", ""ContentFilm""]","[""Biography"", ""Crime"", ""Drama"", ""Thriller""]","[""Dark Comedy"", ""Docudrama"", ""True Crime"", ""Biography"", ""Crime"", ""Drama"", ""Thriller""]","[""bare chested male"", ""male nudity"", ""male rear nudity"", ""sadomasochism"", ""men's bathroom"", ""young man"", ""christmas"", ""child molestation"", ""breaking the fourth wall"", ""boyfriend boyfriend relationship"", ""ketamine"", ""gay slur"", ""true crime"", ""rise and fall"", ""dark comedy"", ""er emergency room"", ""bisexual character"", ""homosexual character"", ""gay character"", ""docudrama drama"", ""party"", ""club kid"", ""publicity"", ""drano"", ""disco"", ""friend"", ""promoter"", ""1990s"", ""1980s"", ""murder"", ""mousehole"", ""mouse"", ""delusion"", ""vomiting"", ""self loathing"", ""manhattan new york city"", ""writing"", ""writer"", ""writer's block"", ""wrestling"", ""wine"", ""wealth"", ""underwear"", ""trust fund"", ""superficiality"", ""sunday school teacher"", ""suicide attempt"", ""studio 54 manhattan new york city"", ""sense of smell"", ""self destructiveness""]","Based on the true story of Michael Alig, a Club Kid party organizer whose life was sent spiraling down when he bragged on television about killing his drug dealer and roommate.",6.2,17953,"","[""English""]","R","pervasive drug use, language and some violence","4 nominations total","https://www.imdb.com/video/vi279904537/"
"tt0285861","Owning Mahowny","Owning Mahowny",2003,104,"https://m.media-amazon.com/images/M/MV5BMTI1MDg5NDY4Nl5BMl5BanBnXkFtZTYwODYxNzk5._V1_.jpg","[""Richard Kwietniowski""]","[""Gary Stephen Ross"", ""Maurice Chauvet""]","[""Philip Seymour Hoffman"", ""Minnie Driver"", ""John Hurt"", ""Maury Chaykin"", ""Ian Tracey"", ""Sonja Smits"", ""K.C. Collins"", ""Jason Blicker"", ""Vince Corazza"", ""Roger Dunn"", ""Eric Fink"", ""Mike 'Nug' Nahrgang"", ""Tanya Henley"", ""Brona Brown"", ""Philip Craig"", ""Michael Caruana"", ""Gary Brennan"", ""Matthew Ferguson""]","[""Canada"", ""United Kingdom""]","[""Alliance Atlantis Communications"", ""Astral Media"", ""Canadian Film or Video Production Tax Credit (CPTC)""]","[""Crime"", ""Drama"", ""Thriller""]","[""True Crime"", ""Crime"", ""Drama"", ""Thriller""]","[""gambling"", ""embezzlement"", ""atlantic city new jersey"", ""gambling debt"", ""gambling casino"", ""gambling addiction"", ""casino"", ""based on true story"", ""based on book"", ""true crime"", ""bank"", ""toronto ontario canada"", ""bank fraud"", ""bank manager"", ""fraud"", ""obsession"", ""money"", ""bug in telephone"", ""cleaners"", ""exercise class"", ""parking garage"", ""policeman"", ""police"", ""prison"", ""arrest"", ""surveillance camera"", ""surveillance"", ""addict"", ""boyfriend girlfriend relationship"", ""airport"", ""airplane"", ""tape recorder"", ""boardwalk"", ""rain"", ""body search"", ""bowling alley"", ""bowling"", ""audit"", ""ice rink"", ""snowing"", ""las vegas nevada"", ""underwear"", ""men's bathroom"", ""slot machine"", ""hotel"", ""safe"", ""theft"", ""thief"", ""shower"", ""female nudity"", ""nudity"", ""banker"", ""niagara falls"", ""1980s"", ""secret life"", ""compulsive gambler"", ""gambler"", ""embezzler""]","A bank manager with: (a) a gambling problem and (b) access to a multimillion dollar account gets into a messy situation. Based on the story of the largest one-man bank fraud in Canadian history.",7.0,15762,"","[""English""]","R","language and some sexuality","3 wins & 5 nominations total","https://www.imdb.com/video/vi2661220633/"
