"id","title","original_title","year","runtime","poster_url","director","writer","cast","production_country","production_companies","genre","tag","keyword","plot","rating","vote_count","popularity","language","mprating","mprated_reason","awards","trailer_url"
"tt10016180","The Little Things","The Little Things",2021,128,"https://m.media-amazon.com/images/M/MV5BZmRjYmQ5Y2YtYTUyMy00OTg0LWE1YmEtZTI2NDYxYTBhYTYxXkEyXkFqcGc@._V1_.jpg","[""John Lee Hancock""]","[""John Lee Hancock""]","[""Denzel Washington"", ""Rami Malek"", ""Jared Leto"", ""Chris Bauer"", ""Michael Hyatt"", ""Terry Kinney"", ""Natalie Morales"", ""Isabel Arraiza"", ""Joris Jarsky"", ""Glenn Morshower"", ""Sofia Vassilieva"", ""Jason James Richter"", ""John Kim"", ""Frederick Koehler"", ""Judith Scott"", ""Maya Kazan"", ""Tiffany Gonzalez"", ""Anna McKitrick""]","[""United States""]","[""Gran Via Productions"", ""Warner Bros.""]","[""Crime"", ""Drama"", ""Mystery"", ""Thriller""]","[""Cop Drama"", ""Police Procedural"", ""Psychological Thriller"", ""Serial Killer"", ""Suspense Mystery"", ""Crime"", ""Drama"", ""Mystery"", ""Thriller""]","[""serial killer"", ""los angeles california"", ""murder"", ""murder of a prostitute"", ""female nudity"", ""murder investigation"", ""police station"", ""prostitute"", ""surveillance"", ""year 1990"", ""police"", ""talking to a dead body"", ""detective"", ""dead body"", ""hotel"", ""car chase"", ""sheriff"", ""singing in a car"", ""year 1985"", ""african american protagonist"", ""digging a grave"", ""killed with a shovel"", ""hair barrette"", ""1990s"", ""title spoken by character"", ""cafe"", ""beer"", ""female rear nudity"", ""female full frontal nudity"", ""team work"", ""off duty"", ""last meal"", ""questioning"", ""written by director"", ""singing along to music on a car radio"", ""motel"", ""running in the path of a car"", ""vandalism"", ""kern county california"", ""deputy sheriff"", ""press conference"", ""reference to ricardo leyva munoz 'night stalker' ramirez"", ""reference to no doubt"", ""broken refrigerator"", ""pager"", ""bar"", ""drinking beer from a bottle"", ""comparing bite marks"", ""digging through garbage"", ""tailing a suspect"", ""drive thru"", ""oil derrick"", ""interviewing a suspect"", ""police scanner"", ""police officer kills suspect"", ""writer director producer"", ""no opening credits"", ""female coroner"", ""serial murder"", ""reference to kojak"", ""coffee"", ""man wears eyeglasses"", ""blood"", ""photograph"", ""police car"", ""scene of the crime"", ""telephone"", ""telephone call"", ""newspaper"", ""newspaper headline"", ""prologue"", ""peeping tom"", ""pay phone"", ""following someone"", ""stakeout"", ""reference to columbo"", ""reference to dick tracy"", ""appliance repairman"", ""used appliance store"", ""husband wife relationship"", ""father daughter relationship"", ""swimming pool"", ""police detective"", ""budweiser beer"", ""man with long hair"", ""mustached man"", ""man wears sunglasses"", ""missing person"", ""morgue"", ""san bernardino county california"", ""ex husband ex wife relationship"", ""black american"", ""rearview mirror"", ""fear"", ""listening to a car radio"", ""flashlight"", ""body bag"", ""mirror"", ""looking at oneself in a mirror"", ""gun""]","A deputy sheriff and a sergeant search for a serial killer who's terrorizing Los Angeles.",6.3,136459,"","[""English"", ""Spanish"", ""Arabic""]","R","violent/disturbing images, language and full nudity","1 win & 2 nominations total","https://www.imdb.com/video/vi672579865/"
"tt6857376","Palmer","Palmer",2021,110,"https://m.media-amazon.com/images/M/MV5BN2ZmNTM1YzMtOGNhOC00ZDAyLTgzYjMtN2MwZjE2ZDBkMmVkXkEyXkFqcGc@._V1_.jpg","[""Fisher Stevens""]","[""Cheryl Guerriero""]","[""Justin Timberlake"", ""Juno Temple"", ""Alisha Wainwright"", ""Ryder Allen"", ""June Squibb"", ""Lance E. Nichols"", ""Molly Sue Harrison"", ""JD Evermore"", ""Dean Winters"", ""Wynn Everett"", ""Jesse C. Boyd"", ""Dane Rhodes"", ""Stephen Louis Grush"", ""Carson Minniear"", ""Nicholas X. Parsons"", ""Craig Sheffer"", ""Rachel G. Whittle"", ""Stacie Davis""]","[""United States"", ""Luxembourg""]","[""Sidney Kimmel Entertainment"", ""Hercules Film Fund"", ""Rhea Films (II)""]","[""Drama""]","[""Teen Drama"", ""Drama""]","[""bare chested male"", ""homophobia"", ""gay subtext"", ""hairy armpit"", ""female rear nudity"", ""friendship"", ""ex convict"", ""grandmother grandson relationship"", ""death of grandmother"", ""trailer home"", ""princess costume"", ""calling someone kiddo"", ""calling someone an asshole"", ""school janitor"", ""reference to jackson browne"", ""sex standing up"", ""little boy"", ""cemetery"", ""funeral"", ""church service"", ""reference to jesus christ"", ""female drug addict"", ""bus ride"", ""hugging one's friend"", ""character name as title"", ""birthday party"", ""party hat"", ""ukulele"", ""female teacher"", ""7 year old"", ""halloween costume"", ""title appears in writing"", ""f word"", ""high school football star"", ""janitor"", ""fundraiser"", ""bullied at school"", ""guardianship"", ""child protective services"", ""on parole"", ""abusive boyfriend"", ""kidnapping"", ""arrest"", ""parental custody"", ""bar fight"", ""gender non conforming"", ""apple tv"", ""playing with toys"", ""conservative prejudices"", ""redemption"", ""domestic drama"", ""teen drama"", ""2020s"", ""21st century"", ""male rear nudity"", ""boy dresses as a girl"", ""calling someone a fag"", ""tolerance"", ""adult child relationship"", ""bathtub"", ""towel"", ""bad friend"", ""police officer"", ""school"", ""school kids"", ""teacher student relationship"", ""children's teacher"", ""male female relationship"", ""sex scene"", ""irresponsibility"", ""irresponsible mother"", ""drug addict"", ""aggressive man"", ""abusive man"", ""man drives a car"", ""chain"", ""police station"", ""delegate"", ""gas station"", ""country city"", ""church"", ""protective male"", ""male crying"", ""crying"", ""homophobic boy"", ""boy with glasses"", ""drunk"", ""tattoo on arm"", ""male with tattoo"", ""crucifix tattoo"", ""violence"", ""bar"", ""male nudity"", ""female nudity"", ""paternal love"", ""boy"", ""adoptive father adoptive son relationship"", ""male protagonist"", ""protective father"", ""crossdressing""]","An ex-convict strikes up a friendship with a boy from a troubled home.",7.3,49632,"","[""English""]","R","language, some sexual content/nudity and brief violence","3 nominations total","https://www.imdb.com/video/vi2642395417/"
"tt13872248","The Sadness","Ku bei",2022,99,"https://m.media-amazon.com/images/M/MV5BNmU5YzMxMjQtMzI2MC00MjY2LWJkZjMtZTBlYmU3MzZjNThlXkEyXkFqcGc@._V1_.jpg","[""Rob Jabbaz""]","[""Rob Jabbaz""]","[""Berant Zhu"", ""Regina Lei"", ""Ying-Ru Chen"", ""Tzu-Chiang Wang"", ""Emerson Tsai"", ""Wei-Hua Lan"", ""Ralf Chiu"", ""Chi-Min Chou"", ""Lueh-Geng Huang"", ""An-Long Cai"", ""Chang-Han Liu"", ""Zheng Austin"", ""Kass Tsai""]","[""Taiwan""]","[""Machi Xcelsior Studios""]","[""Horror"", ""Thriller""]","[""Mandarin"", ""Body Horror"", ""Splatter Horror"", ""Zombie Horror"", ""Horror"", ""Thriller""]","[""subway train"", ""plague"", ""stabbed in the eye"", ""borrowing a cell phone to make a call"", ""rape"", ""sexual attack"", ""pandemic"", ""virus"", ""mutating virus"", ""attack"", ""blood"", ""implied unhappy ending"", ""blood spatter"", ""blood splatter"", ""motorcycle"", ""cell phone"", ""subway"", ""subway car"", ""severed finger"", ""hospital"", ""couple"", ""written by director"", ""grenade"", ""blowing someone's head off"", ""barbed wire"", ""body fluid"", ""train"", ""umbrella used as a weapon"", ""axe"", ""handcuffs"", ""3d printed gun"", ""scientist"", ""hazmat suit"", ""covered in blood"", ""stabbed to death"", ""fingers cut off"", ""cartoon on tv"", ""grenade in mouth"", ""hot oil thrown in someone's face"", ""riot"", ""dropping a cellphone"", ""rage virus"", ""no inhibition"", ""psychopathy"", ""sadism"", ""misanthropy"", ""killer instinct"", ""cold blooded killer"", ""butchering a human"", ""human monster"", ""everyone dies"", ""ambiguous ending"", ""downbeat"", ""giving in to madness"", ""giving in to one's rage"", ""epidemic"", ""infected"", ""infection"", ""secretly infected"", ""secret psychopath"", ""female protagonist"", ""baby killed"", ""lynch mob"", ""orders to kill"", ""immune to a virus"", ""youtube video"", ""2020s"", ""borrowing a phone"", ""sexual urge"", ""mass murder"", ""last survivor"", ""handcuffed to a shower railing"", ""taipei taiwan"", ""attack on a hospital"", ""group sex"", ""exploding head"", ""extreme violence"", ""brutality"", ""desirability"", ""thighs"", ""leg"", ""make love"", ""skin"", ""asian woman"", ""east asia"", ""brunette"", ""brunette girl"", ""zombie horror"", ""splatter horror"", ""stabbed in the back"", ""telephone call"", ""kiss"", ""hit with a toaster"", ""viral outbreak"", ""boyfriend girlfriend relationship"", ""young couple"", ""homicidal maniac"", ""text message"", ""dead body"", ""tannoy announcement""]","A young couple trying to reunite amid a city ravaged by a plague that turns its victims into deranged, bloodthirsty sadists.",6.5,24580,"","[""Mandarin""]","","","3 wins & 4 nominations total","https://www.imdb.com/video/vi1823327001/"
"tt11102314","Tribhanga","Tribhanga",2021,95,"https://m.media-amazon.com/images/M/MV5BOWEzYmFmMjEtY2NkNi00OTc5LTk0NjUtNDI2NjQ3NjI0ODVjXkEyXkFqcGc@._V1_.jpg","[""Renuka Shahane""]","[""Renuka Shahane""]","[""Kajol"", ""Tanvi Azmi"", ""Mithila Palkar"", ""Kunaal Roy Kapur"", ""Vaibhav Tatwawadi"", ""Kanwaljeet Singh"", ""Manav Gohil"", ""Shweta Mehendale"", ""Piyush Ranade"", ""Rajani Welankar"", ""Antara Deshpande"", ""Ayush Joshi"", ""Harsha Gupte"", ""Sheetal Shukla"", ""Deepak Kripalani"", ""Reshma Shetty"", ""Arha Mahajan"", ""Shivansh Shukla""]","[""India""]","[""Ajay Devgn Ffilms"", ""Alchemy Productons"", ""Banijay Asia""]","[""Drama"", ""Family""]","[""Hindi"", ""Drama"", ""Family""]","[""1980s"", ""mother"", ""social issue"", ""friend"", ""2021"", ""family relationships"", ""title directed by female"", ""2020s"", ""women""]","The lives of three women spanning the late 1980s to present day and underscores the value of family in everyday life.",6.3,4674,"","[""Hindi""]","","","1 win & 13 nominations total","https://www.imdb.com/video/vi1610858777/"
"tt8550054","Pleasure","Pleasure",2021,109,"https://m.media-amazon.com/images/M/MV5BYzk3YWFlMmQtNjM0My00N2IwLWJjNGYtNjFjMDdlZmY0YTQwXkEyXkFqcGc@._V1_.jpg","[""Ninja Thyberg""]","[""Ninja Thyberg"", ""Peter Modestij""]","[""Sofia Kappel"", ""Zelda Morrison"", ""Evelyn Claire"", ""Chris Cock"", ""Dana DeArmond"", ""Kendra Spade"", ""Jason Toler"", ""Mark Spiegler"", ""Lucy Hart"", ""John Strong"", ""Reza Azar"", ""Aiden Starr"", ""Small Hands"", ""Axel Braun"", ""Bill Bailey"", ""Derrick Pierce"", ""Nathan Bronson"", ""Aramis Sartorio""]","[""Sweden"", ""Netherlands"", ""France"", ""United States"", ""Denmark""]","[""Plattform Produktion"", ""Film i Väst"", ""Sveriges Television (SVT)""]","[""Drama""]","[""Drama""]","[""porn industry"", ""adult entertainment"", ""f rated"", ""triple f rated"", ""female porn star"", ""prostitute"", ""sex worker"", ""nipple piercing"", ""porn actress"", ""aspiring porn star"", ""downward spiral"", ""female pubic hair"", ""male explicit nudity"", ""shaved pubic hair"", ""trimmed pubic hair"", ""female full frontal nudity"", ""female frontal nudity"", ""erect penis"", ""female topless nudity"", ""double anal penetration"", ""male nudity"", ""male full frontal nudity"", ""nipple pierced"", ""swedish prostitute"", ""prostitution"", ""female protagonist"", ""nudity"", ""masturbation"", ""interracial sex"", ""aspiring porn actress"", ""swedish woman in america"", ""interracial threesome"", ""douche"", ""extreme misogyny"", ""erection"", ""female nudity"", ""female rear nudity"", ""sweden"", ""eastern scandinavia"", ""adult industry"", ""cannes 2020"", ""swedish lifestyle"", ""pubic hair"", ""fellatio"", ""pornstar"", ""swedish pornstar"", ""one word title"", ""sex scene"", ""tattoo"", ""flat share"", ""dog"", ""rope"", ""slapped in the face"", ""spitting"", ""grabbed by the hair"", ""party"", ""swimming pool"", ""pushed into water"", ""beach"", ""sea"", ""telephone call"", ""western europe"", ""scandinavia"", ""sexuality"", ""rear nudity"", ""porn actor"", ""porn director"", ""porn set"", ""shooting porn"", ""swedish woman"", ""swede abroad"", ""los angeles california"", ""photo shoot"", ""female friendship"", ""newcomer"", ""facial"", ""anal sex"", ""bad friend"", ""avn awards"", ""lesbian strapon sex"", ""rough lesbian sex"", ""rough sex"", ""sexual humiliation"", ""public humiliation"", ""betrayed by friend"", ""blind ambition"", ""insecurity"", ""power play"", ""female roommates"", ""roughie"", ""rape fetish"", ""filming a rape scene"", ""simulated sex"", ""woman on downward spiral"", ""disillusionment"", ""female porn director"", ""bdsm fetish"", ""female rivalry"", ""filming a bdsm scene"", ""extreme porn""]","Bella Cherry arrives in Los Angeles with dreams of becoming an adult film star, but she soon learns that fame won't come easy as she harnesses her ambition and cunning to rise to the top of this mesmerizing and singular world.",6.3,25481,"","[""English"", ""Swedish""]","R","strong/graphic sexual content including dialogue throughout, sexual violence, graphic nudity, pervasive language, and drug use","10 wins & 13 nominations total","https://www.imdb.com/video/vi3143222041/"
"tt9907782","The Cursed","Eight for Silver",2022,111,"https://m.media-amazon.com/images/M/MV5BYjY3YTkwMjUtNjVhZi00ZTlmLTkxYTktNmMwYzI4M2Q2ZjhiXkEyXkFqcGc@._V1_.jpg","[""Sean Ellis""]","[""Sean Ellis""]","[""Boyd Holbrook"", ""Kelly Reilly"", ""Alistair Petrie"", ""Roxane Duran"", ""Nigel Betts"", ""Stuart Bowman"", ""Simon Kunz"", ""Amelia Crouch"", ""Max Mackintosh"", ""Tommy Rodger"", ""Áine Rose Daly"", ""Millie Kiss"", ""Tom Sweet"", ""Romy Ellis"", ""Parker Ellis"", ""Gary Oliver"", ""Richard Cunningham"", ""Pascale Becouze""]","[""United Kingdom"", ""France"", ""United States""]","[""LD Entertainment"", ""Piste Rouge""]","[""Fantasy"", ""Horror"", ""Mystery""]","[""Body Horror"", ""Folk Horror"", ""Supernatural Horror"", ""Werewolf Horror"", ""Fantasy"", ""Horror"", ""Mystery""]","[""curse"", ""revenge curse"", ""revenge from beyond the grave"", ""gypsy curse"", ""silver bullet"", ""silver"", ""gypsy"", ""monster"", ""family curse"", ""sister misses brother"", ""vow of revenge"", ""cursed"", ""revenge"", ""revenge killing"", ""cursed man"", ""creature feature"", ""written by director"", ""brief female frontal nudity"", ""female topless nudity"", ""female rear nudity"", ""non sexual female nudity"", ""village"", ""19th century"", ""period piece"", ""rural horror"", ""rural setting"", ""pathologist"", ""british horror"", ""european horror"", ""french village"", ""vicar"", ""werewolf"", ""human scarecrow"", ""buried alive"", ""teeth"", ""false teeth"", ""beast"", ""creature"", ""nightmare sequence"", ""shared nightmare"", ""recurring nightmare"", ""nightmare"", ""unseen attacker"", ""animal hunting a human"", ""widower"", ""gypsy family"", ""genocide"", ""land grab"", ""land dispute"", ""land baron""]","A brutal land baron massacres a Gypsy clan claiming his land, unleashing a curse that brings monstrous consequences to his village.",6.2,21751,"","[""English"", ""Romanian""]","","","5 nominations total","https://www.imdb.com/video/vi1819656985/"
"tt3661210","The Dig","The Dig",2021,112,"https://m.media-amazon.com/images/M/MV5BZGEzZjNkMTgtOTZiYy00OWZmLWE1MjMtODllMzJkNzQ4M2FlXkEyXkFqcGc@._V1_.jpg","[""Simon Stone""]","[""Moira Buffini"", ""John Preston""]","[""Carey Mulligan"", ""Ralph Fiennes"", ""Lily James"", ""Stephen Worrall"", ""Danny Webb"", ""Archie Barnes"", ""Robert Wilfort"", ""James Dryden"", ""Joe Hurst"", ""Paul Ready"", ""Peter McDonald"", ""Christopher Godwin"", ""Ellie Piercy"", ""Bronwyn James"", ""Desmond Kaliszewski"", ""Monica Dolan"", ""Johnny Flynn"", ""Jonah Rzeskiewicz""]","[""United Kingdom"", ""United States""]","[""Netflix"", ""Magnolia Mae Films"", ""Clerkenwell Films""]","[""Biography"", ""Drama"", ""History""]","[""Period Drama"", ""Biography"", ""Drama"", ""History""]","[""discovery"", ""archeological dig"", ""gay character"", ""implied homosexuality"", ""bare chested man"", ""excavation of sutton hoo"", ""boy"", ""boat"", ""airplane"", ""homosexuals"", ""woman undresses for a man"", ""side boob"", ""oar"", ""burial mound"", ""gas mask"", ""magnifying glass"", ""buried alive"", ""mouth to mouth resuscitation"", ""performing cpr"", ""cpr"", ""aluminum foil hat"", ""boy running"", ""sleeping child"", ""sleeping boy"", ""buried artifacts"", ""archeological site"", ""wheel barrow"", ""sledgehammer"", ""round burial mound"", ""rain"", ""mounds"", ""artifact"", ""nurse"", ""classic car"", ""boy riding a bicycle"", ""lighting a match"", ""keeping a promise"", ""flying in formation"", ""shovel"", ""camera"", ""convertible"", ""telescope"", ""view through a telescope"", ""girl using a cane"", ""reading a newspaper"", ""suffolk england"", ""tent"", ""walking through a field"", ""flock of birds"", ""drinking beer"", ""movie theater"", ""watching a movie"", ""candle"", ""burning candle"", ""crying"", ""swimming"", ""swimming with clothes on"", ""dead body"", ""necklace"", ""campfire"", ""bonfire"", ""flashlight"", ""moon viewed through a telescope"", ""declaration of war"", ""man reads a newspaper"", ""man rides a bicycle"", ""crying woman"", ""sailboat"", ""rowboat"", ""soldier"", ""photograph"", ""life"", ""year 1939"", ""home"", ""young girl"", ""period drama"", ""1930s"", ""photography"", ""reframe stamp"", ""two word title"", ""based on true story"", ""bicycle"", ""sunset"", ""mother son relationship"", ""infantry"", ""reference to howard carter"", ""reference to tutankhamun"", ""soaking in a bathtub"", ""pipe smoking"", ""airplane crash"", ""female nudity"", ""female topless nudity"", ""f rated""]","An archaeologist embarks on the historically important excavation of Sutton Hoo in 1938.",7.1,87479,"","[""English""]","","","Nominated for 5 BAFTA Awards 3 wins & 11 nominations total","https://www.imdb.com/video/vi3778920729/"
"tt10329614","Censor","Censor",2021,84,"https://m.media-amazon.com/images/M/MV5BN2YwNjM3MGUtYzZmZC00MTY4LTk2YzUtZDJiMDVlMDAwZjI0XkEyXkFqcGc@._V1_.jpg","[""Prano Bailey-Bond""]","[""Prano Bailey-Bond"", ""Anthony Fletcher""]","[""Niamh Algar"", ""Michael Smiley"", ""Nicholas Burns"", ""Vincent Franklin"", ""Sophia La Porta"", ""Adrian Schiller"", ""Clare Holman"", ""Andrew Havill"", ""Felicity Montagu"", ""Danny Lee Wynter"", ""Clare Perkins"", ""Guillaume Delaunay"", ""Richard Glover"", ""Erin Shanagher"", ""Beau Gadsdon"", ""Amelie Child Villiers"", ""Matthew Earley"", ""Ric Renton""]","[""United Kingdom""]","[""Silver Salt Films"", ""British Film Institute (BFI)"", ""Film4""]","[""Horror"", ""Mystery"", ""Thriller""]","[""Folk Horror"", ""Psychological Horror"", ""Suspense Mystery"", ""Whodunnit"", ""Horror"", ""Mystery"", ""Thriller""]","[""film censor"", ""cabin in the woods"", ""england"", ""mysterious disappearance"", ""video nasties as subject"", ""vhs tape"", ""title directed by female"", ""static on tv screen"", ""vhs rental store"", ""mistaken identity"", ""projection room"", ""watching a horror movie"", ""violence"", ""surrealism"", ""suspense mystery"", ""psychological horror"", ""disappearance of sister"", ""missing sister"", ""search for missing sister"", ""missing daughter"", ""video"", ""missing child"", ""lost in the woods"", ""loss of daughter"", ""film director"", ""dream sequence"", ""film canister"", ""writing down an address"", ""mob of reporters"", ""typewriter"", ""award trophy"", ""film producer"", ""notepad"", ""train"", ""smoking"", ""records room"", ""haunted wood"", ""film set"", ""makeup artist"", ""making a horror film"", ""newspaper headline"", ""splashed with blood"", ""fake blood"", ""polaroid camera"", ""foggy night"", ""woman drives a car"", ""film camera"", ""wielding an axe"", ""rainbow"", ""suburban family"", ""anonymous telephone call"", ""sister sister relationship"", ""sister"", ""retro"", ""blood"", ""grindhouse film"", ""female vomiting"", ""candy cinema"", ""trophy used as weapon"", ""co written by director"", ""year 1985"", ""tape"", ""psychotic episode"", ""axe wielding maniac"", ""axe used as a weapon"", ""camera"", ""watching video"", ""psychological"", ""dysfunctional family"", ""woman kills a man"", ""red"", ""severed arm"", ""tabloid newspaper"", ""younger version of character"", ""reference to margaret thatcher"", ""woman wears glasses"", ""flashback"", ""woman in danger"", ""screening room"", ""censor"", ""reference to king lear"", ""redhead girl"", ""amnesiac"", ""film within a film"", ""living severed head"", ""close up of an eye"", ""woman running through the woods"", ""telephone call to mother"", ""close up of eyes"", ""loss of hope"", ""teenage sister"", ""hypodermic needle"", ""reference to cyclops"", ""little girl"", ""decapitation"", ""reference to homer's odyssey"", ""man rips open a woman's shirt"", ""harassing phone calls"", ""reference to shakespeare"", ""video store""]","After viewing a strangely familiar video nasty, Enid, a film censor, sets out to solve the past mystery of her sister's disappearance, embarking on a quest that dissolves the line between fiction and reality.",6.0,22360,"","[""English""]","","","5 wins & 31 nominations total","https://www.imdb.com/video/vi1975959577/"
"tt6571548","The White Tiger","The White Tiger",2021,125,"https://m.media-amazon.com/images/M/MV5BOWUyNDEyMDgtM2IwNy00MTllLWJiMzUtODQ2ODcxZjk4N2ExXkEyXkFqcGc@._V1_.jpg","[""Ramin Bahrani""]","[""Ramin Bahrani"", ""Aravind Adiga""]","[""Adarsh Gourav"", ""Rajkummar Rao"", ""Priyanka Chopra Jonas"", ""Vedant Sinha"", ""Kamlesh Gill"", ""Sandeep Singh"", ""Tilak Raj"", ""Satish Kumar"", ""Harshit Mahawar"", ""Mahesh Pillai"", ""Rajinder Singh Pancharia"", ""Mahesh Manjrekar"", ""Vijay Maurya"", ""Sanket Shanware"", ""Balvinder Singh Baryah"", ""Akshay Sharma"", ""B Shantanu"", ""Swaroop Sampat""]","[""India"", ""United States""]","[""Lava Media"", ""ARRAY Filmworks"", ""India Take One Productions""]","[""Crime"", ""Drama""]","[""Hindi"", ""Crime"", ""Drama""]","[""based on novel"", ""village"", ""class"", ""reference to facebook"", ""reference to the internet"", ""rooster"", ""f word"", ""no opening credits"", ""in medias res"", ""police officer"", ""force"", ""money"", ""secret"", ""organized crime"", ""2020s"", ""21st century"", ""color in title"", ""animal in title"", ""criminal"", ""title spoken by character""]","An ambitious Indian driver uses his wit and cunning to escape from poverty and rise to the top. An epic journey based on the New York Times bestseller.",7.1,68346,"","[""Hindi"", ""English""]","R","language, violence and sexual material","","https://www.imdb.com/video/vi3440689433/"
"tt5562070","Wish Dragon","Wish Dragon",2021,98,"https://m.media-amazon.com/images/M/MV5BMWM1YmJmYWMtMDM1Ni00ZGM2LTkxODYtOTU1ZjA4MTFkMDM1XkEyXkFqcGc@._V1_.jpg","[""Chris Appelhans""]","[""Chris Appelhans"", ""Xiaocao Liu""]","[""Jimmy Wong"", ""John Cho"", ""Constance Wu"", ""Natasha Liu Bordizzo"", ""Jimmy O. Yang"", ""Aaron Yoo"", ""Will Yun Lee"", ""Bobby Lee"", ""Nico Santos"", ""Ronny Chieng"", ""Alyssa Abiera"", ""Ian Chen"", ""Gabriel Lee"", ""Sumalee Montano"", ""Gustav Lindquist"", ""Levi Nunez"", ""Nora Wyman"", ""Jeremy Maxwell""]","[""China"", ""United States"", ""Thailand"", ""Czech Republic""]","[""Base Animation"", ""Sony Pictures Animation"", ""Sparkle Roll Media""]","[""Animation"", ""Adventure"", ""Comedy""]","[""Computer Animation"", ""Quirky Comedy"", ""Urban Adventure"", ""Adventure"", ""Animation"", ""Comedy"", ""Family"", ""Fantasy"", ""Romance""]","[""dragon"", ""cgi animation"", ""magic"", ""puppy"", ""computer animation"", ""boy"", ""chinese"", ""wish"", ""shanghai"", ""childhood"", ""best friend"", ""friend"", ""power"", ""china"", ""secret"", ""promise"", ""friendship"", ""birthday"", ""wealth"", ""lie"", ""heaven"", ""expectation"", ""3d animation"", ""gold"", ""2020s"", ""21st century"", ""cg animation"", ""urban adventure"", ""3d"", ""3 dimensional"", ""shanghai china"", ""asia"", ""urban setting"", ""quirky comedy"", ""character named li na"", ""butt"", ""wedgie"", ""boy rear nudity"", ""boy protagonist""]","Determined teen Din is longing to reconnect with his childhood best friend when he meets a wish-granting dragon who shows him the magic of possibilities.",7.2,37611,"","[""English""]","","","4 nominations total","https://www.imdb.com/video/vi4007641113/"
