"id","title","original_title","year","runtime","poster_url","director","writer","cast","production_country","production_companies","genre","tag","keyword","plot","rating","vote_count","popularity","language","mprating","mprated_reason","awards","trailer_url"
"tt1465522","Tucker and Dale vs Evil","Tucker and Dale vs Evil",2010,89,"https://m.media-amazon.com/images/M/MV5BODQ5NDQ0MjkwMF5BMl5BanBnXkFtZTcwNDg1OTU4NQ@@._V1_.jpg","[""Eli Craig""]","[""Eli Craig"", ""Morgan Jurgenson""]","[""Tyler Labine"", ""Alan Tudyk"", ""Katrina Bowden"", ""Jesse Moss"", ""Philip Granger"", ""Brandon Jay McLaren"", ""Christie Laing"", ""Chelan Simmons"", ""Travis Nelson"", ""Alex Arsenault"", ""Adam Beauchesne"", ""Joseph Allan Sutherland"", ""Mitchell Verigin"", ""Angela DeCorte"", ""Karen Reigh"", ""Tye Evans"", ""Dave Brown"", ""Bill Baksa""]","[""Canada"", ""United Kingdom"", ""United States"", ""India""]","[""Reliance Big Pictures"", ""Loubyloo Productions"", ""Gynormous Pictures""]","[""Comedy"", ""Horror""]","[""Buddy Comedy"", ""Dark Comedy"", ""Farce"", ""Parody"", ""Slasher Horror"", ""Comedy"", ""Horror""]","[""cabin in the woods"", ""pickled eggs"", ""cabin"", ""group of friends"", ""blonde"", ""accidental death"", ""redneck stereotype"", ""hung upside down"", ""nail gun"", ""girl in bra and panties"", ""chainsaw"", ""gas station"", ""slasher parody"", ""college student"", ""dog"", ""person on fire"", ""freak accident"", ""scythe"", ""woodchipper"", ""skinny dipping"", ""redneck"", ""cutoff shorts"", ""cut off jeans"", ""bloody face"", ""tied up"", ""vacation home"", ""burned face"", ""vacation"", ""hillbilly"", ""beer"", ""college kid"", ""voyeurism"", ""voyeur"", ""female frontal nudity"", ""nudity"", ""nude girl"", ""breasts"", ""scantily clad female"", ""panties"", ""unwanted kiss"", ""night"", ""cleavage"", ""accidental suicide"", ""blood"", ""fishing"", ""boat"", ""paternity revealed"", ""sawmill"", ""strapped to sawmill"", ""circular saw"", ""misunderstanding"", ""booby trap"", ""severed finger"", ""accidental shooting"", ""accidental killing"", ""nail in the head"", ""police officer killed"", ""eavesdropping"", ""axe throwing"", ""circular saw blade"", ""trivial pursuit"", ""board game"", ""head bandage"", ""miscommunication"", ""bee attack"", ""beehive"", ""general store"", ""pickup truck"", ""stockholm syndrome"", ""girl stripped down to panties"", ""swimming in underwear"", ""impalement"", ""body in chipper"", ""forced to watch rape"", ""bump on the head"", ""blue bra and panties"", ""blue panties"", ""blue bra"", ""female nudity"", ""false accusation of murder"", ""character names in title"", ""hixploitation"", ""rednecksploitation"", ""versus in title"", ""falling from height"", ""pickaxe"", ""hillbilly horror"", ""vacation gone wrong"", ""parody comedy"", ""stupidity"", ""f word"", ""absurd violence"", ""graphic violence"", ""gore"", ""male villain"", ""bloody violence"", ""grindhouse film"", ""male name in title"", ""male friendship"", ""male protagonist""]","Affable hillbillies Tucker and Dale are on vacation at their dilapidated mountain cabin when they are mistaken for murderers by a group of preppy college students.",7.5,205127,893.0,"[""English""]","R","bloody horror violence, language and brief nudity","12 wins & 14 nominations total","https://www.imdb.com/video/vi4022508569/"
"tt1120985","Blue Valentine","Blue Valentine",2011,112,"https://m.media-amazon.com/images/M/MV5BMTU4MTQ2MzA1Ml5BMl5BanBnXkFtZTcwODE3NTgwNA@@._V1_.jpg","[""Derek Cianfrance""]","[""Derek Cianfrance"", ""Joey Curtis"", ""Cami Delavigne""]","[""Ryan Gosling"", ""Michelle Williams"", ""John Doman"", ""Faith Wladyka"", ""Mike Vogel"", ""Marshall Johnson"", ""Jen Jones"", ""Maryann Plunkett"", ""James Benatti"", ""Barbara Troy"", ""Carey Westbrook"", ""Ben Shenkman"", ""Eileen Rosen"", ""Enid Graham"", ""Ashley Gurnari"", ""Jack Parshutich"", ""Samii Ryan"", ""Mark Benginia""]","[""United States""]","[""Incentive Filmed Entertainment"", ""Silverwood Films"", ""Hunting Lane Films""]","[""Drama"", ""Romance""]","[""Dark Romance"", ""Psychological Drama"", ""Tragic Romance"", ""Drama"", ""Romance""]","[""dysfunctional family"", ""falling in love"", ""unplanned pregnancy"", ""marriage"", ""dysfunctional marriage"", ""two in a shower"", ""oral sex"", ""motel room"", ""wanting a divorce"", ""unhappy marriage"", ""sex on the floor"", ""rear entry sex"", ""husband wife relationship"", ""cunnilingus"", ""promiscuous woman"", ""female rear nudity"", ""female full frontal nudity"", ""female nudity"", ""written by director"", ""high school dropout"", ""fired from a job"", ""boyfriend meets girlfriend's parents"", ""sexual harassment in the workplace"", ""sexual harassment"", ""interrupted sex"", ""sex in a shower"", ""playing ukulele"", ""sex from behind"", ""topless woman"", ""non linear time line"", ""discontinue an abortion"", ""accidental pregnancy"", ""tragic romance"", ""nurse"", ""nursing home"", ""girl"", ""coworker coworker relationship"", ""argument"", ""our song"", ""threatening to jump off a bridge"", ""orgasm"", ""burying a dead dog"", ""pregnancy"", ""expectant mother"", ""sex on a couch"", ""grandfather granddaughter relationship"", ""missing dog"", ""promiscuous past"", ""color in title"", ""hooded sweatshirt"", ""looking at oneself in a mirror"", ""eating off a tabletop"", ""man uses a wheelchair"", ""retirement home"", ""offensive joke"", ""oxygen tank"", ""father in law son in law relationship"", ""meeting girlfriend's parents"", ""meeting the family"", ""meet cute"", ""sex motel"", ""called in to work"", ""tearjerker romance"", ""reference to an abortion"", ""canceled event"", ""changing one's mind"", ""abusive wife"", ""cd as a gift"", ""doctor nurse relationship"", ""drunken man"", ""reference to e mail"", ""bruised face"", ""gate left open"", ""reference to a janitor"", ""picture locket necklace"", ""reciting the presidents' names"", ""ambiguous ending"", ""bouquet"", ""kicking"", ""man wears eyeglasses"", ""undressing"", ""woman uses a wheelchair"", ""married by a justice of the peace"", ""removing a wedding ring"", ""sex"", ""suv sport utility vehicle"", ""throwing away a wedding ring"", ""man and woman in shower"", ""missionary position sex"", ""psychological drama"", ""nude sex wife affair"", ""dark romance"", ""women's health clinic"", ""woman sits on a toilet"", ""class"", ""removal van"", ""child"", ""douching"", ""reading aloud"", ""shared shower""]","A couple cannot halt the downward spiral of their marriage.",7.3,221395,"","[""Rated R on appeal for strong graphic sexual content, language, and a beating"", ""English""]","","","","https://www.imdb.com/video/vi2838075673/"
"tt1037705","The Book of Eli","The Book of Eli",2010,118,"https://m.media-amazon.com/images/M/MV5BZjk4N2U2YTAtNWEzZC00N2VmLTlkNDctMjg5YjI4OTExZTFhXkEyXkFqcGc@._V1_.jpg","[""Albert Hughes"", ""Allen Hughes""]","[""Gary Whitta""]","[""Denzel Washington"", ""Mila Kunis"", ""Ray Stevenson"", ""Gary Oldman"", ""Jennifer Beals"", ""Evan Jones"", ""Joe Pingue"", ""Frances de la Tour"", ""Michael Gambon"", ""Tom Waits"", ""Chris Browning"", ""Richard Cetrone"", ""Lateef Crowder"", ""Keith Splinter Davis"", ""Don Thai Theerathada"", ""Thom Khoury Williams"", ""Lora Martinez-Cunningham"", ""Scott Wilder""]","[""United States""]","[""Alcon Entertainment"", ""Silver Pictures""]","[""Action"", ""Adventure"", ""Drama"", ""Thriller""]","[""Action Epic"", ""Adventure Epic"", ""Contemporary Western"", ""Desert Adventure"", ""One-Person Army Action"", ""Quest"", ""Road Trip"", ""Action"", ""Adventure"", ""Drama""]","[""post apocalypse"", ""religion"", ""bible"", ""dystopian future"", ""cannibal"", ""cannibalism"", ""blindness"", ""brutality"", ""book"", ""shampoo"", ""ipod"", ""christian"", ""christianity"", ""desert"", ""desolation"", ""secret"", ""very little dialogue"", ""armoured vehicle"", ""hand cut off"", ""dystopian sci fi"", ""water"", ""white villain"", ""sunglasses"", ""reference to johnny cash"", ""mixed martial arts"", ""hand to hand combat"", ""one against many"", ""one man army"", ""sword fight"", ""martial arts"", ""shot in the belly"", ""san francisco california"", ""gatling gun"", ""phonograph"", ""reading"", ""saying grace"", ""burn scar"", ""collapsed bridge"", ""tunnel"", ""traveling on foot"", ""reference to william shakespeare"", ""slow motion scene"", ""bar fight"", ""backpack"", ""prayer"", ""attempted rape"", ""held at gunpoint"", ""blind woman"", ""mother daughter relationship"", ""death of protagonist"", ""faith"", ""stabbed to death"", ""shot to death"", ""shot with an arrow"", ""san francisco bay"", ""rowboat"", ""illiteracy"", ""eating cat"", ""braille"", ""shot in the leg"", ""no opening credits"", ""hand grenade"", ""golden gate bridge"", ""chainsaw"", ""bow and arrow"", ""character name in title"", ""plot twist"", ""surprise ending"", ""african american protagonist"", ""2040s"", ""attraction"", ""chaos"", ""cruelty"", ""danger"", ""destiny"", ""destruction"", ""dystopia"", ""gun"", ""shooting"", ""warrior"", ""kuru"", ""woman with long hair"", ""feline"", ""mustached man"", ""armoured suv"", ""handheld weapon"", ""firefight"", ""long haired woman"", ""hardcover book"", ""island"", ""armoured car"", ""armoured truck"", ""motor vehicle"", ""vehicle"", ""man punches a woman"", ""aerial camera shot"", ""sport utility vehicle"", ""bladed weapon"", ""derelict vehicle"", ""man shot""]","A drifter fights his way across a ravaged, post-apocalyptic America while protecting a sacred book that holds the secrets to humanity's salvation.",6.8,355553,"","[""English""]","R","some brutal violence and language","3 wins & 16 nominations total","https://www.imdb.com/video/vi862650905/"
"tt1399683","Winter's Bone","Winter's Bone",2010,100,"https://m.media-amazon.com/images/M/MV5BMjA0OTM3MDMxNF5BMl5BanBnXkFtZTcwMDY1MjI0Mw@@._V1_.jpg","[""Debra Granik""]","[""Debra Granik"", ""Anne Rosellini"", ""Daniel Woodrell""]","[""Jennifer Lawrence"", ""John Hawkes"", ""Garret Dillahunt"", ""Isaiah Stone"", ""Ashlee Thompson"", ""Valerie Richards"", ""Shelley Waggener"", ""William White"", ""Ramona Blair"", ""Lauren Sweetser"", ""Andrew Burnley"", ""Philip Burnley"", ""Isaac Skidmore"", ""Cody Brown"", ""Cinnamon Schultz"", ""Casey MacLaren"", ""Kevin Breznahan"", ""Dale Dickey""]","[""United States""]","[""Anonymous Content"", ""Winter's Bone Productions""]","[""Crime"", ""Drama"", ""Mystery"", ""Thriller""]","[""Mountain Adventure"", ""Quest"", ""Survival"", ""Suspense Mystery"", ""Teen Drama"", ""Whodunnit"", ""Crime"", ""Drama"", ""Mystery"", ""Thriller""]","[""female protagonist"", ""ozark mountains"", ""search for father"", ""rural setting"", ""family relationships"", ""girl"", ""drug trade"", ""hillbilly"", ""family crisis"", ""patriarchy"", ""uncle niece relationship"", ""poverty"", ""bail"", ""crystal meth"", ""mentally ill mother"", ""expropriation of land"", ""expropriation"", ""murder of father"", ""joining the army"", ""drug use"", ""father daughter relationship"", ""drug dealer"", ""missouri"", ""teen angst"", ""sheriff"", ""methamphetamine"", ""neo noir"", ""f rated"", ""dead body in water"", ""bechdel test passed"", ""woods"", ""death"", ""hunting"", ""courage"", ""chopping wood"", ""marijuana"", ""teenager with a gun"", ""swamp"", ""small town"", ""mental illness"", ""auction"", ""shooting lesson"", ""cocaine"", ""title directed by female"", ""siblings living together"", ""sibling relationship"", ""clothesline"", ""title written by female"", ""title written by male"", ""male police officer""]","An unflinching Ozark Mountain girl hacks through dangerous social terrain as she hunts down her drug-dealing father while trying to keep her family intact.",7.1,155623,"","[""English""]","R","some drug material, language and violent content","Trivia Jennifer Lawrence was originally turned down for the role of Ree for being ""too pretty."" She flew overnight into New York City, walked 13 blocks in the sleet to the casting office, and auditioned with a runny nose and hair she hadn't washed in a week. Lawrence won the role, and ultimately, her first Academy Award nomination (for Best Actress) at 20 years old.","https://www.imdb.com/video/vi3239184153/"
"tt1462758","Buried","Buried",2010,95,"https://m.media-amazon.com/images/M/MV5BOGMxNjMyM2QtMjk4Ni00YmJhLTkwYmQtNjUwNjViNzI0ZTE1XkEyXkFqcGc@._V1_.jpg","[""Rodrigo Cortés""]","[""Chris Sparling""]","[""Ryan Reynolds"", ""José Luis García-Pérez"", ""Robert Paterson"", ""Stephen Tobolowsky"", ""Samantha Mathis"", ""Ivana Miño"", ""Warner Loughlin"", ""Erik Palladino"", ""Kali Rocha"", ""Chris William Martin"", ""Cade Dundish"", ""Mary Birdsong"", ""Kirk Baily"", ""Anne Lockhart"", ""Robert Clotworthy"", ""Michalla Petersen"", ""Juan Hidalgo"", ""Abdelilah Ben Massou""]","[""Spain"", ""United Kingdom"", ""France"", ""United States""]","[""Audiovisual Aval SGR"", ""Avalis de Catalunya SGR"", ""Generalitat de Catalunya - Institut Català de les Indústries Culturals (ICIC)""]","[""Drama"", ""Mystery"", ""Thriller""]","[""Psychological Drama"", ""Psychological Thriller"", ""Survival"", ""Suspense Mystery"", ""Drama"", ""Mystery"", ""Thriller""]","[""single set production"", ""one person"", ""buried alive"", ""die hard scenario"", ""minimal cast"", ""hitchcockian"", ""psycho thriller"", ""one man film"", ""coffin"", ""iraq"", ""truck driver"", ""u.s. state department"", ""darkness"", ""captive"", ""death"", ""underground"", ""survival"", ""cell phone"", ""race against time"", ""small cast"", ""vomiting"", ""blood splatter"", ""wristwatch"", ""chemical light"", ""call for help"", ""hyperventilation"", ""actor breaking typecast"", ""location finder"", ""false information"", ""writing"", ""terror"", ""yelling"", ""greed"", ""cruelty"", ""sadism"", ""psychological torture"", ""threatening family"", ""blackberry"", ""confinement"", ""scare"", ""voice acting"", ""one actor"", ""wrath"", ""terrorist"", ""mysterious villain"", ""desperation"", ""death of protagonist"", ""american abroad"", ""severed finger"", ""suspense"", ""mortality"", ""reference to youtube"", ""last will and testament"", ""contemplating suicide"", ""nursing home"", ""fired from a job"", ""camera phone"", ""suffocation"", ""claustrophobia"", ""pencil"", ""hostage"", ""abduction"", ""kidnapping"", ""filmed killing"", ""shot in the forehead"", ""held at gunpoint"", ""blood"", ""fear"", ""dread"", ""despair"", ""panic"", ""voice mail"", ""insurgent"", ""upside down camera shot"", ""mother son relationship"", ""husband wife relationship"", ""threat"", ""threatening telephone call"", ""knife"", ""glow stick"", ""bound and gagged"", ""self mutilation"", ""zippo lighter"", ""murder"", ""isolation"", ""telephone number"", ""finger cut off"", ""sand"", ""flashlight"", ""claustrophobic setting"", ""snake"", ""one man show"", ""one word title"", ""title spoken by character"", ""surprise ending"", ""frustration"", ""entrapment"", ""memory loss"", ""bad guys win"", ""jackknife""]","Paul is a U.S. truck driver working in Iraq. After an attack by a group of Iraqis he wakes to find he is buried alive inside a coffin. With only a lighter and a cell phone it's a race against time to escape this claustrophobic dea...",7.0,174540,"","[""English"", ""Arabic""]","","","16 wins & 33 nominations total","https://www.imdb.com/video/vi1000212761/"
"tt1216492","Leap Year","Leap Year",2010,100,"https://m.media-amazon.com/images/M/MV5BMTgzMTQ2MDQxMF5BMl5BanBnXkFtZTcwODEzOTg5Mg@@._V1_.jpg","[""Anand Tucker""]","[""Deborah Kaplan"", ""Harry Elfont""]","[""Amy Adams"", ""Matthew Goode"", ""Adam Scott"", ""John Lithgow"", ""Noel O'Donovan"", ""Tony Rohr"", ""Pat Laffan"", ""Alan Devlin"", ""Ian McElhinney"", ""Dominique McElligott"", ""Mark O'Regan"", ""Maggie McCarthy"", ""Peter O'Meara"", ""Macdara Ó Fátharta"", ""Kaitlin Olson"", ""Liza Ross"", ""Marcia Warren"", ""Michael J. Reynolds""]","[""Ireland"", ""United States""]","[""Universal Pictures"", ""Spyglass Entertainment"", ""Birnbaum/Barber""]","[""Comedy"", ""Romance""]","[""Road Trip"", ""Romantic Comedy"", ""Comedy"", ""Romance""]","[""ireland"", ""marriage proposal"", ""pub"", ""road trip"", ""redhead"", ""dublin ireland"", ""leap year"", ""sharing a bed"", ""irish american"", ""innkeeper"", ""opposites attract"", ""falling in love"", ""pretending to be married"", ""kiss"", ""love triangle"", ""wedding reception"", ""bar"", ""louis vuitton luggage"", ""brassiere"", ""chicken meat"", ""celtic cross"", ""sliding downhill"", ""clumsiness"", ""paddywhackery"", ""stager"", ""bed and breakfast"", ""vomiting on someone's shoe"", ""american abroad"", ""strangling a chicken"", ""coq au vin"", ""cell phone"", ""high heels"", ""boarding house"", ""renault 4l"", ""tradition"", ""travel"", ""apartment"", ""cardiologist"", ""journey"", ""storm"", ""restaurant"", ""airport"", ""suitcase"", ""wales"", ""voyeur"", ""scantily clad female"", ""cleavage"", ""missed train"", ""claddagh ring"", ""dancing"", ""chicken"", ""cooking"", ""theft"", ""boat"", ""castle ruins"", ""castle"", ""priest"", ""car"", ""wedding dress"", ""superstition"", ""village"", ""boyfriend girlfriend relationship"", ""fiance fiancee relationship"", ""slip the undergarment"", ""wedding"", ""wedding ring"", ""cow"", ""boston massachusetts"", ""pantyhose"", ""panties"", ""ex boyfriend ex girlfriend relationship"", ""dog"", ""lake"", ""running after a car"", ""american"", ""earring"", ""game"", ""killing an animal"", ""listening to a radio"", ""luggage"", ""tray"", ""train station"", ""power outage"", ""wine"", ""hit with a shoe"", ""spilling a drink"", ""pay phone"", ""air turbulence"", ""blackberry cell phone"", ""bar fight"", ""mud"", ""sunset"", ""2010s"", ""europe"", ""taxi"", ""united states of america"", ""road trip comedy"", ""man carries a woman in his arms"", ""calf muscle"", ""womans muscular calf""]","Anna Brady plans to travel to Dublin, Ireland to propose to her boyfriend Jeremy on February 29, leap day, because, according to Irish tradition, a man who receives a marriage proposal on a leap day must accept it.",6.4,114758,"","[""English"", ""Ukrainian""]","PG","sensuality and language","","https://www.imdb.com/video/vi2052654361/"
"tt1323045","Frozen","Frozen",2010,93,"https://m.media-amazon.com/images/M/MV5BMTc5MTg0ODgxMF5BMl5BanBnXkFtZTcwODEzOTYwMw@@._V1_.jpg","[""Adam Green""]","[""Adam Green""]","[""Shawn Ashmore"", ""Emma Bell"", ""Kevin Zegers"", ""Ed Ackerman"", ""Rileah Vanderbilt"", ""Kane Hodder"", ""Adam Johnson"", ""Chris York"", ""Peder Melhuse"", ""Will Barratt"", ""Jesse Faggioli"", ""Adam Green"", ""Joe Lynch"", ""John Omohundro"", ""Cody Blue Snider"", ""Dee Snider""]","[""United States""]","[""A Bigger Boat"", ""ArieScope Pictures""]","[""Adventure"", ""Thriller""]","[""Psychological Drama"", ""Psychological Thriller"", ""Survival"", ""Adventure"", ""Thriller""]","[""friendship"", ""chairlift"", ""ski resort"", ""ski lift"", ""winter"", ""cold weather"", ""wolf attack"", ""survival horror"", ""wolf"", ""survival"", ""sole survivor"", ""snowboarding"", ""skiing"", ""killed by an animal"", ""jumping from height"", ""frostbite"", ""conversation"", ""broken leg"", ""trapped"", ""snow"", ""minimal cast"", ""one word title"", ""blizzard"", ""girlfriend"", ""femur"", ""joke"", ""lie"", ""snow adventure"", ""vacation gone wrong"", ""isolation"", ""nature horror"", ""survival adventure"", ""psychological horror"", ""psychological thriller"", ""psychological drama"", ""reference to aerosmith"", ""death"", ""hypothermia"", ""best friend"", ""mountain"", ""when animals attack"", ""stuck on a ski lift"", ""f word"", ""flirting"", ""falling in the street"", ""loss of boyfriend"", ""loss of friend"", ""eaten by wolves"", ""animal attack"", ""group of friends"", ""wetting pants"", ""near death experience"", ""feeling cold"", ""falling from height"", ""death of boyfriend"", ""bribery"", ""boyfriend girlfriend relationship"", ""death of friend"", ""female urinating"", ""male urinating"", ""cult film"", ""single set production"", ""urination"", ""no opening credits""]","Three skiers stranded on a chairlift are forced to make life-or-death choices, which prove more perilous than staying put and freezing to death.",6.1,85719,"","[""English""]","R","some disturbing images and language","2 wins & 5 nominations total","https://www.imdb.com/video/vi1237648409/"
"tt1226273","Edge of Darkness","Edge of Darkness",2010,117,"https://m.media-amazon.com/images/M/MV5BMTczMDk5MTg5Ml5BMl5BanBnXkFtZTcwOTYyMjE5Mg@@._V1_.jpg","[""Martin Campbell""]","[""William Monahan"", ""Andrew Bovell"", ""Troy Kennedy Martin""]","[""Mel Gibson"", ""Ray Winstone"", ""Danny Huston"", ""Bojana Novakovic"", ""Shawn Roberts"", ""David Aaron Baker"", ""Jay O. Sanders"", ""Denis O'Hare"", ""Damian Young"", ""Caterina Scorsone"", ""Frank Grillo"", ""Wayne Duvall"", ""Gbenga Akinnagbe"", ""Gabrielle Popa"", ""Paul Sparks"", ""Christy Scott Cashman"", ""Dossy Peabody"", ""Gordon Peterson""]","[""United Kingdom"", ""United States""]","[""Warner Bros."", ""GK Films"", ""BBC Film""]","[""Action"", ""Adventure"", ""Drama"", ""Mystery"", ""Thriller""]","[""Conspiracy Thriller"", ""Dark Comedy"", ""Political Thriller"", ""Tragedy"", ""Action"", ""Adventure"", ""Drama"", ""Mystery"", ""Thriller""]","[""father daughter relationship"", ""political corruption"", ""remake by original director"", ""2000s"", ""activist"", ""conspiracy theory"", ""political conspiracy"", ""conspiracy theorist"", ""conspiracy thriller"", ""political thriller"", ""remake"", ""vigilantism"", ""investigation"", ""frame up"", ""fire in an oil drum"", ""three word title"", ""suspense"", ""2010s"", ""car accident"", ""darkness"", ""sinister"", ""f word"", ""based on british tv series"", ""anger"", ""hatred"", ""police"", ""police station"", ""police investigation"", ""police brutality"", ""car rollover"", ""police vigilantism"", ""brutality"", ""corporation"", ""mercilessness"", ""corporate crime"", ""research and development"", ""corporate conspiracy"", ""corporate corruption"", ""kidnapping"", ""hostage"", ""lawyer"", ""escape"", ""media coverage"", ""watching tv"", ""corrupt official"", ""politician"", ""following someone"", ""ambulance"", ""ambush"", ""flat tire""]","As homicide detective Thomas Craven investigates the murder of his activist daughter, he uncovers a corporate cover-up and government conspiracy that attracts an agent tasked with cleaning up the evidence.",6.6,102349,"","[""English"", ""Latin"", ""French""]","R","strong bloody violence and language","1 nomination total","https://www.imdb.com/video/vi2723086873/"
"tt0989757","Dear John","Dear John",2010,108,"https://m.media-amazon.com/images/M/MV5BMTk1NDEzMTU5NV5BMl5BanBnXkFtZTcwNTI3MTk5Mg@@._V1_.jpg","[""Lasse Hallström""]","[""Jamie Linden"", ""Nicholas Sparks""]","[""Channing Tatum"", ""Amanda Seyfried"", ""Richard Jenkins"", ""Henry Thomas"", ""D.J. Cotrona"", ""Cullen Moss"", ""Gavin McCulley"", ""Jose Lucena Jr."", ""Keith D. Robinson"", ""Scott Porter"", ""Leslea Fisher"", ""William Howard"", ""David Andrews"", ""Mary Rachel Quinn"", ""Bryce Hayes"", ""R. Braeden Reed"", ""Luke Benward"", ""Tom Stearns""]","[""United States""]","[""Screen Gems"", ""Relativity Media"", ""Temple Hill Entertainment""]","[""Drama"", ""Romance"", ""War""]","[""Feel-Good Romance"", ""Drama"", ""Romance"", ""War""]","[""asperger's syndrome"", ""love letter"", ""u.s. army"", ""army"", ""coin collector"", ""surfboard"", ""autism"", ""wounded soldier"", ""voice over letter"", ""father son relationship"", ""cancer"", ""dear john letter"", ""kissing in the rain"", ""september 11 2001"", ""based on book"", ""based on novel"", ""character name in series title"", ""forename in series title"", ""tearjerker romance"", ""trailways bus"", ""student"", ""nicholas sparks"", ""feel good romance"", ""post september 11 2001"", ""two word title"", ""september 11 attacks"", ""post 9 11"", ""war on terror"", ""9 11"", ""war violence"", ""college"", ""leave"", ""magnifying glass"", ""offset die coin"", ""coin blank"", ""humvee"", ""obsession"", ""mule coin"", ""jefferson nickel"", ""liberty standing quarter"", ""uh 60 blackhawk helicopter"", ""c 17 globemaster"", ""walking on a beach"", ""playing acoustic guitar"", ""lincoln head penny"", ""washington quarter"", ""infidelity"", ""diving"", ""in law"", ""bare chested male"", ""beach"", ""boy"", ""chick flick"", ""ice cream"", ""loss of father"", ""reading to someone"", ""romantic rivalry"", ""horseback riding"", ""coin collection"", ""green beret"", ""spring break"", ""surfer"", ""autistic child"", ""friendship"", ""male female relationship"", ""army officer""]","A romantic drama about a soldier who falls for a conservative college student while he's home on leave.",6.3,162139,"","[""Goofs"", ""English""]","","","4 wins & 8 nominations total","https://www.imdb.com/video/vi3014853913/"
"tt1313092","Animal Kingdom","Animal Kingdom",2010,113,"https://m.media-amazon.com/images/M/MV5BMTQ2NjcwNjE4NV5BMl5BanBnXkFtZTcwNDU2NDg1Mw@@._V1_.jpg","[""David Michôd""]","[""David Michôd""]","[""James Frecheville"", ""Guy Pearce"", ""Joel Edgerton"", ""Bryce Lindemann"", ""Paul Smits"", ""Jacki Weaver"", ""Luke Ford"", ""Sullivan Stapleton"", ""Mirrah Foulkes"", ""Anthony Ahern"", ""Justin Rosniak"", ""Michael Valamios"", ""Chris Weir"", ""Laura Wheelwright"", ""Sarah Nguyen"", ""Lucia Cai"", ""Ben Mendelsohn"", ""Ann Michôd""]","[""Australia""]","[""Porchlight Films"", ""Screen Australia"", ""Film Victoria""]","[""Crime"", ""Drama"", ""Thriller""]","[""Dark Comedy"", ""Tragedy"", ""True Crime"", ""Crime"", ""Drama"", ""Thriller""]","[""australia"", ""matriarch"", ""crime gang"", ""prahran melbourne"", ""holden commodore car"", ""police officer commits murder"", ""star witness"", ""smothered to death"", ""corrupt cop"", ""cocaine"", ""interrogation"", ""melbourne australia"", ""man in a shower"", ""man carries a woman"", ""reference to armed robbery"", ""death by heroin"", ""cell phone ringing"", ""kissing on the mouth"", ""heroin overdose"", ""drug abuse"", ""car theft"", ""man breaks up with woman"", ""blackmail"", ""man shot in the head"", ""character repeats someone else's dialogue"", ""police"", ""policeman"", ""car"", ""australian car"", ""ford falcon"", ""german car"", ""true crime"", ""dark comedy"", ""detective"", ""criminal"", ""ozploitation film"", ""ford the car"", ""bare chested man"", ""putting a hit on a family member"", ""tragedy drama"", ""bmw the car"", ""theft"", ""robbery"", ""survival"", ""drug dealer"", ""death"", ""two word title"", ""lens flare"", ""police station"", ""shot to death""]","A seventeen-year-old navigates his survival amongst an explosive criminal family and the detective who thinks he can save him.",7.2,62574,"","[""English""]","R","violence, drug content and pervasive language","","https://www.imdb.com/video/vi632030745/"
